,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-07-26 18:00:00-04:00,79.71,79.71,79.695,79.705,23,4,1833.01
2021-07-26 18:02:00-04:00,79.705,79.705,79.7,79.7,8,4,637.63
2021-07-26 18:04:00-04:00,79.7,79.7,79.7,79.7,2,1,159.4
2021-07-26 18:05:00-04:00,79.7,79.7,79.7,79.7,7,3,557.9
2021-07-26 18:08:00-04:00,79.705,79.705,79.705,79.705,1,1,79.705
2021-07-26 18:09:00-04:00,79.7,79.7,79.7,79.7,5,2,398.5
2021-07-26 18:10:00-04:00,79.705,79.705,79.705,79.705,1,1,79.705
2021-07-26 18:11:00-04:00,79.705,79.705,79.685,79.695,105,19,8367.451
2021-07-26 18:13:00-04:00,79.7,79.7,79.7,79.7,12,2,956.4
2021-07-26 18:14:00-04:00,79.7,79.71,79.7,79.7,7,3,557.91
2021-07-26 18:15:00-04:00,79.7,79.7,79.7,79.7,5,1,398.5
2021-07-26 18:19:00-04:00,79.71,79.71,79.71,79.71,8,3,637.68
2021-07-26 18:20:00-04:00,79.71,79.71,79.7,79.7,24,7,1912.91
2021-07-26 18:21:00-04:00,79.7,79.7,79.7,79.7,1,1,79.7
2021-07-26 18:22:00-04:00,79.695,79.705,79.695,79.705,3,3,239.105
2021-07-26 18:23:00-04:00,79.7,79.7,79.7,79.7,1,1,79.7
2021-07-26 18:24:00-04:00,79.7,79.71,79.7,79.7,3,3,239.11
2021-07-26 18:25:00-04:00,79.7,79.7,79.7,79.7,10,1,797.0
2021-07-26 18:26:00-04:00,79.705,79.705,79.695,79.695,4,4,318.795
2021-07-26 18:28:00-04:00,79.695,79.695,79.69,79.69,4,3,318.775
2021-07-26 18:33:00-04:00,79.7,79.705,79.7,79.705,8,6,637.62
2021-07-26 18:34:00-04:00,79.705,79.705,79.705,79.705,6,2,478.23
2021-07-26 18:36:00-04:00,79.705,79.71,79.705,79.71,10,2,797.085
2021-07-26 18:40:00-04:00,79.71,79.71,79.71,79.71,2,1,159.42
2021-07-26 18:41:00-04:00,79.715,79.715,79.715,79.715,14,3,1116.01
2021-07-26 18:44:00-04:00,79.715,79.715,79.715,79.715,1,1,79.715
2021-07-26 18:45:00-04:00,79.71,79.71,79.71,79.71,5,2,398.55
2021-07-26 18:46:00-04:00,79.71,79.71,79.71,79.71,1,1,79.71
2021-07-26 18:47:00-04:00,79.71,79.71,79.71,79.71,1,1,79.71
