,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
,open,high,low,close,volume,num_trds,value
2021-07-27 20:44:00-04:00,79.4,79.4,79.4,79.4,2,1,158.8
2021-07-28 10:18:00-04:00,79.49,79.49,79.49,79.49,1,1,79.49
2021-07-28 10:56:00-04:00,79.5,79.5,79.5,79.5,2,1,159.0
2021-07-28 12:53:00-04:00,79.615,79.615,79.615,79.615,1,1,79.615
