,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-07-27 18:00:00-04:00,79.355,79.355,79.355,79.355,25,5,1983.875
2021-07-27 18:01:00-04:00,79.355,79.355,79.355,79.355,8,4,634.84
2021-07-27 18:02:00-04:00,79.35,79.355,79.35,79.355,23,7,1825.155
2021-07-27 18:05:00-04:00,79.35,79.35,79.35,79.35,8,2,634.8
2021-07-27 18:07:00-04:00,79.35,79.35,79.345,79.35,14,3,1110.88
2021-07-27 18:10:00-04:00,79.35,79.355,79.35,79.355,6,4,476.11
2021-07-27 18:11:00-04:00,79.35,79.35,79.35,79.35,13,2,1031.55
2021-07-27 18:13:00-04:00,79.35,79.35,79.35,79.35,2,1,158.7
2021-07-27 18:14:00-04:00,79.35,79.35,79.35,79.35,13,1,1031.55
2021-07-27 18:17:00-04:00,79.355,79.36,79.355,79.36,3,3,238.07
2021-07-27 18:18:00-04:00,79.35,79.35,79.35,79.35,41,4,3253.35
2021-07-27 18:19:00-04:00,79.355,79.355,79.345,79.345,31,12,2459.83
2021-07-27 18:20:00-04:00,79.34,79.34,79.335,79.335,37,7,2935.56
2021-07-27 18:21:00-04:00,79.335,79.335,79.335,79.335,1,1,79.335
2021-07-27 18:22:00-04:00,79.34,79.34,79.34,79.34,17,5,1348.78
2021-07-27 18:23:00-04:00,79.34,79.34,79.34,79.34,2,1,158.68
2021-07-27 18:24:00-04:00,79.345,79.35,79.345,79.35,37,19,2935.875
2021-07-27 18:25:00-04:00,79.35,79.36,79.35,79.36,66,23,5237.48
2021-07-27 18:26:00-04:00,79.36,79.365,79.36,79.365,69,24,5475.98
2021-07-27 18:27:00-04:00,79.365,79.37,79.365,79.37,35,17,2777.795
2021-07-27 18:28:00-04:00,79.37,79.37,79.365,79.365,44,19,3492.245
2021-07-27 18:29:00-04:00,79.365,79.37,79.365,79.37,38,18,3016.055
2021-07-27 18:30:00-04:00,79.365,79.365,79.355,79.355,12,3,952.32
2021-07-27 18:31:00-04:00,79.355,79.355,79.355,79.355,1,1,79.355
2021-07-27 18:36:00-04:00,79.36,79.36,79.36,79.36,9,3,714.24
2021-07-27 18:37:00-04:00,79.355,79.355,79.355,79.355,9,1,714.195
2021-07-27 18:38:00-04:00,79.36,79.36,79.36,79.36,1,1,79.36
2021-07-27 18:39:00-04:00,79.355,79.355,79.355,79.355,4,1,317.42
2021-07-27 18:41:00-04:00,79.355,79.355,79.355,79.355,1,1,79.355
2021-07-27 18:44:00-04:00,79.355,79.36,79.355,79.36,16,5,1269.685
2021-07-27 18:47:00-04:00,79.36,79.36,79.36,79.36,8,3,634.88
2021-07-27 18:49:00-04:00,79.365,79.365,79.365,79.365,3,1,238.095
2021-07-27 18:50:00-04:00,79.36,79.36,79.36,79.36,4,1,317.44
2021-07-27 18:52:00-04:00,79.36,79.36,79.36,79.36,3,1,238.08
2021-07-27 18:54:00-04:00,79.36,79.365,79.36,79.365,11,3,872.99
2021-07-27 18:55:00-04:00,79.365,79.365,79.365,79.365,6,2,476.19
2021-07-27 18:57:00-04:00,79.37,79.37,79.37,79.37,4,2,317.48
2021-07-27 18:58:00-04:00,79.375,79.375,79.375,79.375,35,9,2778.125
2021-07-27 18:59:00-04:00,79.375,79.375,79.37,79.375,7,3,555.61
2021-07-27 19:00:00-04:00,79.37,79.37,79.365,79.37,4,4,317.475
2021-07-27 19:02:00-04:00,79.38,79.38,79.38,79.38,10,3,793.8
2021-07-27 19:03:00-04:00,79.385,79.395,79.385,79.395,28,4,2222.795
2021-07-27 19:04:00-04:00,79.39,79.39,79.385,79.385,6,2,476.315
2021-07-27 19:05:00-04:00,79.385,79.385,79.385,79.385,5,2,396.925
2021-07-27 19:09:00-04:00,79.39,79.39,79.39,79.39,4,3,317.56
2021-07-27 19:11:00-04:00,79.395,79.395,79.395,79.395,11,3,873.345
2021-07-27 19:12:00-04:00,79.395,79.4,79.395,79.4,12,3,952.775
2021-07-27 19:13:00-04:00,79.395,79.395,79.39,79.39,12,4,952.685
2021-07-27 19:16:00-04:00,79.39,79.39,79.39,79.39,1,1,79.39
2021-07-27 19:17:00-04:00,79.39,79.39,79.39,79.39,2,1,158.78
2021-07-27 19:19:00-04:00,79.39,79.395,79.39,79.395,2,2,158.785
2021-07-27 19:20:00-04:00,79.395,79.395,79.395,79.395,1,1,79.395
2021-07-27 19:21:00-04:00,79.4,79.4,79.395,79.395,4,2,317.585
2021-07-27 19:22:00-04:00,79.4,79.41,79.4,79.41,19,6,1508.635
2021-07-27 19:23:00-04:00,79.405,79.405,79.405,79.405,2,2,158.81
2021-07-27 19:25:00-04:00,79.405,79.405,79.405,79.405,2,1,158.81
2021-07-27 19:29:00-04:00,79.405,79.41,79.405,79.41,11,4,873.465
2021-07-27 19:30:00-04:00,79.41,79.41,79.405,79.405,2,2,158.815
2021-07-27 19:31:00-04:00,79.41,79.415,79.41,79.415,17,8,1349.985
2021-07-27 19:32:00-04:00,79.415,79.415,79.41,79.41,11,5,873.55
2021-07-27 19:33:00-04:00,79.41,79.41,79.41,79.41,1,1,79.41
2021-07-27 19:36:00-04:00,79.415,79.415,79.415,79.415,2,2,158.83
2021-07-27 19:37:00-04:00,79.415,79.415,79.41,79.415,10,5,794.12
2021-07-27 19:38:00-04:00,79.415,79.415,79.415,79.415,1,1,79.415
2021-07-27 19:39:00-04:00,79.415,79.415,79.415,79.415,1,1,79.415
2021-07-27 19:40:00-04:00,79.415,79.415,79.415,79.415,2,2,158.83
2021-07-27 19:41:00-04:00,79.41,79.41,79.41,79.41,3,3,238.23
2021-07-27 19:43:00-04:00,79.405,79.405,79.405,79.405,8,2,635.24
2021-07-27 19:44:00-04:00,79.405,79.405,79.405,79.405,3,1,238.215
2021-07-27 19:45:00-04:00,79.41,79.41,79.41,79.41,3,3,238.23
2021-07-27 19:46:00-04:00,79.41,79.41,79.41,79.41,2,1,158.82
2021-07-27 19:47:00-04:00,79.415,79.415,79.415,79.415,2,2,158.83
2021-07-27 19:48:00-04:00,79.415,79.415,79.415,79.415,1,1,79.415
2021-07-27 19:50:00-04:00,79.415,79.415,79.415,79.415,9,1,714.735
2021-07-27 19:51:00-04:00,79.42,79.425,79.42,79.425,24,6,1906.09
2021-07-27 19:54:00-04:00,79.42,79.42,79.42,79.42,3,1,238.26
2021-07-27 19:55:00-04:00,79.42,79.42,79.42,79.42,1,1,79.42
2021-07-27 19:56:00-04:00,79.42,79.42,79.42,79.42,1,1,79.42
2021-07-27 19:58:00-04:00,79.415,79.415,79.415,79.415,2,1,158.83
2021-07-27 19:59:00-04:00,79.415,79.42,79.415,79.42,6,6,476.495
2021-07-27 20:00:00-04:00,79.42,79.425,79.42,79.425,78,30,6194.805
2021-07-27 20:01:00-04:00,79.42,79.425,79.415,79.415,14,13,1111.88
