,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty
,open,high,low,close,volume,num_trds,value
2021-08-02 20:00:00-04:00,1341.5,1342.5,1340.25,1341.5,28,10,37551.25
2021-08-02 20:01:00-04:00,1339.75,1341.0,1339.75,1341.0,24,5,32157.25
2021-08-02 20:02:00-04:00,1341.5,1341.5,1341.25,1341.5,4,3,5365.75
2021-08-02 20:03:00-04:00,1340.5,1340.5,1340.5,1340.5,1,1,1340.5
2021-08-02 20:04:00-04:00,1340.25,1340.25,1340.25,1340.25,2,2,2680.5
2021-08-02 20:05:00-04:00,1339.5,1339.5,1339.25,1339.25,2,2,2678.75
2021-08-02 20:09:00-04:00,1340.5,1340.5,1340.0,1340.0,2,2,2680.5
2021-08-02 20:12:00-04:00,1341.75,1341.75,1341.75,1341.75,2,2,2683.5
2021-08-02 21:01:00-04:00,1339.5,1339.5,1338.75,1338.75,6,3,8033.5
2021-08-02 21:02:00-04:00,1340.0,1340.25,1338.25,1338.25,10,5,13393.25
2021-08-02 21:03:00-04:00,1338.75,1338.75,1337.5,1337.5,9,6,12044.5
2021-08-02 21:05:00-04:00,1337.5,1338.0,1337.0,1337.5,12,4,16048.0
2021-08-02 21:06:00-04:00,1338.5,1338.75,1338.5,1338.75,2,2,2677.25
2021-08-02 21:08:00-04:00,1338.25,1339.0,1338.25,1338.5,6,6,8031.5
2021-08-02 21:11:00-04:00,1338.5,1338.5,1338.5,1338.5,1,1,1338.5
2021-08-02 21:12:00-04:00,1338.25,1338.25,1338.25,1338.25,2,1,2676.5
2021-08-02 21:13:00-04:00,1338.0,1338.0,1338.0,1338.0,1,1,1338.0
2021-08-02 21:16:00-04:00,1338.25,1338.25,1338.25,1338.25,1,1,1338.25
2021-08-02 21:19:00-04:00,1337.25,1337.25,1337.25,1337.25,2,2,2674.5
2021-08-02 21:20:00-04:00,1337.0,1337.25,1337.0,1337.25,12,4,16045.5
2021-08-02 21:22:00-04:00,1338.0,1338.0,1338.0,1338.0,6,2,8028.0
2021-08-02 21:23:00-04:00,1337.0,1337.0,1337.0,1337.0,1,1,1337.0
2021-08-02 21:25:00-04:00,1336.75,1336.75,1336.75,1336.75,1,1,1336.75
2021-08-02 21:27:00-04:00,1337.25,1337.25,1337.25,1337.25,1,1,1337.25
2021-08-02 21:28:00-04:00,1337.5,1337.5,1337.5,1337.5,1,1,1337.5
2021-08-02 21:32:00-04:00,1337.0,1337.0,1337.0,1337.0,1,1,1337.0
2021-08-02 21:44:00-04:00,1336.75,1337.0,1336.75,1337.0,2,2,2673.75
2021-08-02 21:45:00-04:00,1336.0,1336.25,1336.0,1336.25,3,2,4008.5
2021-08-02 21:46:00-04:00,1337.0,1337.0,1337.0,1337.0,2,1,2674.0
2021-08-02 21:48:00-04:00,1337.25,1337.25,1337.25,1337.25,1,1,1337.25
2021-08-02 21:49:00-04:00,1337.5,1337.5,1337.5,1337.5,2,2,2675.0
2021-08-02 21:51:00-04:00,1336.75,1336.75,1336.75,1336.75,1,1,1336.75
2021-08-02 21:52:00-04:00,1336.75,1337.0,1336.75,1337.0,2,2,2673.75
2021-08-02 21:53:00-04:00,1337.0,1337.0,1337.0,1337.0,2,2,2674.0
2021-08-02 21:54:00-04:00,1337.25,1337.5,1337.25,1337.5,4,3,5349.25
2021-08-02 21:56:00-04:00,1337.25,1337.25,1337.25,1337.25,1,1,1337.25
2021-08-02 22:02:00-04:00,1337.0,1337.0,1337.0,1337.0,1,1,1337.0
2021-08-02 22:06:00-04:00,1336.5,1336.5,1336.5,1336.5,1,1,1336.5
2021-08-02 22:21:00-04:00,1335.75,1335.75,1335.75,1335.75,1,1,1335.75
2021-08-02 22:26:00-04:00,1335.75,1335.75,1335.75,1335.75,1,1,1335.75
2021-08-02 22:41:00-04:00,1336.25,1336.25,1336.25,1336.25,1,1,1336.25
2021-08-02 22:49:00-04:00,1336.0,1336.0,1336.0,1336.0,1,1,1336.0
2021-08-02 22:59:00-04:00,1336.25,1336.25,1336.25,1336.25,6,2,8017.5
2021-08-02 23:06:00-04:00,1338.0,1338.0,1338.0,1338.0,2,2,2676.0
2021-08-02 23:29:00-04:00,1339.5,1339.5,1339.5,1339.5,1,1,1339.5
