,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-16 20:00:00-04:00,1397.0,1397.0,1397.0,1397.0,1,1,1397.0
2021-05-16 20:01:00-04:00,1394.75,1394.75,1393.75,1393.75,2,2,2788.5
2021-05-16 20:02:00-04:00,1395.0,1395.0,1395.0,1395.0,1,1,1395.0
2021-05-16 20:09:00-04:00,1397.0,1397.25,1397.0,1397.0,3,3,4191.25
2021-05-16 20:12:00-04:00,1399.25,1399.25,1399.25,1399.25,1,1,1399.25
2021-05-16 20:18:00-04:00,1399.75,1399.75,1399.75,1399.75,5,3,6998.75
2021-05-16 20:20:00-04:00,1400.5,1400.5,1400.5,1400.5,1,1,1400.5
2021-05-16 21:20:00-04:00,1392.25,1392.25,1392.25,1392.25,5,1,6961.25
2021-05-16 21:27:00-04:00,1393.25,1393.25,1393.25,1393.25,5,1,6966.25
2021-05-16 21:52:00-04:00,1389.25,1389.25,1389.25,1389.25,2,2,2778.5
2021-05-16 21:59:00-04:00,1387.75,1387.75,1387.5,1387.5,15,3,20812.75
2021-05-16 22:02:00-04:00,1386.5,1386.5,1386.5,1386.5,6,2,8319.0
2021-05-16 22:06:00-04:00,1386.75,1386.75,1386.75,1386.75,1,1,1386.75
2021-05-16 22:14:00-04:00,1388.5,1388.5,1388.5,1388.5,1,1,1388.5
2021-05-16 22:15:00-04:00,1388.25,1388.25,1388.0,1388.0,6,2,8329.25
2021-05-16 22:16:00-04:00,1388.0,1388.0,1388.0,1388.0,1,1,1388.0
2021-05-17 01:05:00-04:00,1391.75,1391.75,1391.75,1391.75,2,1,2783.5
2021-05-17 01:06:00-04:00,1392.0,1392.0,1392.0,1392.0,2,1,2784.0
2021-05-17 01:22:00-04:00,1394.25,1394.25,1394.25,1394.25,2,1,2788.5
2021-05-17 01:43:00-04:00,1395.25,1395.25,1395.25,1395.25,1,1,1395.25
2021-05-17 01:57:00-04:00,1390.75,1391.5,1390.75,1391.5,12,2,16696.5
2021-05-17 02:15:00-04:00,1394.75,1394.75,1394.75,1394.75,1,1,1394.75
2021-05-17 03:00:00-04:00,1396.0,1396.0,1396.0,1396.0,2,1,2792.0
2021-05-17 03:03:00-04:00,1399.0,1400.0,1399.0,1400.0,2,2,2799.0
2021-05-17 03:04:00-04:00,1399.25,1399.25,1399.25,1399.25,1,1,1399.25
2021-05-17 03:07:00-04:00,1402.5,1403.0,1402.5,1403.0,7,2,9820.0
2021-05-17 03:08:00-04:00,1401.25,1401.25,1401.25,1401.25,2,1,2802.5
2021-05-17 03:16:00-04:00,1399.0,1399.0,1399.0,1399.0,2,1,2798.0
2021-05-17 03:30:00-04:00,1397.75,1397.75,1397.75,1397.75,1,1,1397.75
2021-05-17 03:41:00-04:00,1395.0,1395.0,1395.0,1395.0,7,1,9765.0
2021-05-17 04:04:00-04:00,1392.75,1392.75,1392.75,1392.75,1,1,1392.75
2021-05-17 04:35:00-04:00,1393.25,1393.25,1393.25,1393.25,2,1,2786.5
2021-05-17 04:55:00-04:00,1392.75,1392.75,1392.75,1392.75,2,1,2785.5
2021-05-17 05:31:00-04:00,1388.75,1388.75,1388.75,1388.75,2,1,2777.5
2021-05-17 08:24:00-04:00,1401.25,1402.0,1401.0,1402.0,26,11,36428.25
2021-05-17 08:28:00-04:00,1400.25,1400.25,1400.25,1400.25,1,1,1400.25
2021-05-17 08:30:00-04:00,1399.75,1399.75,1399.75,1399.75,1,1,1399.75
2021-05-17 09:29:00-04:00,1400.75,1401.5,1400.5,1400.5,13,5,18217.5
2021-05-17 09:30:00-04:00,1401.25,1403.75,1401.25,1402.0,81,39,113615.75
2021-05-17 09:31:00-04:00,1402.5,1406.5,1402.5,1405.25,13,11,18263.0
2021-05-17 09:32:00-04:00,1406.25,1406.75,1404.25,1404.25,20,7,28111.25
2021-05-17 09:33:00-04:00,1403.5,1403.5,1401.0,1401.25,15,6,21033.5
2021-05-17 09:34:00-04:00,1401.25,1402.0,1401.0,1402.0,33,17,46263.25
2021-05-17 09:35:00-04:00,1403.25,1404.5,1403.25,1404.5,9,3,12638.5
2021-05-17 09:36:00-04:00,1406.0,1406.0,1404.25,1404.25,14,4,19674.75
2021-05-17 09:37:00-04:00,1404.75,1404.75,1404.25,1404.25,14,4,19661.0
2021-05-17 09:38:00-04:00,1405.75,1405.75,1405.25,1405.25,12,4,16863.5
2021-05-17 09:39:00-04:00,1405.0,1405.0,1404.5,1404.5,6,4,8428.75
2021-05-17 09:40:00-04:00,1404.75,1405.0,1404.75,1405.0,12,3,16857.25
2021-05-17 09:41:00-04:00,1405.0,1405.0,1404.5,1404.5,3,3,4214.25
2021-05-17 09:42:00-04:00,1404.0,1404.0,1403.5,1403.5,9,5,12633.0
2021-05-17 09:43:00-04:00,1402.5,1402.5,1402.0,1402.0,19,4,26641.0
2021-05-17 09:44:00-04:00,1403.0,1403.0,1403.0,1403.0,1,1,1403.0
2021-05-17 09:45:00-04:00,1401.75,1402.0,1401.75,1402.0,9,2,12617.75
2021-05-17 09:46:00-04:00,1402.75,1403.0,1402.5,1402.5,3,3,4208.25
2021-05-17 09:47:00-04:00,1403.5,1404.0,1403.5,1404.0,3,2,4211.0
2021-05-17 09:48:00-04:00,1404.5,1404.5,1404.5,1404.5,2,1,2809.0
2021-05-17 09:49:00-04:00,1406.0,1406.25,1406.0,1406.25,4,3,5624.75
2021-05-17 09:51:00-04:00,1406.0,1406.0,1406.0,1406.0,6,1,8436.0
2021-05-17 09:52:00-04:00,1405.0,1405.5,1405.0,1405.0,12,7,16862.75
2021-05-17 09:53:00-04:00,1403.75,1403.75,1403.75,1403.75,5,1,7018.75
2021-05-17 09:54:00-04:00,1404.25,1404.25,1404.25,1404.25,12,3,16851.0
2021-05-17 09:55:00-04:00,1404.25,1405.75,1404.25,1405.75,10,7,14050.5
2021-05-17 09:56:00-04:00,1404.5,1404.5,1404.25,1404.25,2,2,2808.75
2021-05-17 09:57:00-04:00,1404.0,1404.0,1403.75,1403.75,5,2,7019.5
2021-05-17 09:58:00-04:00,1402.75,1404.0,1402.75,1404.0,13,3,18239.5
2021-05-17 10:00:00-04:00,1404.5,1404.5,1404.5,1404.5,11,2,15449.5
2021-05-17 10:01:00-04:00,1403.25,1403.5,1403.25,1403.5,3,3,4210.0
2021-05-17 10:02:00-04:00,1402.5,1403.25,1402.5,1402.75,20,6,28052.5
2021-05-17 10:03:00-04:00,1402.75,1402.75,1402.0,1402.0,8,5,11218.5
2021-05-17 10:05:00-04:00,1402.25,1402.25,1402.25,1402.25,2,1,2804.5
2021-05-17 10:06:00-04:00,1402.25,1402.75,1402.25,1402.75,4,3,5610.5
2021-05-17 10:08:00-04:00,1402.75,1402.75,1402.75,1402.75,2,1,2805.5
2021-05-17 10:09:00-04:00,1403.5,1403.5,1402.75,1402.75,15,3,21043.5
2021-05-17 10:11:00-04:00,1400.75,1401.0,1400.75,1401.0,2,2,2801.75
2021-05-17 10:12:00-04:00,1402.0,1402.0,1401.0,1401.0,3,2,4204.0
2021-05-17 10:13:00-04:00,1401.0,1401.75,1401.0,1401.5,7,7,9809.75
2021-05-17 10:14:00-04:00,1401.25,1401.75,1400.75,1400.75,25,9,35034.5
2021-05-17 10:15:00-04:00,1400.5,1400.5,1400.0,1400.5,4,4,5601.25
2021-05-17 10:17:00-04:00,1399.75,1400.0,1399.75,1399.75,11,8,15398.5
2021-05-17 10:18:00-04:00,1399.5,1399.5,1398.75,1399.25,17,6,23789.5
2021-05-17 10:19:00-04:00,1398.5,1398.75,1398.5,1398.5,11,4,15384.5
2021-05-17 10:20:00-04:00,1398.0,1398.0,1396.5,1397.25,6,5,8383.75
2021-05-17 10:21:00-04:00,1398.5,1398.5,1398.5,1398.5,6,2,8391.0
2021-05-17 10:22:00-04:00,1398.5,1398.5,1398.25,1398.25,6,3,8390.0
2021-05-17 10:23:00-04:00,1398.75,1398.75,1398.75,1398.75,1,1,1398.75
2021-05-17 10:24:00-04:00,1399.25,1400.0,1399.25,1400.0,6,3,8398.0
2021-05-17 10:25:00-04:00,1400.0,1400.0,1400.0,1400.0,1,1,1400.0
2021-05-17 10:26:00-04:00,1399.0,1399.75,1398.75,1399.75,7,7,9793.5
2021-05-17 10:27:00-04:00,1399.25,1399.25,1399.25,1399.25,1,1,1399.25
2021-05-17 10:28:00-04:00,1399.75,1400.5,1399.75,1400.5,2,2,2800.25
2021-05-17 10:29:00-04:00,1401.0,1401.0,1399.5,1399.5,15,4,21003.0
2021-05-17 10:30:00-04:00,1399.0,1399.0,1399.0,1399.0,2,1,2798.0
2021-05-17 10:31:00-04:00,1401.25,1402.0,1401.25,1401.75,10,5,14019.0
2021-05-17 10:32:00-04:00,1403.0,1403.25,1403.0,1403.25,2,2,2806.25
2021-05-17 10:33:00-04:00,1403.75,1403.75,1403.25,1403.25,3,3,4210.5
