,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-16 20:00:00-04:00,1525.75,1527.0,1522.75,1524.25,155,136,236448.0
2021-05-16 20:01:00-04:00,1524.0,1524.0,1522.0,1523.25,72,65,109650.25
2021-05-16 20:02:00-04:00,1523.75,1524.25,1522.0,1523.25,59,49,89857.5
2021-05-16 20:03:00-04:00,1523.25,1526.75,1523.25,1526.5,34,27,51869.5
2021-05-16 20:04:00-04:00,1527.0,1527.5,1525.5,1525.5,25,23,38171.75
2021-05-16 20:05:00-04:00,1526.0,1527.0,1526.0,1526.75,6,5,9160.0
2021-05-16 20:06:00-04:00,1525.5,1525.5,1525.5,1525.5,1,1,1525.5
2021-05-16 20:07:00-04:00,1525.5,1526.0,1525.5,1526.0,2,2,3051.5
2021-05-16 20:08:00-04:00,1526.5,1526.5,1526.25,1526.25,3,3,4579.0
2021-05-16 20:09:00-04:00,1526.5,1526.75,1525.0,1525.0,14,12,21365.0
2021-05-16 20:10:00-04:00,1526.0,1526.25,1526.0,1526.25,10,2,15261.0
2021-05-16 20:12:00-04:00,1527.25,1527.5,1527.25,1527.5,2,2,3054.75
2021-05-16 20:13:00-04:00,1527.0,1527.0,1527.0,1527.0,1,1,1527.0
2021-05-16 20:18:00-04:00,1528.75,1529.0,1528.75,1529.0,44,7,67267.75
2021-05-16 20:20:00-04:00,1528.75,1528.75,1528.75,1528.75,1,1,1528.75
2021-05-16 20:21:00-04:00,1527.5,1527.5,1527.25,1527.25,8,6,12219.5
2021-05-16 20:22:00-04:00,1526.75,1526.75,1526.75,1526.75,1,1,1526.75
2021-05-16 20:23:00-04:00,1527.5,1528.0,1527.25,1528.0,12,6,18330.25
2021-05-16 20:27:00-04:00,1526.0,1526.0,1526.0,1526.0,2,1,3052.0
2021-05-16 20:28:00-04:00,1525.75,1525.75,1525.25,1525.25,2,2,3051.0
2021-05-16 20:29:00-04:00,1523.5,1523.5,1523.25,1523.25,3,2,4570.0
2021-05-16 20:32:00-04:00,1523.0,1524.25,1523.0,1524.25,2,2,3047.25
2021-05-16 20:34:00-04:00,1522.5,1522.75,1522.5,1522.75,3,2,4568.0
2021-05-16 20:35:00-04:00,1523.75,1523.75,1523.75,1523.75,1,1,1523.75
2021-05-16 20:40:00-04:00,1523.5,1523.75,1523.5,1523.75,5,2,7618.25
2021-05-16 20:43:00-04:00,1524.0,1524.25,1524.0,1524.25,2,2,3048.25
2021-05-16 20:47:00-04:00,1524.5,1524.5,1524.5,1524.5,1,1,1524.5
2021-05-16 20:51:00-04:00,1523.75,1523.75,1523.25,1523.25,4,4,6094.0
2021-05-16 20:52:00-04:00,1524.0,1524.0,1523.75,1524.0,7,6,10667.0
2021-05-16 20:53:00-04:00,1523.5,1523.5,1523.5,1523.5,2,2,3047.0
2021-05-16 20:54:00-04:00,1523.75,1524.0,1523.75,1523.75,6,5,9142.75
2021-05-16 20:56:00-04:00,1523.75,1524.25,1523.75,1524.0,7,6,10668.25
2021-05-16 20:57:00-04:00,1523.5,1523.5,1523.5,1523.5,1,1,1523.5
2021-05-16 20:58:00-04:00,1523.5,1523.5,1523.5,1523.5,1,1,1523.5
2021-05-16 20:59:00-04:00,1523.75,1523.75,1523.75,1523.75,2,2,3047.5
2021-05-16 21:00:00-04:00,1522.75,1523.25,1522.5,1522.5,11,9,16752.25
2021-05-16 21:01:00-04:00,1522.75,1523.0,1522.5,1522.5,5,5,7613.75
2021-05-16 21:02:00-04:00,1522.5,1524.0,1522.5,1524.0,2,2,3046.5
2021-05-16 21:03:00-04:00,1524.0,1524.25,1523.0,1523.0,7,3,10668.25
2021-05-16 21:04:00-04:00,1523.5,1524.5,1523.5,1524.5,2,2,3048.0
2021-05-16 21:05:00-04:00,1524.5,1525.0,1524.25,1525.0,7,5,10670.75
2021-05-16 21:06:00-04:00,1525.5,1525.75,1525.5,1525.75,9,8,13730.25
2021-05-16 21:09:00-04:00,1527.25,1527.25,1527.25,1527.25,1,1,1527.25
2021-05-16 21:10:00-04:00,1526.5,1526.5,1526.5,1526.5,5,1,7632.5
2021-05-16 21:15:00-04:00,1525.0,1525.0,1524.5,1524.5,8,6,12198.5
2021-05-16 21:16:00-04:00,1524.75,1525.0,1524.5,1524.5,3,3,4574.25
2021-05-16 21:17:00-04:00,1523.5,1523.5,1523.5,1523.5,2,2,3047.0
2021-05-16 21:18:00-04:00,1522.0,1522.0,1522.0,1522.0,2,2,3044.0
2021-05-16 21:19:00-04:00,1522.25,1522.25,1521.25,1521.25,4,3,6088.0
2021-05-16 21:20:00-04:00,1521.5,1521.5,1521.0,1521.0,12,4,18252.5
2021-05-16 21:21:00-04:00,1521.0,1521.0,1521.0,1521.0,1,1,1521.0
2021-05-16 21:22:00-04:00,1521.0,1521.0,1521.0,1521.0,2,2,3042.0
2021-05-16 21:26:00-04:00,1521.75,1521.75,1521.75,1521.75,1,1,1521.75
2021-05-16 21:27:00-04:00,1522.0,1522.0,1522.0,1522.0,1,1,1522.0
2021-05-16 21:29:00-04:00,1522.75,1522.75,1522.75,1522.75,1,1,1522.75
2021-05-16 21:30:00-04:00,1523.5,1523.5,1523.25,1523.25,3,2,4570.0
2021-05-16 21:32:00-04:00,1522.75,1522.75,1522.75,1522.75,5,3,7613.75
2021-05-16 21:33:00-04:00,1523.0,1523.0,1523.0,1523.0,1,1,1523.0
2021-05-16 21:37:00-04:00,1522.75,1523.25,1522.75,1523.0,10,8,15230.75
2021-05-16 21:38:00-04:00,1523.0,1523.0,1523.0,1523.0,2,1,3046.0
2021-05-16 21:43:00-04:00,1521.0,1521.0,1521.0,1521.0,3,2,4563.0
2021-05-16 21:44:00-04:00,1521.5,1521.75,1520.75,1520.75,6,6,9128.25
2021-05-16 21:45:00-04:00,1520.5,1520.5,1519.75,1519.75,3,3,4560.25
2021-05-16 21:48:00-04:00,1519.75,1519.75,1519.75,1519.75,2,1,3039.5
2021-05-16 21:49:00-04:00,1519.75,1519.75,1519.75,1519.75,2,1,3039.5
2021-05-16 21:50:00-04:00,1519.25,1519.25,1518.5,1518.5,4,3,6074.75
2021-05-16 21:51:00-04:00,1518.75,1518.75,1518.75,1518.75,1,1,1518.75
2021-05-16 21:52:00-04:00,1518.5,1518.75,1518.5,1518.5,8,8,12149.0
2021-05-16 21:53:00-04:00,1518.25,1519.25,1518.25,1519.25,7,5,10630.25
2021-05-16 21:54:00-04:00,1519.0,1519.0,1518.5,1518.5,9,6,13670.0
2021-05-16 21:55:00-04:00,1518.5,1519.0,1518.5,1519.0,9,8,13668.75
2021-05-16 21:57:00-04:00,1519.0,1519.0,1518.25,1518.5,9,7,13668.0
2021-05-16 21:58:00-04:00,1518.0,1518.5,1517.75,1518.0,18,8,27328.0
2021-05-16 21:59:00-04:00,1517.5,1518.0,1516.5,1518.0,32,15,48550.75
2021-05-16 22:00:00-04:00,1517.75,1517.75,1517.75,1517.75,2,1,3035.5
2021-05-16 22:01:00-04:00,1516.5,1516.5,1515.75,1515.75,12,7,18189.75
2021-05-16 22:03:00-04:00,1516.75,1516.75,1516.75,1516.75,1,1,1516.75
2021-05-16 22:05:00-04:00,1516.5,1516.5,1516.5,1516.5,1,1,1516.5
2021-05-16 22:06:00-04:00,1517.0,1517.5,1516.75,1517.5,7,7,10620.0
2021-05-16 22:08:00-04:00,1517.25,1518.0,1517.25,1517.75,5,5,7587.75
2021-05-16 22:09:00-04:00,1518.0,1518.0,1518.0,1518.0,3,3,4554.0
2021-05-16 22:11:00-04:00,1519.0,1519.0,1519.0,1519.0,1,1,1519.0
2021-05-16 22:12:00-04:00,1519.75,1519.75,1519.75,1519.75,1,1,1519.75
2021-05-16 22:14:00-04:00,1517.75,1517.75,1517.75,1517.75,2,2,3035.5
2021-05-16 22:15:00-04:00,1518.0,1518.0,1517.25,1517.25,13,9,19730.0
2021-05-16 22:19:00-04:00,1517.5,1517.5,1517.5,1517.5,1,1,1517.5
2021-05-16 22:20:00-04:00,1517.5,1517.5,1517.5,1517.5,1,1,1517.5
2021-05-16 22:21:00-04:00,1517.25,1517.25,1517.25,1517.25,1,1,1517.25
2021-05-16 22:30:00-04:00,1517.0,1517.0,1516.75,1516.75,11,5,16685.5
2021-05-16 22:35:00-04:00,1514.75,1514.75,1512.5,1512.5,29,18,43878.25
2021-05-16 22:36:00-04:00,1513.25,1514.5,1513.25,1514.0,9,6,13626.25
2021-05-16 22:37:00-04:00,1513.75,1514.0,1513.75,1514.0,2,2,3027.75
2021-05-16 22:38:00-04:00,1514.0,1514.0,1514.0,1514.0,2,2,3028.0
2021-05-16 22:39:00-04:00,1513.25,1513.25,1513.25,1513.25,1,1,1513.25
2021-05-16 22:41:00-04:00,1514.5,1514.5,1514.0,1514.25,13,11,19684.25
2021-05-16 22:42:00-04:00,1514.0,1514.0,1514.0,1514.0,1,1,1514.0
2021-05-16 22:44:00-04:00,1512.75,1513.25,1512.75,1513.25,2,2,3026.0
2021-05-16 22:45:00-04:00,1513.75,1513.75,1513.75,1513.75,1,1,1513.75
2021-05-16 22:46:00-04:00,1513.5,1513.5,1513.5,1513.5,3,3,4540.5
2021-05-16 22:49:00-04:00,1514.0,1514.0,1514.0,1514.0,4,2,6056.0
2021-05-16 22:51:00-04:00,1514.25,1515.0,1514.25,1515.0,8,2,12115.5
2021-05-16 22:52:00-04:00,1514.75,1514.75,1514.5,1514.5,5,4,7573.25
2021-05-16 22:54:00-04:00,1514.5,1514.5,1514.5,1514.5,3,2,4543.5
2021-05-16 22:55:00-04:00,1514.5,1515.75,1514.5,1515.75,10,7,15152.5
2021-05-16 22:56:00-04:00,1515.25,1516.0,1515.25,1516.0,9,6,13638.75
