,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty,S U22 Comdty
,open,high,low,close,volume,num_trds,value
2021-11-04 20:00:00-04:00,1229.75,1230.5,1229.75,1230.5,4,3,4921.0
2021-11-04 20:01:00-04:00,1229.25,1229.25,1229.25,1229.25,1,1,1229.25
2021-11-05 02:18:00-04:00,1225.0,1225.0,1225.0,1225.0,1,1,1225.0
2021-11-05 05:54:00-04:00,1227.0,1227.0,1226.75,1226.75,2,2,2453.75
2021-11-05 06:34:00-04:00,1226.25,1226.25,1226.25,1226.25,1,1,1226.25
2021-11-05 07:10:00-04:00,1225.5,1225.5,1225.5,1225.5,1,1,1225.5
2021-11-05 07:33:00-04:00,1225.25,1225.25,1225.25,1225.25,2,1,2450.5
2021-11-05 07:40:00-04:00,1225.0,1225.0,1225.0,1225.0,2,1,2450.0
2021-11-05 08:10:00-04:00,1223.0,1223.0,1223.0,1223.0,1,1,1223.0
2021-11-05 09:34:00-04:00,1218.0,1218.0,1218.0,1218.0,1,1,1218.0
2021-11-05 09:38:00-04:00,1218.0,1218.0,1218.0,1218.0,2,2,2436.0
2021-11-05 09:39:00-04:00,1218.0,1218.0,1218.0,1218.0,3,3,3654.0
2021-11-05 09:40:00-04:00,1218.25,1219.0,1218.25,1218.75,3,3,3656.0
2021-11-05 09:41:00-04:00,1220.0,1220.0,1219.0,1219.0,4,4,4878.0
2021-11-05 09:42:00-04:00,1218.75,1218.75,1218.75,1218.75,1,1,1218.75
2021-11-05 09:45:00-04:00,1219.75,1219.75,1219.75,1219.75,1,1,1219.75
2021-11-05 09:48:00-04:00,1217.0,1217.25,1216.5,1217.25,17,7,20687.25
2021-11-05 09:49:00-04:00,1218.0,1218.0,1217.75,1217.75,5,2,6089.25
2021-11-05 09:55:00-04:00,1217.75,1217.75,1217.75,1217.75,1,1,1217.75
2021-11-05 09:58:00-04:00,1217.5,1217.75,1216.75,1217.75,13,9,15823.75
2021-11-05 09:59:00-04:00,1217.5,1218.25,1217.25,1218.25,7,4,8523.0
2021-11-05 10:03:00-04:00,1219.25,1219.25,1219.25,1219.25,1,1,1219.25
2021-11-05 10:04:00-04:00,1220.25,1220.25,1220.25,1220.25,1,1,1220.25
2021-11-05 10:05:00-04:00,1219.75,1219.75,1219.75,1219.75,1,1,1219.75
2021-11-05 10:06:00-04:00,1219.75,1219.75,1218.5,1218.5,6,3,7313.25
2021-11-05 10:07:00-04:00,1219.25,1219.25,1219.25,1219.25,1,1,1219.25
2021-11-05 10:13:00-04:00,1221.0,1221.0,1221.0,1221.0,1,1,1221.0
2021-11-05 10:16:00-04:00,1220.0,1220.0,1219.5,1219.75,15,4,18297.0
2021-11-05 10:17:00-04:00,1219.75,1219.75,1219.5,1219.5,5,2,6098.0
2021-11-05 10:18:00-04:00,1219.75,1219.75,1219.75,1219.75,1,1,1219.75
2021-11-05 10:20:00-04:00,1218.5,1218.5,1218.25,1218.25,5,2,6091.5
2021-11-05 10:21:00-04:00,1218.75,1218.75,1218.25,1218.25,5,3,6092.5
2021-11-05 10:23:00-04:00,1218.25,1218.25,1218.0,1218.0,4,4,4872.25
2021-11-05 10:28:00-04:00,1217.0,1217.0,1217.0,1217.0,1,1,1217.0
2021-11-05 10:32:00-04:00,1217.0,1217.0,1217.0,1217.0,1,1,1217.0
2021-11-05 10:34:00-04:00,1216.5,1216.5,1216.25,1216.25,5,5,6081.75
2021-11-05 10:43:00-04:00,1216.75,1216.75,1216.75,1216.75,1,1,1216.75
2021-11-05 10:45:00-04:00,1217.5,1217.5,1217.5,1217.5,1,1,1217.5
2021-11-05 10:50:00-04:00,1217.5,1217.5,1217.5,1217.5,1,1,1217.5
2021-11-05 10:54:00-04:00,1219.25,1219.25,1219.25,1219.25,1,1,1219.25
2021-11-05 11:15:00-04:00,1218.25,1218.25,1218.25,1218.25,1,1,1218.25
2021-11-05 11:24:00-04:00,1219.0,1219.0,1218.75,1218.75,4,2,4875.75
2021-11-05 11:26:00-04:00,1219.5,1219.5,1219.5,1219.5,1,1,1219.5
2021-11-05 11:39:00-04:00,1218.25,1218.25,1218.25,1218.25,1,1,1218.25
2021-11-05 12:11:00-04:00,1217.25,1217.75,1217.25,1217.5,8,4,9740.75
2021-11-05 12:12:00-04:00,1217.75,1218.0,1217.75,1218.0,7,3,8525.5
2021-11-05 12:14:00-04:00,1217.25,1217.25,1217.25,1217.25,1,1,1217.25
2021-11-05 12:19:00-04:00,1217.25,1217.25,1217.25,1217.25,10,2,12172.5
2021-11-05 12:20:00-04:00,1216.75,1216.75,1216.75,1216.75,1,1,1216.75
2021-11-05 12:21:00-04:00,1216.75,1216.75,1216.75,1216.75,1,1,1216.75
2021-11-05 12:23:00-04:00,1217.25,1217.25,1217.25,1217.25,1,1,1217.25
2021-11-05 12:32:00-04:00,1219.0,1219.25,1219.0,1219.25,4,3,4876.75
2021-11-05 12:35:00-04:00,1219.0,1219.0,1219.0,1219.0,1,1,1219.0
2021-11-05 13:04:00-04:00,1218.75,1218.75,1218.75,1218.75,1,1,1218.75
