,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-04 21:00:00-04:00,79.335,79.335,79.335,79.335,1,1,79.335
2021-10-04 21:06:00-04:00,79.345,79.345,79.345,79.345,1,1,79.345
2021-10-05 00:22:00-04:00,79.27,79.27,79.265,79.265,2,2,158.535
2021-10-05 00:54:00-04:00,79.235,79.235,79.235,79.235,1,1,79.235
2021-10-05 01:05:00-04:00,79.23,79.23,79.23,79.23,1,1,79.23
2021-10-05 01:13:00-04:00,79.245,79.245,79.245,79.245,1,1,79.245
2021-10-05 01:16:00-04:00,79.25,79.25,79.25,79.25,1,1,79.25
2021-10-05 01:20:00-04:00,79.255,79.255,79.255,79.255,1,1,79.255
2021-10-05 02:01:00-04:00,79.25,79.25,79.25,79.25,1,1,79.25
2021-10-05 02:12:00-04:00,79.235,79.235,79.23,79.23,2,2,158.465
2021-10-05 02:17:00-04:00,79.195,79.195,79.19,79.19,2,2,158.385
2021-10-05 02:19:00-04:00,79.19,79.195,79.19,79.195,2,2,158.385
2021-10-05 02:21:00-04:00,79.23,79.235,79.23,79.235,2,2,158.465
2021-10-05 02:33:00-04:00,79.225,79.225,79.225,79.225,1,1,79.225
2021-10-05 03:25:00-04:00,79.36,79.36,79.36,79.36,1,1,79.36
2021-10-05 03:26:00-04:00,79.35,79.35,79.35,79.35,2,1,158.7
2021-10-05 03:28:00-04:00,79.36,79.36,79.36,79.36,1,1,79.36
2021-10-05 03:57:00-04:00,79.35,79.35,79.35,79.35,1,1,79.35
2021-10-05 04:12:00-04:00,79.37,79.37,79.37,79.37,1,1,79.37
2021-10-05 04:14:00-04:00,79.4,79.4,79.4,79.4,1,1,79.4
2021-10-05 04:15:00-04:00,79.4,79.4,79.4,79.4,1,1,79.4
2021-10-05 04:18:00-04:00,79.415,79.415,79.415,79.415,1,1,79.415
2021-10-05 04:20:00-04:00,79.41,79.41,79.41,79.41,1,1,79.41
2021-10-05 04:28:00-04:00,79.385,79.385,79.385,79.385,1,1,79.385
2021-10-05 06:02:00-04:00,79.37,79.37,79.37,79.37,1,1,79.37
2021-10-05 06:08:00-04:00,79.345,79.345,79.34,79.345,3,3,238.03
2021-10-05 06:09:00-04:00,79.335,79.335,79.335,79.335,1,1,79.335
2021-10-05 06:26:00-04:00,79.375,79.375,79.375,79.375,4,2,317.5
2021-10-05 09:15:00-04:00,79.405,79.41,79.405,79.41,4,2,317.63
2021-10-05 09:44:00-04:00,79.44,79.44,79.44,79.44,1,1,79.44
2021-10-05 10:30:00-04:00,79.58,79.58,79.58,79.58,1,1,79.58
2021-10-05 10:31:00-04:00,79.605,79.61,79.605,79.61,2,2,159.215
2021-10-05 10:33:00-04:00,79.62,79.62,79.62,79.62,1,1,79.62
2021-10-05 10:43:00-04:00,79.63,79.63,79.625,79.625,4,2,318.51
2021-10-05 10:51:00-04:00,79.585,79.585,79.585,79.585,2,1,159.17
2021-10-05 10:52:00-04:00,79.58,79.58,79.58,79.58,1,1,79.58
2021-10-05 10:55:00-04:00,79.56,79.56,79.56,79.56,2,2,159.12
2021-10-05 10:56:00-04:00,79.55,79.555,79.55,79.555,3,3,238.655
2021-10-05 11:02:00-04:00,79.585,79.585,79.58,79.58,6,4,477.5
2021-10-05 11:03:00-04:00,79.56,79.56,79.56,79.56,1,1,79.56
2021-10-05 11:09:00-04:00,79.585,79.585,79.58,79.58,3,2,238.75
2021-10-05 11:20:00-04:00,79.63,79.635,79.63,79.635,2,2,159.265
2021-10-05 11:21:00-04:00,79.66,79.66,79.66,79.66,2,1,159.32
2021-10-05 11:22:00-04:00,79.67,79.67,79.67,79.67,2,1,159.34
2021-10-05 11:38:00-04:00,79.645,79.645,79.64,79.64,2,2,159.285
2021-10-05 11:41:00-04:00,79.595,79.595,79.59,79.59,6,2,477.56
2021-10-05 11:45:00-04:00,79.57,79.57,79.57,79.57,2,2,159.14
2021-10-05 11:51:00-04:00,79.585,79.59,79.585,79.59,4,2,318.35
2021-10-05 11:57:00-04:00,79.605,79.605,79.6,79.6,2,2,159.205
2021-10-05 13:01:00-04:00,79.5,79.5,79.5,79.5,1,1,79.5
2021-10-05 14:01:00-04:00,79.52,79.52,79.52,79.52,8,4,636.16
2021-10-05 14:21:00-04:00,79.46,79.46,79.46,79.46,2,1,158.92
2021-10-05 14:33:00-04:00,79.495,79.505,79.495,79.505,11,3,874.525
2021-10-05 15:34:00-04:00,79.49,79.49,79.485,79.485,2,2,158.975
