,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-04 19:57:00-04:00,79.415,79.415,79.415,79.415,1,1,79.415
2021-10-04 21:31:00-04:00,79.28,79.28,79.28,79.28,1,1,79.28
2021-10-05 02:16:00-04:00,79.2,79.2,79.2,79.2,1,1,79.2
2021-10-05 11:22:00-04:00,79.675,79.685,79.675,79.685,5,2,398.405
2021-10-05 11:41:00-04:00,79.595,79.595,79.595,79.595,3,2,238.785
