,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-24 20:00:00-04:00,1337.5,1337.5,1337.0,1337.0,47,36,62862.0
2021-05-24 20:01:00-04:00,1340.5,1340.5,1340.5,1340.5,1,1,1340.5
2021-05-24 20:03:00-04:00,1339.5,1340.25,1339.5,1340.25,2,2,2679.75
2021-05-24 20:07:00-04:00,1340.25,1340.25,1340.25,1340.25,1,1,1340.25
2021-05-24 20:09:00-04:00,1341.5,1341.75,1341.5,1341.75,3,2,4025.0
2021-05-24 21:05:00-04:00,1338.5,1338.5,1338.5,1338.5,1,1,1338.5
2021-05-24 21:17:00-04:00,1341.0,1341.0,1341.0,1341.0,1,1,1341.0
2021-05-24 21:21:00-04:00,1340.25,1340.25,1340.25,1340.25,1,1,1340.25
2021-05-24 21:25:00-04:00,1342.25,1342.25,1342.25,1342.25,1,1,1342.25
2021-05-24 21:31:00-04:00,1342.25,1342.25,1342.25,1342.25,1,1,1342.25
2021-05-24 21:52:00-04:00,1344.5,1344.5,1344.5,1344.5,1,1,1344.5
2021-05-24 21:57:00-04:00,1343.5,1343.75,1343.5,1343.75,2,2,2687.25
2021-05-24 23:29:00-04:00,1341.75,1341.75,1341.75,1341.75,1,1,1341.75
2021-05-25 01:21:00-04:00,1341.5,1341.5,1341.5,1341.5,1,1,1341.5
2021-05-25 01:39:00-04:00,1340.0,1340.0,1340.0,1340.0,1,1,1340.0
2021-05-25 01:40:00-04:00,1339.75,1339.75,1339.75,1339.75,1,1,1339.75
2021-05-25 01:45:00-04:00,1339.75,1339.75,1339.75,1339.75,1,1,1339.75
2021-05-25 01:47:00-04:00,1339.5,1339.5,1339.5,1339.5,1,1,1339.5
2021-05-25 02:04:00-04:00,1340.25,1340.25,1340.25,1340.25,2,1,2680.5
2021-05-25 02:14:00-04:00,1341.25,1341.25,1341.25,1341.25,1,1,1341.25
2021-05-25 02:19:00-04:00,1341.75,1341.75,1341.75,1341.75,1,1,1341.75
2021-05-25 03:46:00-04:00,1338.75,1338.75,1338.75,1338.75,1,1,1338.75
2021-05-25 04:04:00-04:00,1339.0,1339.0,1339.0,1339.0,1,1,1339.0
2021-05-25 04:49:00-04:00,1340.75,1340.75,1340.75,1340.75,1,1,1340.75
2021-05-25 04:53:00-04:00,1340.5,1340.5,1340.5,1340.5,1,1,1340.5
2021-05-25 05:44:00-04:00,1339.75,1339.75,1339.75,1339.75,1,1,1339.75
2021-05-25 06:05:00-04:00,1338.75,1338.75,1338.75,1338.75,1,1,1338.75
2021-05-25 06:07:00-04:00,1339.25,1339.25,1339.25,1339.25,1,1,1339.25
2021-05-25 06:08:00-04:00,1339.0,1339.0,1339.0,1339.0,2,2,2678.0
2021-05-25 06:19:00-04:00,1338.5,1338.5,1338.5,1338.5,1,1,1338.5
2021-05-25 06:20:00-04:00,1338.25,1338.25,1338.25,1338.25,1,1,1338.25
2021-05-25 06:23:00-04:00,1338.25,1338.25,1338.25,1338.25,1,1,1338.25
2021-05-25 06:24:00-04:00,1338.0,1338.0,1338.0,1338.0,2,2,2676.0
2021-05-25 06:26:00-04:00,1337.75,1337.75,1337.75,1337.75,1,1,1337.75
2021-05-25 06:28:00-04:00,1337.25,1337.25,1337.25,1337.25,1,1,1337.25
2021-05-25 06:32:00-04:00,1337.5,1337.5,1337.5,1337.5,1,1,1337.5
2021-05-25 06:48:00-04:00,1338.0,1338.0,1338.0,1338.0,1,1,1338.0
2021-05-25 07:53:00-04:00,1342.25,1342.25,1342.25,1342.25,1,1,1342.25
2021-05-25 08:07:00-04:00,1343.25,1343.25,1343.25,1343.25,2,2,2686.5
2021-05-25 08:09:00-04:00,1343.25,1343.25,1343.25,1343.25,1,1,1343.25
2021-05-25 08:12:00-04:00,1344.0,1344.0,1344.0,1344.0,1,1,1344.0
2021-05-25 08:13:00-04:00,1344.0,1344.0,1344.0,1344.0,3,3,4032.0
2021-05-25 08:14:00-04:00,1343.75,1343.75,1343.75,1343.75,1,1,1343.75
