,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-18 20:00:00-04:00,1252.0,1252.0,1249.25,1249.25,7,4,8755.75
2021-10-18 20:04:00-04:00,1249.5,1249.5,1249.5,1249.5,1,1,1249.5
2021-10-18 20:15:00-04:00,1249.75,1249.75,1249.75,1249.75,1,1,1249.75
2021-10-18 21:07:00-04:00,1249.25,1249.25,1249.25,1249.25,3,3,3747.75
2021-10-18 21:09:00-04:00,1250.75,1250.75,1250.75,1250.75,2,2,2501.5
2021-10-18 21:45:00-04:00,1255.0,1255.0,1255.0,1255.0,1,1,1255.0
2021-10-18 21:55:00-04:00,1255.5,1255.75,1255.5,1255.75,4,2,5022.75
2021-10-18 22:47:00-04:00,1256.5,1256.5,1256.5,1256.5,1,1,1256.5
2021-10-19 01:31:00-04:00,1259.25,1259.25,1259.25,1259.25,3,3,3777.75
2021-10-19 01:32:00-04:00,1259.5,1259.5,1259.5,1259.5,1,1,1259.5
2021-10-19 01:33:00-04:00,1259.75,1259.75,1259.75,1259.75,10,5,12597.5
2021-10-19 01:34:00-04:00,1260.0,1260.0,1260.0,1260.0,2,2,2520.0
2021-10-19 01:35:00-04:00,1260.0,1260.0,1260.0,1260.0,1,1,1260.0
2021-10-19 01:42:00-04:00,1259.75,1259.75,1259.75,1259.75,1,1,1259.75
2021-10-19 01:46:00-04:00,1259.75,1259.75,1259.75,1259.75,1,1,1259.75
2021-10-19 02:41:00-04:00,1259.75,1259.75,1259.75,1259.75,1,1,1259.75
2021-10-19 03:38:00-04:00,1259.0,1259.0,1259.0,1259.0,2,1,2518.0
2021-10-19 03:46:00-04:00,1259.25,1259.25,1259.25,1259.25,2,2,2518.5
2021-10-19 03:50:00-04:00,1259.0,1259.0,1259.0,1259.0,2,1,2518.0
2021-10-19 03:52:00-04:00,1259.25,1259.25,1259.25,1259.25,1,1,1259.25
2021-10-19 03:55:00-04:00,1259.25,1259.25,1259.25,1259.25,2,1,2518.5
2021-10-19 03:56:00-04:00,1259.75,1259.75,1259.75,1259.75,4,1,5039.0
