,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-18 20:00:00-04:00,1244.25,1244.25,1243.25,1244.25,5,5,6219.5
2021-10-18 20:06:00-04:00,1244.75,1244.75,1244.75,1244.75,2,1,2489.5
2021-10-18 20:10:00-04:00,1243.75,1243.75,1243.75,1243.75,1,1,1243.75
2021-10-18 20:44:00-04:00,1245.0,1245.0,1245.0,1245.0,2,2,2490.0
2021-10-18 20:55:00-04:00,1244.25,1244.25,1243.75,1243.75,4,3,4976.0
2021-10-18 20:56:00-04:00,1243.5,1243.5,1243.5,1243.5,1,1,1243.5
2021-10-18 21:02:00-04:00,1243.25,1243.25,1243.25,1243.25,21,3,26108.25
2021-10-18 21:03:00-04:00,1243.25,1243.25,1243.25,1243.25,17,10,21135.25
2021-10-18 21:04:00-04:00,1243.25,1243.25,1243.25,1243.25,2,1,2486.5
2021-10-18 21:05:00-04:00,1243.25,1243.25,1243.25,1243.25,33,1,41027.25
2021-10-18 21:06:00-04:00,1242.75,1242.75,1242.75,1242.75,1,1,1242.75
2021-10-18 21:09:00-04:00,1244.5,1244.5,1244.5,1244.5,1,1,1244.5
2021-10-18 21:10:00-04:00,1245.5,1245.5,1245.5,1245.5,1,1,1245.5
2021-10-18 21:11:00-04:00,1246.0,1246.0,1246.0,1246.0,5,2,6230.0
2021-10-18 21:12:00-04:00,1246.0,1246.0,1246.0,1246.0,1,1,1246.0
2021-10-18 21:15:00-04:00,1246.25,1246.25,1246.25,1246.25,1,1,1246.25
2021-10-18 21:18:00-04:00,1246.0,1246.0,1246.0,1246.0,2,1,2492.0
2021-10-18 21:21:00-04:00,1246.5,1246.5,1246.5,1246.5,8,1,9972.0
2021-10-18 21:31:00-04:00,1248.0,1248.0,1248.0,1248.0,1,1,1248.0
2021-10-18 21:37:00-04:00,1248.75,1248.75,1248.75,1248.75,5,2,6243.75
2021-10-18 21:45:00-04:00,1249.5,1249.5,1249.5,1249.5,2,1,2499.0
2021-10-18 21:57:00-04:00,1250.75,1250.75,1250.75,1250.75,18,5,22513.5
2021-10-18 21:58:00-04:00,1250.75,1250.75,1250.75,1250.75,27,11,33770.25
2021-10-18 21:59:00-04:00,1250.75,1250.75,1250.75,1250.75,6,2,7504.5
2021-10-18 22:03:00-04:00,1250.75,1250.75,1250.75,1250.75,22,6,27516.5
2021-10-18 22:08:00-04:00,1250.75,1250.75,1250.75,1250.75,1,1,1250.75
