,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-01 21:30:00-04:00,80.11,80.11,80.11,80.11,1,1,80.11
2021-08-01 21:45:00-04:00,80.11,80.11,80.11,80.11,3,3,240.33
2021-08-01 23:57:00-04:00,80.145,80.145,80.145,80.145,1,1,80.145
2021-08-02 00:21:00-04:00,80.16,80.16,80.16,80.16,1,1,80.16
2021-08-02 00:42:00-04:00,80.155,80.155,80.155,80.155,1,1,80.155
2021-08-02 01:01:00-04:00,80.14,80.14,80.14,80.14,1,1,80.14
2021-08-02 01:08:00-04:00,80.12,80.12,80.12,80.12,1,1,80.12
2021-08-02 01:30:00-04:00,80.155,80.155,80.155,80.155,1,1,80.155
2021-08-02 01:35:00-04:00,80.16,80.16,80.16,80.16,1,1,80.16
2021-08-02 01:41:00-04:00,80.16,80.16,80.16,80.16,1,1,80.16
2021-08-02 01:42:00-04:00,80.16,80.16,80.16,80.16,1,1,80.16
2021-08-02 01:46:00-04:00,80.16,80.16,80.16,80.16,1,1,80.16
2021-08-02 02:02:00-04:00,80.14,80.14,80.14,80.14,1,1,80.14
2021-08-02 02:03:00-04:00,80.155,80.155,80.155,80.155,2,2,160.31
2021-08-02 02:09:00-04:00,80.175,80.175,80.175,80.175,1,1,80.175
2021-08-02 02:27:00-04:00,80.165,80.165,80.165,80.165,1,1,80.165
2021-08-02 02:28:00-04:00,80.17,80.17,80.17,80.17,1,1,80.17
2021-08-02 02:40:00-04:00,80.165,80.165,80.165,80.165,1,1,80.165
2021-08-02 02:41:00-04:00,80.17,80.17,80.17,80.17,2,2,160.34
2021-08-02 03:21:00-04:00,80.16,80.16,80.16,80.16,1,1,80.16
2021-08-02 03:26:00-04:00,80.18,80.18,80.18,80.18,1,1,80.18
2021-08-02 03:43:00-04:00,80.24,80.24,80.24,80.24,1,1,80.24
2021-08-02 04:43:00-04:00,80.17,80.17,80.17,80.17,1,1,80.17
2021-08-02 04:45:00-04:00,80.16,80.16,80.16,80.16,1,1,80.16
2021-08-02 04:50:00-04:00,80.17,80.17,80.17,80.17,2,1,160.34
2021-08-02 04:58:00-04:00,80.155,80.155,80.155,80.155,1,1,80.155
2021-08-02 06:01:00-04:00,80.255,80.255,80.255,80.255,1,1,80.255
2021-08-02 06:04:00-04:00,80.255,80.26,80.255,80.26,2,2,160.515
2021-08-02 06:26:00-04:00,80.225,80.225,80.225,80.225,3,3,240.675
2021-08-02 08:19:00-04:00,80.23,80.23,80.225,80.225,2,2,160.455
2021-08-02 09:02:00-04:00,80.205,80.205,80.205,80.205,1,1,80.205
2021-08-02 09:14:00-04:00,80.19,80.19,80.19,80.19,3,1,240.57
2021-08-02 09:24:00-04:00,80.2,80.2,80.2,80.2,1,1,80.2
2021-08-02 09:41:00-04:00,80.28,80.28,80.28,80.28,2,1,160.56
2021-08-02 09:54:00-04:00,80.2,80.2,80.2,80.2,2,1,160.4
2021-08-02 10:29:00-04:00,80.175,80.18,80.175,80.18,3,3,240.53
2021-08-02 10:35:00-04:00,80.17,80.17,80.17,80.17,2,2,160.34
2021-08-02 10:36:00-04:00,80.17,80.175,80.17,80.175,2,2,160.345
2021-08-02 10:39:00-04:00,80.145,80.145,80.14,80.14,2,2,160.285
2021-08-02 10:41:00-04:00,80.12,80.12,80.12,80.12,1,1,80.12
2021-08-02 10:55:00-04:00,80.035,80.035,80.035,80.035,1,1,80.035
2021-08-02 11:06:00-04:00,80.08,80.08,80.075,80.075,2,2,160.155
2021-08-02 11:08:00-04:00,80.05,80.05,80.05,80.05,1,1,80.05
2021-08-02 11:09:00-04:00,80.05,80.05,80.05,80.05,1,1,80.05
2021-08-02 11:13:00-04:00,80.06,80.065,80.06,80.065,2,2,160.125
2021-08-02 11:14:00-04:00,80.065,80.07,80.065,80.07,2,2,160.135
2021-08-02 11:17:00-04:00,80.08,80.08,80.08,80.08,1,1,80.08
2021-08-02 11:30:00-04:00,80.05,80.05,80.05,80.05,2,2,160.1
2021-08-02 11:37:00-04:00,80.01,80.015,80.01,80.015,2,2,160.025
2021-08-02 11:39:00-04:00,80.02,80.02,80.02,80.02,2,2,160.04
2021-08-02 11:42:00-04:00,79.995,79.995,79.99,79.99,2,2,159.985
2021-08-02 11:56:00-04:00,79.98,79.98,79.98,79.98,1,1,79.98
2021-08-02 12:03:00-04:00,79.95,79.955,79.95,79.955,2,2,159.905
2021-08-02 12:04:00-04:00,79.95,79.95,79.95,79.95,1,1,79.95
2021-08-02 12:18:00-04:00,79.985,79.985,79.985,79.985,1,1,79.985
2021-08-02 12:52:00-04:00,79.99,79.99,79.99,79.99,2,1,159.98
2021-08-02 13:17:00-04:00,79.97,79.97,79.97,79.97,1,1,79.97
2021-08-02 13:37:00-04:00,79.935,79.935,79.935,79.935,1,1,79.935
2021-08-02 13:56:00-04:00,79.94,79.94,79.94,79.94,1,1,79.94
2021-08-02 13:59:00-04:00,79.94,79.94,79.94,79.94,7,1,559.58
2021-08-02 14:15:00-04:00,79.955,79.955,79.955,79.955,1,1,79.955
2021-08-02 14:41:00-04:00,79.93,79.93,79.93,79.93,1,1,79.93
