,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index
,open,high,low,close,volume,num_trds,value
2021-08-03 18:09:00-04:00,4400.25,4400.25,4400.25,4400.25,2,1,8800.5
2021-08-03 18:59:00-04:00,4400.0,4400.0,4400.0,4400.0,3,3,13200.0
2021-08-03 19:01:00-04:00,4399.75,4399.75,4399.75,4399.75,1,1,4399.75
2021-08-03 19:05:00-04:00,4399.75,4399.75,4399.75,4399.75,1,1,4399.75
2021-08-03 19:18:00-04:00,4399.25,4399.25,4399.25,4399.25,3,1,13197.75
2021-08-03 19:40:00-04:00,4399.0,4399.0,4399.0,4399.0,1,1,4399.0
2021-08-03 20:00:00-04:00,4397.75,4397.75,4397.75,4397.75,2,1,8795.5
2021-08-03 20:04:00-04:00,4395.5,4395.5,4395.5,4395.5,1,1,4395.5
2021-08-03 20:05:00-04:00,4396.5,4396.75,4396.5,4396.75,3,2,13189.75
2021-08-03 20:19:00-04:00,4398.5,4398.5,4398.5,4398.5,1,1,4398.5
2021-08-03 21:16:00-04:00,4400.0,4400.0,4400.0,4400.0,4,1,17600.0
2021-08-03 21:17:00-04:00,4399.5,4399.5,4399.5,4399.5,1,1,4399.5
2021-08-03 21:36:00-04:00,4399.0,4399.0,4399.0,4399.0,1,1,4399.0
2021-08-03 22:03:00-04:00,4401.5,4401.75,4401.5,4401.75,5,2,22008.5
2021-08-03 22:04:00-04:00,4401.25,4401.25,4401.25,4401.25,1,1,4401.25
2021-08-03 22:09:00-04:00,4401.5,4401.5,4401.5,4401.5,1,1,4401.5
2021-08-03 23:12:00-04:00,4401.25,4401.25,4401.25,4401.25,1,1,4401.25
2021-08-03 23:20:00-04:00,4401.0,4401.0,4401.0,4401.0,2,1,8802.0
2021-08-03 23:45:00-04:00,4400.25,4400.25,4400.25,4400.25,1,1,4400.25
2021-08-03 23:49:00-04:00,4401.0,4401.0,4401.0,4401.0,2,2,8802.0
2021-08-04 00:37:00-04:00,4401.5,4401.5,4401.5,4401.5,1,1,4401.5
2021-08-04 01:03:00-04:00,4401.25,4401.25,4401.25,4401.25,1,1,4401.25
2021-08-04 01:08:00-04:00,4401.0,4401.0,4401.0,4401.0,1,1,4401.0
2021-08-04 01:31:00-04:00,4401.25,4401.5,4401.25,4401.5,2,2,8802.75
2021-08-04 01:54:00-04:00,4402.25,4402.25,4402.25,4402.25,1,1,4402.25
2021-08-04 01:59:00-04:00,4403.0,4403.0,4403.0,4403.0,2,1,8806.0
2021-08-04 02:07:00-04:00,4403.5,4403.75,4403.5,4403.75,2,2,8807.25
2021-08-04 02:22:00-04:00,4404.25,4404.25,4404.25,4404.25,1,1,4404.25
2021-08-04 02:30:00-04:00,4404.75,4404.75,4404.75,4404.75,1,1,4404.75
2021-08-04 02:32:00-04:00,4405.25,4405.25,4405.25,4405.25,3,2,13215.75
2021-08-04 02:59:00-04:00,4403.25,4403.25,4403.25,4403.25,1,1,4403.25
2021-08-04 03:00:00-04:00,4403.5,4403.5,4403.5,4403.5,1,1,4403.5
2021-08-04 03:04:00-04:00,4403.25,4403.25,4403.25,4403.25,3,1,13209.75
2021-08-04 03:21:00-04:00,4403.75,4403.75,4403.75,4403.75,1,1,4403.75
2021-08-04 03:25:00-04:00,4405.0,4405.0,4405.0,4405.0,1,1,4405.0
2021-08-04 03:29:00-04:00,4403.0,4403.0,4403.0,4403.0,1,1,4403.0
2021-08-04 03:59:00-04:00,4399.5,4399.5,4399.5,4399.5,1,1,4399.5
2021-08-04 04:21:00-04:00,4399.75,4399.75,4399.5,4399.5,2,2,8799.25
2021-08-04 04:22:00-04:00,4399.75,4399.75,4399.75,4399.75,1,1,4399.75
2021-08-04 04:37:00-04:00,4401.0,4401.0,4401.0,4401.0,1,1,4401.0
2021-08-04 05:01:00-04:00,4401.5,4401.5,4401.5,4401.5,1,1,4401.5
2021-08-04 05:32:00-04:00,4401.25,4401.25,4401.25,4401.25,1,1,4401.25
2021-08-04 05:41:00-04:00,4402.25,4402.25,4402.25,4402.25,5,1,22011.25
2021-08-04 05:55:00-04:00,4402.5,4402.5,4402.5,4402.5,1,1,4402.5
2021-08-04 06:32:00-04:00,4403.25,4403.25,4403.25,4403.25,5,1,22016.25
2021-08-04 06:34:00-04:00,4403.75,4403.75,4403.75,4403.75,2,1,8807.5
2021-08-04 06:50:00-04:00,4404.25,4404.25,4404.25,4404.25,5,1,22021.25
2021-08-04 06:53:00-04:00,4403.75,4403.75,4403.75,4403.75,1,1,4403.75
2021-08-04 07:03:00-04:00,4401.0,4401.0,4401.0,4401.0,1,1,4401.0
2021-08-04 07:06:00-04:00,4400.25,4400.25,4400.25,4400.25,1,1,4400.25
2021-08-04 07:07:00-04:00,4400.0,4400.5,4400.0,4400.5,2,2,8800.5
2021-08-04 07:16:00-04:00,4400.5,4400.5,4400.5,4400.5,1,1,4400.5
2021-08-04 07:18:00-04:00,4400.0,4400.0,4400.0,4400.0,4,2,17600.0
2021-08-04 07:19:00-04:00,4400.0,4400.0,4400.0,4400.0,1,1,4400.0
2021-08-04 07:20:00-04:00,4400.75,4400.75,4400.75,4400.75,1,1,4400.75
2021-08-04 07:31:00-04:00,4399.5,4399.5,4399.25,4399.25,3,2,13198.25
2021-08-04 07:32:00-04:00,4398.5,4398.5,4398.5,4398.5,20,2,87970.0
2021-08-04 07:33:00-04:00,4397.5,4397.5,4397.5,4397.5,1,1,4397.5
2021-08-04 07:41:00-04:00,4398.0,4398.0,4398.0,4398.0,1,1,4398.0
2021-08-04 07:59:00-04:00,4397.25,4397.25,4397.0,4397.0,21,2,92342.0
2021-08-04 08:00:00-04:00,4396.25,4396.25,4396.25,4396.25,1,1,4396.25
2021-08-04 08:11:00-04:00,4398.0,4398.0,4398.0,4398.0,2,1,8796.0
2021-08-04 08:17:00-04:00,4395.25,4395.25,4395.25,4395.25,1,1,4395.25
2021-08-04 08:21:00-04:00,4395.5,4395.5,4395.0,4395.0,4,3,17581.0
2021-08-04 08:23:00-04:00,4394.25,4394.25,4394.25,4394.25,1,1,4394.25
2021-08-04 08:27:00-04:00,4393.0,4393.0,4392.5,4392.5,4,3,17571.0
2021-08-04 08:28:00-04:00,4391.5,4391.5,4391.25,4391.25,3,2,13174.0
2021-08-04 08:29:00-04:00,4391.25,4392.0,4391.0,4392.0,3,3,13174.25
2021-08-04 08:30:00-04:00,4392.75,4392.75,4392.5,4392.5,3,2,13177.75
2021-08-04 08:35:00-04:00,4394.0,4394.0,4393.5,4393.5,3,3,13181.25
2021-08-04 08:48:00-04:00,4392.25,4392.25,4392.25,4392.25,1,1,4392.25
2021-08-04 08:49:00-04:00,4391.25,4391.25,4390.0,4390.0,11,7,48296.25
2021-08-04 08:53:00-04:00,4389.25,4389.25,4389.25,4389.25,1,1,4389.25
2021-08-04 09:01:00-04:00,4389.0,4389.0,4388.5,4388.5,17,3,74612.25
2021-08-04 09:05:00-04:00,4389.25,4389.25,4389.25,4389.25,3,1,13167.75
2021-08-04 09:12:00-04:00,4389.75,4389.75,4389.75,4389.75,1,1,4389.75
2021-08-04 09:21:00-04:00,4390.0,4390.0,4390.0,4390.0,5,1,21950.0
2021-08-04 09:24:00-04:00,4390.0,4390.0,4390.0,4390.0,1,1,4390.0
2021-08-04 09:27:00-04:00,4391.75,4391.75,4391.75,4391.75,1,1,4391.75
2021-08-04 09:28:00-04:00,4391.75,4391.75,4391.75,4391.75,1,1,4391.75
2021-08-04 09:30:00-04:00,4391.0,4391.25,4389.5,4389.5,5,4,21953.5
2021-08-04 09:31:00-04:00,4389.25,4389.25,4389.25,4389.25,2,1,8778.5
2021-08-04 09:33:00-04:00,4392.25,4392.5,4391.0,4391.25,15,8,65876.75
2021-08-04 09:35:00-04:00,4393.75,4394.0,4391.75,4392.25,41,16,180094.0
2021-08-04 09:37:00-04:00,4392.25,4392.25,4391.75,4391.75,7,3,30742.75
2021-08-04 09:40:00-04:00,4390.5,4390.5,4390.0,4390.0,2,2,8780.5
2021-08-04 09:41:00-04:00,4390.75,4391.0,4389.75,4389.75,5,5,21953.25
2021-08-04 09:42:00-04:00,4389.25,4389.25,4389.25,4389.25,1,1,4389.25
2021-08-04 09:44:00-04:00,4390.75,4391.0,4390.5,4391.0,4,3,17562.75
2021-08-04 09:45:00-04:00,4390.25,4390.25,4389.75,4389.75,14,2,61457.0
2021-08-04 09:46:00-04:00,4391.75,4391.75,4391.75,4391.75,1,1,4391.75
2021-08-04 09:47:00-04:00,4390.75,4391.25,4390.5,4391.25,5,3,21954.25
2021-08-04 09:48:00-04:00,4393.25,4393.5,4393.25,4393.5,2,2,8786.75
2021-08-04 09:49:00-04:00,4392.75,4393.75,4392.75,4393.75,3,3,13180.0
2021-08-04 09:50:00-04:00,4395.0,4395.0,4395.0,4395.0,1,1,4395.0
2021-08-04 09:51:00-04:00,4395.25,4397.5,4395.0,4395.0,22,10,96728.25
2021-08-04 09:52:00-04:00,4394.25,4394.25,4390.0,4390.0,22,9,96602.75
2021-08-04 09:54:00-04:00,4391.0,4392.0,4391.0,4392.0,10,5,43917.5
2021-08-04 09:59:00-04:00,4393.75,4394.5,4393.75,4394.5,6,4,26365.5
2021-08-04 10:00:00-04:00,4394.5,4394.5,4394.5,4394.5,1,1,4394.5
2021-08-04 10:01:00-04:00,4395.0,4395.0,4395.0,4395.0,1,1,4395.0
2021-08-04 10:03:00-04:00,4395.5,4395.5,4395.5,4395.5,1,1,4395.5
2021-08-04 10:05:00-04:00,4395.5,4395.5,4395.5,4395.5,1,1,4395.5
2021-08-04 10:06:00-04:00,4397.0,4397.0,4397.0,4397.0,1,1,4397.0
2021-08-04 10:09:00-04:00,4397.0,4397.5,4397.0,4397.5,5,4,21986.0
2021-08-04 10:10:00-04:00,4397.0,4397.25,4397.0,4397.25,2,2,8794.25
2021-08-04 10:12:00-04:00,4396.5,4396.5,4396.5,4396.5,1,1,4396.5
2021-08-04 10:13:00-04:00,4396.0,4396.0,4396.0,4396.0,1,1,4396.0
2021-08-04 10:14:00-04:00,4393.75,4393.75,4393.75,4393.75,1,1,4393.75
