,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index
,open,high,low,close,volume,num_trds,value
2021-11-28 18:00:00-05:00,4589.0,4610.0,4588.75,4610.0,8615,2430,39593908.0
2021-11-28 18:01:00-05:00,4609.5,4614.0,4602.25,4614.0,3154,1375,14531178.0
2021-11-28 18:02:00-05:00,4614.0,4615.25,4609.25,4611.75,2695,1203,12429926.0
2021-11-28 18:03:00-05:00,4611.75,4614.0,4608.0,4610.0,1538,666,7091084.5
2021-11-28 18:04:00-05:00,4609.5,4610.0,4603.5,4607.75,1342,599,6182941.0
2021-11-28 18:05:00-05:00,4607.25,4608.25,4606.0,4607.0,746,289,3436926.25
2021-11-28 18:06:00-05:00,4607.0,4616.75,4606.25,4616.0,2551,988,11766945.0
2021-11-28 18:07:00-05:00,4615.75,4618.5,4612.25,4618.25,1755,672,8099806.0
2021-11-28 18:08:00-05:00,4618.25,4624.0,4616.0,4620.75,3168,1144,14637246.0
2021-11-28 18:09:00-05:00,4620.75,4621.75,4620.0,4620.25,1984,602,9166705.0
2021-11-28 18:10:00-05:00,4620.25,4623.0,4620.0,4621.0,1951,722,9015755.0
2021-11-28 18:11:00-05:00,4621.25,4621.25,4613.25,4615.5,2182,739,10076782.0
2021-11-28 18:12:00-05:00,4615.25,4620.5,4615.0,4616.75,1052,432,4857977.0
2021-11-28 18:13:00-05:00,4616.75,4620.25,4616.5,4620.0,710,271,3279139.5
2021-11-28 18:14:00-05:00,4620.0,4620.5,4616.5,4617.5,779,292,3597918.25
2021-11-28 18:15:00-05:00,4617.5,4622.75,4616.25,4622.25,1225,457,5659351.0
2021-11-28 18:16:00-05:00,4622.5,4624.75,4622.0,4623.25,1128,454,5215376.0
2021-11-28 18:17:00-05:00,4623.25,4624.0,4621.5,4623.5,743,287,3434590.5
2021-11-28 18:18:00-05:00,4623.5,4623.5,4620.5,4621.0,652,252,3013251.5
2021-11-28 18:19:00-05:00,4621.0,4622.0,4619.0,4621.75,675,283,3118962.0
2021-11-28 18:20:00-05:00,4621.75,4626.0,4621.75,4625.5,1042,413,4818713.0
2021-11-28 18:21:00-05:00,4625.5,4626.75,4624.0,4625.75,732,316,3385651.25
2021-11-28 18:22:00-05:00,4625.75,4629.25,4625.25,4628.0,1536,528,7107717.5
2021-11-28 18:23:00-05:00,4627.75,4631.25,4626.75,4629.75,1707,668,7901639.0
2021-11-28 18:24:00-05:00,4629.75,4630.0,4628.0,4628.75,861,311,3985451.0
2021-11-28 18:25:00-05:00,4628.5,4629.0,4626.25,4627.0,728,279,3368885.0
2021-11-28 18:26:00-05:00,4626.75,4627.25,4623.25,4623.75,945,387,4370987.5
2021-11-28 18:27:00-05:00,4623.75,4624.25,4616.5,4618.25,1995,768,9216095.0
2021-11-28 18:28:00-05:00,4618.25,4621.75,4618.25,4621.25,845,422,3903948.75
2021-11-28 18:29:00-05:00,4621.5,4622.0,4620.0,4621.25,387,182,1788253.75
2021-11-28 18:30:00-05:00,4621.25,4624.75,4621.25,4623.25,1090,473,5039125.0
2021-11-28 18:31:00-05:00,4623.25,4624.25,4620.75,4624.25,466,208,2154052.25
2021-11-28 18:32:00-05:00,4624.5,4626.0,4624.0,4624.0,599,294,2770369.5
2021-11-28 18:33:00-05:00,4623.75,4625.5,4622.75,4624.0,488,211,2256454.5
2021-11-28 18:34:00-05:00,4624.0,4625.0,4620.5,4621.0,394,192,1821242.75
2021-11-28 18:35:00-05:00,4621.0,4623.5,4620.25,4622.75,431,224,1992105.5
2021-11-28 18:36:00-05:00,4622.75,4625.0,4622.25,4623.25,312,169,1442589.0
2021-11-28 18:37:00-05:00,4623.5,4627.0,4622.75,4625.25,669,288,3094271.0
2021-11-28 18:38:00-05:00,4625.25,4627.0,4625.0,4625.5,378,177,1748667.0
2021-11-28 18:39:00-05:00,4625.5,4627.5,4625.25,4625.25,372,151,1720970.75
2021-11-28 18:40:00-05:00,4625.25,4627.25,4622.5,4622.75,514,241,2377177.75
2021-11-28 18:41:00-05:00,4622.75,4622.75,4621.0,4622.25,386,198,1784063.25
2021-11-28 18:42:00-05:00,4622.75,4623.0,4619.0,4620.0,675,286,3119009.5
2021-11-28 18:43:00-05:00,4619.75,4621.75,4618.75,4621.5,392,198,1811028.0
2021-11-28 18:44:00-05:00,4621.25,4623.0,4620.25,4620.5,567,243,2620582.0
2021-11-28 18:45:00-05:00,4620.5,4620.5,4617.5,4619.0,830,393,3833748.25
2021-11-28 18:46:00-05:00,4619.0,4622.0,4618.75,4621.5,436,204,2014493.25
2021-11-28 18:47:00-05:00,4621.5,4624.0,4621.25,4621.5,486,230,2246619.0
2021-11-28 18:48:00-05:00,4621.75,4621.75,4619.25,4619.25,345,169,1593960.0
2021-11-28 18:49:00-05:00,4619.25,4621.75,4618.5,4620.0,834,405,3853358.5
2021-11-28 18:50:00-05:00,4620.25,4622.0,4620.0,4621.75,542,203,2504702.0
2021-11-28 18:51:00-05:00,4621.5,4624.5,4621.5,4623.0,419,191,1937124.25
2021-11-28 18:52:00-05:00,4623.25,4623.25,4619.75,4622.25,508,216,2347632.0
2021-11-28 18:53:00-05:00,4622.5,4623.5,4621.75,4621.75,404,156,1867595.0
2021-11-28 18:54:00-05:00,4622.0,4623.0,4621.5,4622.25,529,241,2445166.25
2021-11-28 18:55:00-05:00,4622.25,4622.25,4620.25,4620.75,249,104,1150636.5
2021-11-28 18:56:00-05:00,4620.75,4621.25,4618.25,4619.75,465,180,2148091.5
2021-11-28 18:57:00-05:00,4620.0,4622.5,4619.75,4621.5,257,115,1187592.0
2021-11-28 18:58:00-05:00,4621.5,4622.5,4621.25,4622.5,260,101,1201680.5
2021-11-28 18:59:00-05:00,4622.75,4626.0,4622.5,4625.75,1117,413,5165686.0
2021-11-28 19:00:00-05:00,4625.75,4627.5,4624.75,4626.5,957,371,4427366.0
2021-11-28 19:01:00-05:00,4626.25,4628.5,4626.25,4628.5,1180,365,5460358.0
2021-11-28 19:02:00-05:00,4628.25,4629.25,4627.75,4628.75,750,243,3471342.25
2021-11-28 19:03:00-05:00,4628.75,4628.75,4626.25,4626.5,500,204,2313588.0
2021-11-28 19:04:00-05:00,4626.25,4626.75,4624.25,4625.0,585,218,2705943.75
2021-11-28 19:05:00-05:00,4624.75,4625.5,4624.25,4625.5,367,132,1697346.25
2021-11-28 19:06:00-05:00,4625.5,4628.5,4625.5,4627.5,551,275,2549547.5
2021-11-28 19:07:00-05:00,4627.75,4629.5,4627.75,4628.5,538,192,2490352.0
2021-11-28 19:08:00-05:00,4628.5,4630.75,4627.25,4629.5,1126,326,5212685.0
2021-11-28 19:09:00-05:00,4629.75,4630.0,4628.25,4628.5,617,187,2856318.0
2021-11-28 19:10:00-05:00,4628.5,4633.0,4628.25,4632.5,1027,328,4756177.0
2021-11-28 19:11:00-05:00,4632.5,4633.5,4631.0,4632.5,1037,359,4803574.0
2021-11-28 19:12:00-05:00,4632.75,4633.25,4632.25,4633.0,583,174,2700911.0
2021-11-28 19:13:00-05:00,4633.0,4633.25,4631.0,4631.0,557,206,2580088.75
2021-11-28 19:14:00-05:00,4631.25,4632.75,4630.0,4632.75,913,300,4228117.5
2021-11-28 19:15:00-05:00,4632.75,4633.25,4632.25,4632.75,439,163,2033834.25
2021-11-28 19:16:00-05:00,4632.5,4633.75,4631.5,4631.75,537,153,2487848.25
2021-11-28 19:17:00-05:00,4632.0,4632.75,4631.0,4632.75,341,121,1579528.0
2021-11-28 19:18:00-05:00,4633.0,4633.0,4631.0,4631.5,462,179,2139908.25
2021-11-28 19:19:00-05:00,4631.5,4636.25,4631.5,4635.25,2286,759,10594468.0
2021-11-28 19:20:00-05:00,4635.25,4635.75,4632.5,4633.5,1010,497,4680429.0
2021-11-28 19:21:00-05:00,4633.75,4635.5,4633.25,4633.5,755,348,3498854.0
2021-11-28 19:22:00-05:00,4633.75,4634.25,4632.5,4633.25,518,212,2400109.25
2021-11-28 19:23:00-05:00,4633.25,4634.75,4632.0,4632.25,404,188,1871806.5
2021-11-28 19:24:00-05:00,4632.5,4632.75,4630.25,4630.5,730,278,3381046.75
2021-11-28 19:25:00-05:00,4630.5,4630.5,4629.0,4629.75,902,391,4176014.75
2021-11-28 19:26:00-05:00,4629.75,4629.75,4626.75,4627.25,887,379,4105037.25
2021-11-28 19:27:00-05:00,4627.25,4629.0,4626.25,4627.0,871,377,4030591.0
2021-11-28 19:28:00-05:00,4627.0,4627.25,4625.5,4626.75,758,353,3506996.75
2021-11-28 19:29:00-05:00,4626.75,4627.5,4623.75,4623.75,632,281,2923389.25
2021-11-28 19:30:00-05:00,4624.0,4625.0,4622.25,4622.5,1207,467,5580325.0
2021-11-28 19:31:00-05:00,4622.5,4626.5,4622.25,4626.5,1314,545,6075759.0
2021-11-28 19:32:00-05:00,4626.25,4629.25,4626.25,4629.25,710,332,3285569.5
2021-11-28 19:33:00-05:00,4629.0,4630.5,4628.75,4630.5,717,251,3319425.5
2021-11-28 19:34:00-05:00,4630.5,4632.0,4630.5,4631.5,958,354,4437121.5
2021-11-28 19:35:00-05:00,4631.5,4632.0,4631.0,4631.5,280,144,1296884.25
2021-11-28 19:36:00-05:00,4631.75,4632.0,4630.25,4630.75,346,149,1602381.75
2021-11-28 19:37:00-05:00,4630.75,4631.75,4630.75,4631.5,197,95,912379.5
2021-11-28 19:38:00-05:00,4631.25,4631.75,4628.75,4629.25,490,214,2268800.25
2021-11-28 19:39:00-05:00,4629.25,4629.25,4627.0,4627.75,616,283,2850841.0
2021-11-28 19:40:00-05:00,4627.75,4628.25,4624.75,4624.75,503,189,2326848.0
2021-11-28 19:41:00-05:00,4624.5,4627.0,4624.25,4627.0,444,185,2053829.5
2021-11-28 19:42:00-05:00,4627.0,4628.5,4627.0,4627.5,408,172,1888091.0
2021-11-28 19:43:00-05:00,4627.5,4627.5,4625.75,4626.25,247,127,1142778.75
2021-11-28 19:44:00-05:00,4626.0,4626.75,4624.75,4625.75,329,143,1521871.25
2021-11-28 19:45:00-05:00,4625.75,4626.75,4625.5,4625.5,275,120,1272173.0
2021-11-28 19:46:00-05:00,4625.5,4626.5,4624.25,4624.75,251,110,1161024.0
2021-11-28 19:47:00-05:00,4624.75,4625.75,4623.5,4625.5,428,181,1979272.0
2021-11-28 19:48:00-05:00,4625.75,4629.25,4625.75,4629.0,533,235,2466668.0
2021-11-28 19:49:00-05:00,4629.0,4630.75,4628.25,4630.25,561,212,2597300.5
2021-11-28 19:50:00-05:00,4630.5,4631.75,4630.0,4631.25,593,239,2746254.75
2021-11-28 19:51:00-05:00,4631.5,4632.0,4631.25,4631.75,330,121,1528403.75
2021-11-28 19:52:00-05:00,4631.75,4631.75,4630.5,4631.0,379,156,1755258.0
2021-11-28 19:53:00-05:00,4630.75,4631.5,4630.5,4631.5,226,84,1046606.75
2021-11-28 19:54:00-05:00,4631.25,4633.0,4631.25,4632.0,477,194,2209669.25
2021-11-28 19:55:00-05:00,4632.0,4632.5,4630.5,4631.25,253,129,1171736.25
2021-11-28 19:56:00-05:00,4631.0,4631.0,4629.5,4630.0,325,149,1504793.25
2021-11-28 19:57:00-05:00,4630.0,4631.5,4629.5,4631.5,250,102,1157591.75
2021-11-28 19:58:00-05:00,4631.5,4631.75,4629.75,4630.25,271,109,1254928.25
2021-11-28 19:59:00-05:00,4630.5,4631.5,4630.25,4631.25,161,84,745600.25
2021-11-28 20:00:00-05:00,4631.0,4631.0,4629.0,4629.75,359,181,1662117.0
2021-11-28 20:01:00-05:00,4630.0,4630.75,4629.25,4629.75,236,94,1092638.5
2021-11-28 20:02:00-05:00,4629.75,4629.75,4627.25,4628.75,623,234,2883462.75
2021-11-28 20:03:00-05:00,4629.0,4630.25,4628.0,4630.0,418,184,1935102.25
2021-11-28 20:04:00-05:00,4630.25,4632.0,4630.25,4631.5,294,157,1361537.5
2021-11-28 20:05:00-05:00,4631.75,4632.0,4631.25,4631.75,263,96,1218108.25
2021-11-28 20:06:00-05:00,4631.5,4635.0,4631.25,4634.5,1331,428,6166949.0
2021-11-28 20:07:00-05:00,4634.5,4634.75,4632.25,4632.5,422,174,1955342.5
2021-11-28 20:08:00-05:00,4632.75,4633.25,4631.5,4632.5,347,126,1607421.75
2021-11-28 20:09:00-05:00,4632.25,4632.75,4630.5,4632.0,491,170,2274066.75
