,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index
,open,high,low,close,volume,num_trds,value
2021-11-28 18:00:00-05:00,4573.5,4573.5,4573.5,4573.5,1,1,4573.5
2021-11-28 18:01:00-05:00,4590.25,4590.25,4590.25,4590.25,2,1,9180.5
2021-11-28 18:03:00-05:00,4595.75,4595.75,4595.75,4595.75,2,1,9191.5
2021-11-28 18:59:00-05:00,4608.5,4608.5,4608.5,4608.5,1,1,4608.5
2021-11-28 19:01:00-05:00,4612.0,4612.0,4612.0,4612.0,1,1,4612.0
2021-11-28 19:02:00-05:00,4612.25,4612.25,4612.25,4612.25,1,1,4612.25
2021-11-28 19:08:00-05:00,4615.0,4615.0,4615.0,4615.0,1,1,4615.0
2021-11-28 19:11:00-05:00,4618.0,4618.0,4618.0,4618.0,1,1,4618.0
2021-11-28 20:28:00-05:00,4612.75,4612.75,4612.75,4612.75,1,1,4612.75
2021-11-28 20:40:00-05:00,4619.5,4619.5,4619.5,4619.5,1,1,4619.5
2021-11-28 20:44:00-05:00,4621.0,4621.0,4621.0,4621.0,1,1,4621.0
2021-11-28 21:03:00-05:00,4625.0,4625.0,4625.0,4625.0,1,1,4625.0
2021-11-28 21:53:00-05:00,4625.75,4625.75,4625.75,4625.75,2,2,9251.5
2021-11-28 21:54:00-05:00,4622.0,4622.0,4622.0,4622.0,1,1,4622.0
2021-11-28 23:44:00-05:00,4619.25,4619.25,4619.25,4619.25,1,1,4619.25
2021-11-29 02:15:00-05:00,4622.25,4622.25,4622.25,4622.25,1,1,4622.25
2021-11-29 02:43:00-05:00,4618.25,4618.25,4617.25,4617.25,5,5,23088.75
2021-11-29 03:57:00-05:00,4606.25,4606.25,4605.25,4605.25,5,5,23028.75
2021-11-29 08:24:00-05:00,4616.75,4616.75,4616.75,4616.75,2,2,9233.5
2021-11-29 08:47:00-05:00,4625.75,4625.75,4625.75,4625.75,1,1,4625.75
2021-11-29 08:51:00-05:00,4629.0,4629.0,4629.0,4629.0,1,1,4629.0
2021-11-29 09:04:00-05:00,4633.0,4633.0,4633.0,4633.0,1,1,4633.0
2021-11-29 09:16:00-05:00,4628.75,4628.75,4627.75,4627.75,5,5,23141.25
2021-11-29 10:07:00-05:00,4620.0,4620.0,4619.75,4619.75,3,2,13859.5
2021-11-29 10:13:00-05:00,4622.25,4622.25,4622.25,4622.25,1,1,4622.25
2021-11-29 10:18:00-05:00,4625.0,4625.0,4625.0,4625.0,1,1,4625.0
2021-11-29 10:52:00-05:00,4612.5,4612.5,4612.5,4612.5,1,1,4612.5
2021-11-29 10:54:00-05:00,4611.0,4611.0,4611.0,4611.0,1,1,4611.0
2021-11-29 11:20:00-05:00,4620.0,4620.0,4620.0,4620.0,1,1,4620.0
2021-11-29 11:30:00-05:00,4622.75,4622.75,4622.75,4622.75,1,1,4622.75
2021-11-29 11:42:00-05:00,4628.5,4628.5,4628.25,4628.25,3,2,13885.25
2021-11-29 11:54:00-05:00,4630.5,4630.5,4630.5,4630.5,1,1,4630.5
2021-11-29 12:03:00-05:00,4635.0,4635.0,4635.0,4635.0,1,1,4635.0
2021-11-29 12:04:00-05:00,4637.0,4637.0,4637.0,4637.0,1,1,4637.0
2021-11-29 12:08:00-05:00,4640.0,4640.0,4640.0,4640.0,3,2,13920.0
2021-11-29 12:17:00-05:00,4639.75,4639.75,4639.75,4639.75,1,1,4639.75
2021-11-29 12:18:00-05:00,4641.0,4641.0,4641.0,4641.0,3,2,13923.0
2021-11-29 12:19:00-05:00,4642.0,4643.0,4642.0,4643.0,5,3,23213.0
2021-11-29 12:21:00-05:00,4644.0,4645.0,4644.0,4645.0,6,2,27868.0
2021-11-29 12:22:00-05:00,4646.0,4646.0,4646.0,4646.0,2,2,9292.0
2021-11-29 12:32:00-05:00,4647.0,4647.0,4647.0,4647.0,2,1,9294.0
2021-11-29 12:33:00-05:00,4648.0,4649.0,4648.0,4649.0,6,2,27891.0
2021-11-29 12:34:00-05:00,4650.0,4651.0,4650.0,4651.0,6,3,27903.0
2021-11-29 12:35:00-05:00,4652.0,4652.0,4652.0,4652.0,2,1,9304.0
2021-11-29 12:40:00-05:00,4650.0,4650.0,4650.0,4650.0,2,1,9300.0
2021-11-29 12:56:00-05:00,4648.25,4648.25,4648.25,4648.25,1,1,4648.25
2021-11-29 13:07:00-05:00,4653.0,4653.0,4653.0,4653.0,4,1,18612.0
2021-11-29 13:08:00-05:00,4654.0,4654.0,4654.0,4654.0,2,1,9308.0
2021-11-29 13:35:00-05:00,4649.25,4649.25,4649.0,4649.0,2,2,9298.25
2021-11-29 14:31:00-05:00,4645.25,4645.25,4644.75,4644.75,5,3,23225.5
2021-11-29 14:54:00-05:00,4647.25,4647.25,4647.25,4647.25,2,1,9294.5
2021-11-29 15:34:00-05:00,4647.25,4647.25,4647.25,4647.25,1,1,4647.25
2021-11-29 15:53:00-05:00,4641.75,4641.75,4641.75,4641.75,2,1,9283.5
2021-11-29 15:55:00-05:00,4642.5,4642.5,4642.5,4642.5,1,1,4642.5
