,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty,S N1 Comdty
,open,high,low,close,volume,num_trds,value
2021-07-12 21:00:00-04:00,1436.0,1436.0,1436.0,1436.0,2,2,2872.0
2021-07-13 09:31:00-04:00,1444.5,1447.0,1444.0,1447.0,6,4,8668.5
2021-07-13 09:32:00-04:00,1443.0,1443.0,1434.0,1434.0,2,2,2877.0
2021-07-13 09:44:00-04:00,1441.75,1442.5,1441.75,1442.5,8,4,11536.5
2021-07-13 09:53:00-04:00,1446.0,1446.0,1446.0,1446.0,1,1,1446.0
2021-07-13 10:02:00-04:00,1442.5,1442.5,1442.5,1442.5,1,1,1442.5
2021-07-13 10:18:00-04:00,1442.0,1442.0,1442.0,1442.0,1,1,1442.0
2021-07-13 10:37:00-04:00,1449.0,1449.0,1449.0,1449.0,2,1,2898.0
2021-07-13 11:01:00-04:00,1449.25,1449.25,1449.25,1449.25,1,1,1449.25
2021-07-13 11:21:00-04:00,1447.0,1447.0,1447.0,1447.0,1,1,1447.0
2021-07-13 11:54:00-04:00,1447.5,1447.5,1447.5,1447.5,1,1,1447.5
