,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty
,open,high,low,close,volume,num_trds,value
2021-07-12 20:00:00-04:00,1338.5,1339.0,1336.75,1336.75,8,5,10706.0
2021-07-12 20:03:00-04:00,1338.5,1338.5,1338.5,1338.5,1,1,1338.5
2021-07-12 20:11:00-04:00,1337.75,1337.75,1337.75,1337.75,6,6,8026.5
2021-07-12 20:14:00-04:00,1337.75,1337.75,1337.75,1337.75,6,6,8026.5
2021-07-12 20:16:00-04:00,1337.75,1337.75,1337.75,1337.75,3,3,4013.25
2021-07-12 20:21:00-04:00,1337.75,1337.75,1337.75,1337.75,14,14,18728.5
2021-07-12 20:22:00-04:00,1337.75,1337.75,1337.75,1337.75,19,13,25417.25
2021-07-12 20:44:00-04:00,1340.5,1340.5,1340.5,1340.5,5,1,6702.5
2021-07-12 20:45:00-04:00,1340.5,1340.5,1340.25,1340.25,15,4,20107.25
2021-07-12 20:46:00-04:00,1340.75,1340.75,1340.75,1340.75,1,1,1340.75
2021-07-12 20:47:00-04:00,1339.25,1339.25,1339.25,1339.25,5,1,6696.25
2021-07-12 21:16:00-04:00,1337.75,1337.75,1337.75,1337.75,1,1,1337.75
2021-07-12 22:50:00-04:00,1338.5,1338.5,1338.5,1338.5,1,1,1338.5
2021-07-13 00:29:00-04:00,1339.0,1339.0,1339.0,1339.0,2,1,2678.0
2021-07-13 00:35:00-04:00,1337.5,1337.5,1337.5,1337.5,2,1,2675.0
2021-07-13 00:40:00-04:00,1338.5,1338.5,1338.5,1338.5,2,2,2677.0
2021-07-13 01:19:00-04:00,1335.5,1335.5,1335.5,1335.5,1,1,1335.5
2021-07-13 01:20:00-04:00,1336.0,1336.0,1336.0,1336.0,1,1,1336.0
2021-07-13 01:45:00-04:00,1335.75,1336.25,1335.75,1336.25,2,2,2672.0
2021-07-13 01:48:00-04:00,1336.75,1336.75,1336.75,1336.75,1,1,1336.75
2021-07-13 01:54:00-04:00,1337.25,1337.25,1337.25,1337.25,1,1,1337.25
2021-07-13 02:05:00-04:00,1339.0,1339.0,1339.0,1339.0,1,1,1339.0
2021-07-13 02:52:00-04:00,1341.25,1341.25,1341.25,1341.25,1,1,1341.25
2021-07-13 03:08:00-04:00,1338.25,1338.25,1338.25,1338.25,1,1,1338.25
2021-07-13 03:11:00-04:00,1340.75,1340.75,1340.75,1340.75,1,1,1340.75
2021-07-13 03:12:00-04:00,1340.75,1340.75,1340.75,1340.75,1,1,1340.75
