,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-15 20:00:00-04:00,1312.0,1315.25,1312.0,1314.25,53,28,69617.75
2021-09-15 20:01:00-04:00,1314.25,1314.75,1314.25,1314.75,2,2,2629.0
2021-09-15 20:02:00-04:00,1315.75,1315.75,1315.75,1315.75,1,1,1315.75
2021-09-15 20:03:00-04:00,1316.0,1316.0,1316.0,1316.0,3,1,3948.0
2021-09-15 20:06:00-04:00,1316.25,1316.5,1315.25,1315.25,4,3,5264.5
2021-09-15 20:09:00-04:00,1315.25,1315.25,1315.25,1315.25,5,4,6576.25
2021-09-15 21:30:00-04:00,1317.25,1317.25,1317.25,1317.25,1,1,1317.25
2021-09-15 21:50:00-04:00,1319.0,1319.25,1319.0,1319.25,2,2,2638.25
2021-09-15 23:14:00-04:00,1313.25,1313.25,1313.0,1313.0,2,2,2626.25
2021-09-16 00:49:00-04:00,1313.75,1313.75,1313.75,1313.75,2,1,2627.5
2021-09-16 01:10:00-04:00,1313.0,1313.0,1313.0,1313.0,2,2,2626.0
2021-09-16 01:25:00-04:00,1312.25,1312.25,1312.25,1312.25,1,1,1312.25
2021-09-16 01:30:00-04:00,1311.75,1311.75,1311.75,1311.75,1,1,1311.75
2021-09-16 01:50:00-04:00,1312.75,1312.75,1312.75,1312.75,1,1,1312.75
2021-09-16 01:58:00-04:00,1312.0,1312.0,1312.0,1312.0,1,1,1312.0
2021-09-16 02:23:00-04:00,1313.0,1313.0,1313.0,1313.0,1,1,1313.0
2021-09-16 02:31:00-04:00,1313.5,1313.5,1313.5,1313.5,2,1,2627.0
2021-09-16 02:44:00-04:00,1315.5,1315.5,1315.5,1315.5,1,1,1315.5
2021-09-16 02:54:00-04:00,1315.0,1315.25,1315.0,1315.25,2,2,2630.25
2021-09-16 03:37:00-04:00,1314.5,1314.5,1314.5,1314.5,1,1,1314.5
2021-09-16 03:39:00-04:00,1314.75,1314.75,1314.75,1314.75,2,2,2629.5
2021-09-16 03:41:00-04:00,1313.75,1313.75,1313.75,1313.75,2,2,2627.5
2021-09-16 03:43:00-04:00,1315.0,1315.0,1315.0,1315.0,1,1,1315.0
