,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-15 20:00:00-04:00,1314.0,1314.0,1314.0,1314.0,20,1,26280.0
2021-09-15 20:15:00-04:00,1317.5,1317.5,1317.5,1317.5,1,1,1317.5
2021-09-15 20:49:00-04:00,1316.5,1316.5,1316.5,1316.5,1,1,1316.5
2021-09-15 21:05:00-04:00,1316.0,1316.0,1316.0,1316.0,5,3,6580.0
2021-09-15 21:30:00-04:00,1319.0,1319.0,1319.0,1319.0,1,1,1319.0
2021-09-15 21:47:00-04:00,1320.0,1320.0,1320.0,1320.0,48,21,63360.0
2021-09-15 21:48:00-04:00,1320.0,1320.0,1320.0,1320.0,2,1,2640.0
2021-09-15 21:50:00-04:00,1320.75,1320.75,1320.75,1320.75,2,1,2641.5
2021-09-16 01:49:00-04:00,1313.75,1313.75,1313.75,1313.75,1,1,1313.75
2021-09-16 02:16:00-04:00,1313.0,1313.0,1313.0,1313.0,2,1,2626.0
2021-09-16 02:25:00-04:00,1315.0,1315.0,1315.0,1315.0,2,1,2630.0
2021-09-16 02:26:00-04:00,1315.0,1315.0,1315.0,1315.0,2,1,2630.0
2021-09-16 02:31:00-04:00,1315.25,1315.25,1315.25,1315.25,2,1,2630.5
2021-09-16 02:47:00-04:00,1318.75,1318.75,1318.75,1318.75,1,1,1318.75
2021-09-16 02:49:00-04:00,1318.5,1318.5,1318.5,1318.5,1,1,1318.5
2021-09-16 02:55:00-04:00,1317.75,1317.75,1317.75,1317.75,1,1,1317.75
2021-09-16 02:57:00-04:00,1317.25,1317.25,1317.25,1317.25,2,1,2634.5
2021-09-16 04:08:00-04:00,1318.25,1318.25,1318.25,1318.25,2,2,2636.5
2021-09-16 04:15:00-04:00,1318.75,1318.75,1318.75,1318.75,1,1,1318.75
2021-09-16 04:16:00-04:00,1319.5,1319.5,1319.5,1319.5,1,1,1319.5
2021-09-16 06:02:00-04:00,1319.0,1319.0,1319.0,1319.0,1,1,1319.0
2021-09-16 06:32:00-04:00,1318.25,1318.25,1318.25,1318.25,4,3,5273.0
2021-09-16 06:39:00-04:00,1318.0,1318.0,1318.0,1318.0,3,1,3954.0
2021-09-16 06:41:00-04:00,1317.75,1317.75,1317.75,1317.75,2,1,2635.5
2021-09-16 06:55:00-04:00,1317.25,1317.25,1317.25,1317.25,1,1,1317.25
2021-09-16 07:11:00-04:00,1318.0,1318.0,1318.0,1318.0,1,1,1318.0
2021-09-16 07:13:00-04:00,1318.0,1318.0,1318.0,1318.0,1,1,1318.0
2021-09-16 07:36:00-04:00,1319.25,1319.25,1319.25,1319.25,1,1,1319.25
2021-09-16 07:40:00-04:00,1319.25,1319.25,1319.25,1319.25,1,1,1319.25
2021-09-16 07:47:00-04:00,1319.75,1319.75,1319.75,1319.75,1,1,1319.75
2021-09-16 07:53:00-04:00,1320.0,1320.0,1320.0,1320.0,1,1,1320.0
2021-09-16 07:54:00-04:00,1320.0,1320.0,1320.0,1320.0,2,2,2640.0
2021-09-16 07:56:00-04:00,1320.0,1320.0,1320.0,1320.0,4,3,5280.0
2021-09-16 07:58:00-04:00,1320.5,1320.5,1320.5,1320.5,3,2,3961.5
2021-09-16 08:01:00-04:00,1321.0,1321.0,1321.0,1321.0,1,1,1321.0
2021-09-16 08:33:00-04:00,1318.75,1318.75,1318.75,1318.75,1,1,1318.75
2021-09-16 08:37:00-04:00,1318.25,1318.25,1318.25,1318.25,7,3,9227.75
2021-09-16 09:29:00-04:00,1317.5,1317.5,1317.5,1317.5,1,1,1317.5
2021-09-16 09:30:00-04:00,1318.0,1320.5,1318.0,1320.5,15,9,19778.5
2021-09-16 09:31:00-04:00,1320.75,1320.75,1318.75,1318.75,3,3,3960.0
2021-09-16 09:32:00-04:00,1319.5,1321.0,1319.5,1321.0,3,3,3961.0
2021-09-16 09:33:00-04:00,1321.25,1322.0,1321.25,1322.0,3,3,3964.75
2021-09-16 09:34:00-04:00,1322.75,1325.0,1322.75,1325.0,88,43,116543.75
2021-09-16 09:35:00-04:00,1325.0,1325.25,1324.75,1324.75,5,3,6625.0
2021-09-16 09:36:00-04:00,1324.75,1324.75,1324.75,1324.75,2,1,2649.5
2021-09-16 09:37:00-04:00,1323.25,1323.25,1323.0,1323.25,11,4,14554.0
2021-09-16 09:38:00-04:00,1322.0,1322.0,1322.0,1322.0,1,1,1322.0
2021-09-16 09:39:00-04:00,1322.0,1323.0,1321.75,1323.0,6,3,7932.25
2021-09-16 09:43:00-04:00,1322.5,1322.5,1322.5,1322.5,2,1,2645.0
2021-09-16 09:44:00-04:00,1321.0,1321.0,1320.5,1320.75,23,4,30378.75
2021-09-16 09:45:00-04:00,1321.25,1321.25,1320.5,1320.5,2,2,2641.75
2021-09-16 09:46:00-04:00,1320.5,1320.75,1319.25,1319.25,6,4,7922.5
2021-09-16 09:47:00-04:00,1317.5,1318.0,1316.75,1318.0,6,3,7903.25
2021-09-16 09:49:00-04:00,1315.0,1316.75,1315.0,1316.75,4,4,5264.75
2021-09-16 09:50:00-04:00,1316.5,1317.0,1316.5,1317.0,2,2,2633.5
2021-09-16 09:51:00-04:00,1316.75,1317.25,1316.75,1316.75,3,3,3950.75
2021-09-16 09:52:00-04:00,1317.75,1317.75,1317.75,1317.75,1,1,1317.75
2021-09-16 09:55:00-04:00,1315.5,1315.5,1315.0,1315.0,3,2,3945.5
2021-09-16 09:56:00-04:00,1315.0,1315.0,1315.0,1315.0,4,1,5260.0
2021-09-16 09:57:00-04:00,1316.75,1316.75,1316.75,1316.75,2,1,2633.5
2021-09-16 09:58:00-04:00,1316.25,1316.75,1316.25,1316.75,12,12,15798.0
2021-09-16 10:03:00-04:00,1315.25,1315.25,1315.25,1315.25,4,1,5261.0
2021-09-16 10:08:00-04:00,1312.75,1313.5,1312.75,1313.5,2,2,2626.25
2021-09-16 10:09:00-04:00,1314.0,1314.0,1314.0,1314.0,1,1,1314.0
2021-09-16 10:10:00-04:00,1313.75,1313.75,1313.75,1313.75,1,1,1313.75
2021-09-16 10:11:00-04:00,1314.5,1315.25,1314.5,1315.25,7,5,9206.0
2021-09-16 10:12:00-04:00,1315.75,1315.75,1315.75,1315.75,1,1,1315.75
2021-09-16 10:14:00-04:00,1314.5,1314.5,1314.5,1314.5,1,1,1314.5
2021-09-16 10:17:00-04:00,1315.5,1315.5,1315.5,1315.5,1,1,1315.5
2021-09-16 10:19:00-04:00,1315.0,1315.0,1315.0,1315.0,5,3,6575.0
2021-09-16 10:20:00-04:00,1316.25,1316.25,1316.25,1316.25,1,1,1316.25
2021-09-16 10:22:00-04:00,1317.0,1317.0,1317.0,1317.0,1,1,1317.0
2021-09-16 10:25:00-04:00,1317.5,1317.5,1317.5,1317.5,2,2,2635.0
2021-09-16 10:27:00-04:00,1317.5,1317.5,1317.5,1317.5,1,1,1317.5
2021-09-16 10:28:00-04:00,1316.75,1316.75,1316.75,1316.75,2,1,2633.5
2021-09-16 10:29:00-04:00,1316.75,1316.75,1316.75,1316.75,4,3,5267.0
2021-09-16 10:30:00-04:00,1316.5,1316.5,1316.5,1316.5,1,1,1316.5
2021-09-16 10:31:00-04:00,1316.0,1316.0,1315.75,1315.75,22,2,28947.5
2021-09-16 10:35:00-04:00,1315.75,1316.0,1315.75,1316.0,4,2,5263.5
2021-09-16 10:38:00-04:00,1316.0,1316.0,1316.0,1316.0,1,1,1316.0
2021-09-16 10:39:00-04:00,1315.75,1315.75,1315.75,1315.75,1,1,1315.75
2021-09-16 10:44:00-04:00,1314.75,1315.25,1314.75,1315.0,4,3,5259.75
2021-09-16 10:45:00-04:00,1314.75,1314.75,1314.75,1314.75,1,1,1314.75
2021-09-16 10:46:00-04:00,1315.75,1315.75,1315.75,1315.75,1,1,1315.75
2021-09-16 10:47:00-04:00,1315.25,1315.25,1315.25,1315.25,1,1,1315.25
2021-09-16 10:50:00-04:00,1315.0,1315.25,1315.0,1315.25,22,16,28935.25
2021-09-16 11:05:00-04:00,1313.0,1313.0,1313.0,1313.0,1,1,1313.0
2021-09-16 11:06:00-04:00,1313.0,1313.0,1313.0,1313.0,1,1,1313.0
2021-09-16 11:11:00-04:00,1312.75,1312.75,1312.75,1312.75,4,1,5251.0
2021-09-16 11:12:00-04:00,1313.0,1313.0,1313.0,1313.0,1,1,1313.0
2021-09-16 11:17:00-04:00,1312.75,1312.75,1312.75,1312.75,2,1,2625.5
2021-09-16 11:19:00-04:00,1312.75,1312.75,1312.75,1312.75,2,1,2625.5
2021-09-16 11:25:00-04:00,1312.5,1312.5,1312.5,1312.5,1,1,1312.5
2021-09-16 11:31:00-04:00,1312.25,1312.25,1312.25,1312.25,1,1,1312.25
2021-09-16 11:36:00-04:00,1312.75,1313.0,1312.75,1313.0,2,2,2625.75
2021-09-16 11:37:00-04:00,1312.5,1312.5,1312.5,1312.5,1,1,1312.5
2021-09-16 11:41:00-04:00,1312.25,1312.25,1312.25,1312.25,1,1,1312.25
2021-09-16 11:46:00-04:00,1314.0,1314.0,1314.0,1314.0,2,2,2628.0
2021-09-16 11:50:00-04:00,1314.0,1314.25,1314.0,1314.25,13,8,17082.5
2021-09-16 11:52:00-04:00,1314.25,1314.75,1314.25,1314.5,13,9,17088.5
2021-09-16 11:57:00-04:00,1313.5,1313.5,1313.5,1313.5,1,1,1313.5
2021-09-16 11:58:00-04:00,1313.5,1313.5,1313.5,1313.5,2,1,2627.0
2021-09-16 12:00:00-04:00,1314.0,1314.0,1313.5,1313.5,7,4,9197.0
2021-09-16 12:01:00-04:00,1314.0,1314.0,1314.0,1314.0,1,1,1314.0
2021-09-16 12:10:00-04:00,1314.25,1314.25,1314.0,1314.0,5,2,6571.0
2021-09-16 12:13:00-04:00,1313.5,1313.5,1313.5,1313.5,5,1,6567.5
2021-09-16 12:15:00-04:00,1314.0,1314.0,1314.0,1314.0,3,1,3942.0
2021-09-16 12:21:00-04:00,1313.5,1313.5,1313.5,1313.5,1,1,1313.5
2021-09-16 12:22:00-04:00,1313.5,1313.5,1313.5,1313.5,1,1,1313.5
2021-09-16 12:29:00-04:00,1311.0,1311.0,1311.0,1311.0,3,2,3933.0
2021-09-16 12:32:00-04:00,1311.25,1311.25,1311.25,1311.25,1,1,1311.25
2021-09-16 12:42:00-04:00,1313.0,1313.0,1313.0,1313.0,2,2,2626.0
2021-09-16 12:48:00-04:00,1312.25,1312.25,1312.25,1312.25,1,1,1312.25
2021-09-16 12:56:00-04:00,1312.0,1312.0,1312.0,1312.0,3,1,3936.0
2021-09-16 12:58:00-04:00,1312.5,1312.5,1312.5,1312.5,1,1,1312.5
2021-09-16 12:59:00-04:00,1312.5,1312.5,1312.5,1312.5,1,1,1312.5
2021-09-16 13:01:00-04:00,1312.5,1312.5,1312.5,1312.5,2,2,2625.0
2021-09-16 13:02:00-04:00,1312.75,1312.75,1312.75,1312.75,2,1,2625.5
2021-09-16 13:03:00-04:00,1312.5,1312.5,1312.0,1312.0,44,3,57737.25
2021-09-16 13:08:00-04:00,1312.0,1312.0,1311.75,1311.75,9,2,11806.0
