,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy,CDV1 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-09 03:05:00-04:00,79.645,79.645,79.645,79.645,1,1,79.645
2021-08-09 03:14:00-04:00,79.65,79.65,79.65,79.65,1,1,79.65
2021-08-09 10:12:00-04:00,79.58,79.58,79.58,79.58,1,1,79.58
2021-08-09 10:17:00-04:00,79.56,79.56,79.56,79.56,3,1,238.68
