,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-08 18:00:00-04:00,79.65,79.66,79.625,79.635,136,40,10831.7
2021-08-08 18:01:00-04:00,79.63,79.635,79.605,79.605,105,29,8360.359
2021-08-08 18:02:00-04:00,79.6,79.605,79.6,79.605,10,4,796.015
2021-08-08 18:03:00-04:00,79.6,79.6,79.57,79.57,93,25,7401.86
2021-08-08 18:04:00-04:00,79.57,79.58,79.565,79.58,33,9,2625.81
2021-08-08 18:05:00-04:00,79.585,79.59,79.585,79.59,15,5,1193.82
2021-08-08 18:06:00-04:00,79.585,79.59,79.58,79.59,21,7,1671.29
2021-08-08 18:07:00-04:00,79.59,79.59,79.59,79.59,6,4,477.54
2021-08-08 18:09:00-04:00,79.59,79.59,79.59,79.59,1,1,79.59
2021-08-08 18:10:00-04:00,79.59,79.595,79.59,79.595,14,2,1114.325
2021-08-08 18:11:00-04:00,79.595,79.6,79.595,79.6,7,2,557.17
2021-08-08 18:12:00-04:00,79.595,79.595,79.595,79.595,2,2,159.19
2021-08-08 18:14:00-04:00,79.595,79.595,79.59,79.59,15,7,1193.885
2021-08-08 18:15:00-04:00,79.585,79.585,79.585,79.585,5,2,397.925
2021-08-08 18:16:00-04:00,79.58,79.585,79.58,79.585,10,5,795.845
2021-08-08 18:17:00-04:00,79.58,79.58,79.58,79.58,8,3,636.64
2021-08-08 18:18:00-04:00,79.585,79.585,79.585,79.585,4,1,318.34
2021-08-08 18:19:00-04:00,79.585,79.585,79.575,79.575,11,8,875.4
2021-08-08 18:20:00-04:00,79.58,79.58,79.575,79.575,22,5,1750.675
2021-08-08 18:21:00-04:00,79.575,79.58,79.575,79.58,7,4,557.03
2021-08-08 18:22:00-04:00,79.575,79.575,79.56,79.56,17,6,1352.565
2021-08-08 18:23:00-04:00,79.56,79.56,79.56,79.56,3,3,238.68
2021-08-08 18:24:00-04:00,79.565,79.565,79.56,79.565,14,6,1113.905
2021-08-08 18:26:00-04:00,79.565,79.565,79.565,79.565,1,1,79.565
2021-08-08 18:27:00-04:00,79.565,79.565,79.555,79.555,15,8,1193.415
2021-08-08 18:28:00-04:00,79.555,79.555,79.55,79.55,29,8,2307.03
2021-08-08 18:29:00-04:00,79.555,79.565,79.555,79.565,61,10,4853.115
2021-08-08 18:30:00-04:00,79.565,79.57,79.555,79.56,71,18,5649.135
2021-08-08 18:31:00-04:00,79.56,79.56,79.56,79.56,7,4,556.92
2021-08-08 18:33:00-04:00,79.56,79.57,79.56,79.57,14,5,1113.96
