,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-06 18:12:00-04:00,79.425,79.425,79.425,79.425,1,1,79.425
2021-10-06 19:54:00-04:00,79.445,79.445,79.445,79.445,1,1,79.445
2021-10-06 20:48:00-04:00,79.525,79.525,79.525,79.525,1,1,79.525
2021-10-06 20:54:00-04:00,79.495,79.495,79.495,79.495,1,1,79.495
2021-10-06 21:04:00-04:00,79.465,79.465,79.465,79.465,1,1,79.465
2021-10-06 21:05:00-04:00,79.46,79.46,79.46,79.46,1,1,79.46
2021-10-06 21:36:00-04:00,79.5,79.5,79.495,79.495,2,2,158.995
2021-10-06 22:05:00-04:00,79.48,79.48,79.48,79.48,1,1,79.48
2021-10-06 23:39:00-04:00,79.425,79.425,79.425,79.425,1,1,79.425
2021-10-06 23:40:00-04:00,79.42,79.42,79.42,79.42,1,1,79.42
2021-10-07 00:08:00-04:00,79.46,79.46,79.46,79.46,1,1,79.46
2021-10-07 00:35:00-04:00,79.465,79.465,79.465,79.465,1,1,79.465
2021-10-07 00:51:00-04:00,79.445,79.445,79.445,79.445,1,1,79.445
2021-10-07 02:05:00-04:00,79.475,79.475,79.475,79.475,1,1,79.475
2021-10-07 02:11:00-04:00,79.5,79.5,79.5,79.5,1,1,79.5
2021-10-07 02:54:00-04:00,79.56,79.56,79.56,79.56,1,1,79.56
2021-10-07 03:18:00-04:00,79.525,79.525,79.525,79.525,1,1,79.525
2021-10-07 03:19:00-04:00,79.52,79.52,79.52,79.52,1,1,79.52
2021-10-07 04:38:00-04:00,79.43,79.43,79.43,79.43,1,1,79.43
2021-10-07 04:49:00-04:00,79.43,79.43,79.43,79.43,1,1,79.43
2021-10-07 09:55:00-04:00,79.535,79.535,79.535,79.535,1,1,79.535
2021-10-07 10:24:00-04:00,79.58,79.58,79.58,79.58,1,1,79.58
2021-10-07 10:25:00-04:00,79.595,79.595,79.595,79.595,1,1,79.595
2021-10-07 10:26:00-04:00,79.61,79.61,79.61,79.61,1,1,79.61
2021-10-07 10:29:00-04:00,79.605,79.605,79.605,79.605,1,1,79.605
2021-10-07 10:33:00-04:00,79.61,79.61,79.61,79.61,1,1,79.61
2021-10-07 10:37:00-04:00,79.64,79.64,79.64,79.64,1,1,79.64
2021-10-07 10:38:00-04:00,79.65,79.65,79.65,79.65,1,1,79.65
2021-10-07 11:09:00-04:00,79.69,79.69,79.69,79.69,1,1,79.69
2021-10-07 11:41:00-04:00,79.685,79.685,79.685,79.685,1,1,79.685
2021-10-07 11:48:00-04:00,79.695,79.695,79.695,79.695,1,1,79.695
2021-10-07 12:19:00-04:00,79.695,79.695,79.695,79.695,1,1,79.695
2021-10-07 13:49:00-04:00,79.7,79.7,79.7,79.7,2,1,159.4
2021-10-07 14:22:00-04:00,79.675,79.68,79.675,79.68,7,2,557.75
2021-10-07 15:16:00-04:00,79.705,79.705,79.705,79.705,1,1,79.705
