,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty,S H22 Comdty
,open,high,low,close,volume,num_trds,value
2021-08-19 20:00:00-04:00,1325.25,1325.25,1324.25,1325.0,5,5,6625.0
2021-08-19 20:01:00-04:00,1326.0,1327.75,1326.0,1327.75,5,2,6635.25
2021-08-19 20:02:00-04:00,1328.25,1328.25,1328.25,1328.25,2,2,2656.5
2021-08-19 20:08:00-04:00,1326.0,1326.0,1326.0,1326.0,1,1,1326.0
2021-08-19 20:30:00-04:00,1328.25,1328.25,1328.25,1328.25,1,1,1328.25
2021-08-19 20:35:00-04:00,1330.0,1330.0,1330.0,1330.0,5,1,6650.0
2021-08-19 20:44:00-04:00,1329.5,1329.5,1329.5,1329.5,1,1,1329.5
2021-08-19 20:49:00-04:00,1329.75,1329.75,1329.75,1329.75,5,1,6648.75
2021-08-19 21:00:00-04:00,1331.0,1331.0,1331.0,1331.0,1,1,1331.0
2021-08-19 21:01:00-04:00,1332.25,1332.25,1332.25,1332.25,10,7,13322.5
2021-08-19 21:02:00-04:00,1332.25,1332.25,1332.25,1332.25,5,1,6661.25
2021-08-19 21:03:00-04:00,1332.5,1332.5,1332.25,1332.25,5,2,6662.25
2021-08-19 21:10:00-04:00,1329.5,1329.5,1329.5,1329.5,1,1,1329.5
2021-08-19 21:25:00-04:00,1329.25,1330.0,1329.25,1330.0,225,39,299236.25
2021-08-19 21:30:00-04:00,1330.0,1330.0,1330.0,1330.0,15,6,19950.0
2021-08-19 21:36:00-04:00,1328.75,1328.75,1328.75,1328.75,1,1,1328.75
2021-08-19 21:54:00-04:00,1328.0,1328.0,1328.0,1328.0,32,13,42496.0
2021-08-19 21:55:00-04:00,1328.0,1328.0,1328.0,1328.0,1,1,1328.0
2021-08-19 21:56:00-04:00,1328.0,1328.0,1328.0,1328.0,2,2,2656.0
2021-08-19 22:42:00-04:00,1328.5,1328.5,1328.5,1328.5,5,4,6642.5
2021-08-19 22:45:00-04:00,1328.0,1328.0,1328.0,1328.0,15,5,19920.0
2021-08-19 22:46:00-04:00,1328.0,1328.0,1328.0,1328.0,2,2,2656.0
2021-08-19 22:47:00-04:00,1328.0,1328.25,1328.0,1328.25,12,3,15938.5
2021-08-19 22:48:00-04:00,1328.5,1328.5,1328.5,1328.5,26,6,34541.0
2021-08-19 22:49:00-04:00,1329.0,1329.0,1329.0,1329.0,17,1,22593.0
2021-08-19 22:52:00-04:00,1330.0,1330.5,1330.0,1330.25,54,21,71833.25
2021-08-19 22:53:00-04:00,1330.5,1331.0,1330.5,1331.0,124,6,165042.5
2021-08-19 22:54:00-04:00,1331.0,1331.0,1331.0,1331.0,17,6,22627.0
2021-08-19 22:56:00-04:00,1331.0,1331.0,1331.0,1331.0,20,10,26620.0
2021-08-19 22:57:00-04:00,1331.0,1331.0,1331.0,1331.0,3,1,3993.0
2021-08-19 22:59:00-04:00,1331.0,1331.0,1331.0,1331.0,10,7,13310.0
2021-08-19 23:00:00-04:00,1331.0,1331.0,1331.0,1331.0,6,5,7986.0
2021-08-19 23:01:00-04:00,1331.0,1331.0,1331.0,1331.0,9,3,11979.0
2021-08-19 23:07:00-04:00,1330.75,1330.75,1330.75,1330.75,15,4,19961.25
2021-08-19 23:08:00-04:00,1331.0,1331.25,1331.0,1331.25,27,6,35939.5
2021-08-19 23:09:00-04:00,1331.5,1331.5,1331.0,1331.0,12,7,15973.5
2021-08-19 23:11:00-04:00,1332.0,1332.0,1331.75,1332.0,34,5,45287.75
2021-08-19 23:12:00-04:00,1332.0,1332.0,1332.0,1332.0,11,2,14652.0
2021-08-19 23:13:00-04:00,1332.25,1332.25,1332.25,1332.25,11,1,14654.75
2021-08-19 23:18:00-04:00,1332.5,1332.75,1332.25,1332.75,53,11,70630.5
2021-08-19 23:19:00-04:00,1332.5,1332.5,1332.5,1332.5,1,1,1332.5
2021-08-19 23:20:00-04:00,1332.5,1333.25,1332.5,1333.25,58,18,77312.5
2021-08-20 00:59:00-04:00,1331.75,1332.5,1331.75,1332.5,4,2,5328.5
2021-08-20 01:03:00-04:00,1332.5,1332.5,1332.5,1332.5,1,1,1332.5
2021-08-20 01:53:00-04:00,1332.0,1332.0,1332.0,1332.0,4,1,5328.0
2021-08-20 01:54:00-04:00,1332.25,1332.25,1332.25,1332.25,1,1,1332.25
2021-08-20 01:55:00-04:00,1332.5,1332.5,1332.5,1332.5,2,1,2665.0
2021-08-20 02:03:00-04:00,1331.75,1333.0,1331.75,1333.0,5,4,6663.25
2021-08-20 02:09:00-04:00,1333.0,1333.0,1333.0,1333.0,18,1,23994.0
2021-08-20 02:10:00-04:00,1333.5,1333.5,1333.5,1333.5,8,5,10668.0
2021-08-20 02:14:00-04:00,1334.25,1334.25,1334.25,1334.25,10,4,13342.5
2021-08-20 02:15:00-04:00,1334.75,1334.75,1334.75,1334.75,1,1,1334.75
2021-08-20 02:41:00-04:00,1333.5,1333.5,1333.5,1333.5,5,2,6667.5
2021-08-20 02:57:00-04:00,1334.75,1334.75,1334.75,1334.75,2,1,2669.5
2021-08-20 03:07:00-04:00,1335.0,1335.0,1335.0,1335.0,16,3,21360.0
2021-08-20 03:08:00-04:00,1335.0,1335.0,1335.0,1335.0,6,4,8010.0
2021-08-20 03:14:00-04:00,1338.0,1338.0,1338.0,1338.0,1,1,1338.0
2021-08-20 03:25:00-04:00,1335.75,1335.75,1335.75,1335.75,1,1,1335.75
2021-08-20 03:26:00-04:00,1335.75,1335.75,1335.0,1335.0,3,3,4006.0
2021-08-20 03:29:00-04:00,1335.25,1335.25,1335.25,1335.25,1,1,1335.25
2021-08-20 03:51:00-04:00,1332.75,1332.75,1332.75,1332.75,1,1,1332.75
2021-08-20 04:21:00-04:00,1333.5,1333.5,1333.5,1333.5,1,1,1333.5
2021-08-20 04:22:00-04:00,1333.5,1333.5,1333.5,1333.5,1,1,1333.5
2021-08-20 04:49:00-04:00,1332.75,1333.0,1332.75,1333.0,2,2,2665.75
2021-08-20 04:50:00-04:00,1333.0,1333.0,1333.0,1333.0,1,1,1333.0
2021-08-20 04:52:00-04:00,1332.75,1332.75,1332.75,1332.75,1,1,1332.75
2021-08-20 04:55:00-04:00,1333.0,1333.0,1333.0,1333.0,5,2,6665.0
