,CDQ1 Curncy,CDQ1 Curncy,CDQ1 Curncy,CDQ1 Curncy,CDQ1 Curncy,CDQ1 Curncy,CDQ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-07-25 19:41:00-04:00,79.59,79.59,79.59,79.59,1,1,79.59
2021-07-25 21:47:00-04:00,79.48,79.48,79.48,79.48,1,1,79.48
2021-07-26 02:52:00-04:00,79.43,79.43,79.43,79.43,1,1,79.43
2021-07-26 03:19:00-04:00,79.545,79.545,79.545,79.545,6,1,477.27
2021-07-26 09:04:00-04:00,79.51,79.51,79.51,79.51,1,1,79.51
2021-07-26 10:26:00-04:00,79.725,79.725,79.725,79.725,1,1,79.725
