,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy,CDU1 Curncy
,open,high,low,close,volume,num_trds,value
2021-07-25 18:00:00-04:00,79.58,79.6,79.58,79.595,47,16,3740.77
2021-07-25 18:01:00-04:00,79.59,79.6,79.59,79.595,22,6,1751.09
2021-07-25 18:02:00-04:00,79.595,79.595,79.59,79.59,8,4,636.75
2021-07-25 18:03:00-04:00,79.59,79.59,79.59,79.59,4,2,318.36
2021-07-25 18:04:00-04:00,79.59,79.595,79.59,79.595,21,3,1671.46
2021-07-25 18:05:00-04:00,79.595,79.595,79.595,79.595,1,1,79.595
2021-07-25 18:06:00-04:00,79.6,79.6,79.6,79.6,8,4,636.8
2021-07-25 18:07:00-04:00,79.605,79.605,79.6,79.605,14,3,1114.465
2021-07-25 18:08:00-04:00,79.605,79.615,79.605,79.615,6,3,477.665
2021-07-25 18:09:00-04:00,79.62,79.62,79.605,79.605,20,12,1592.245
2021-07-25 18:10:00-04:00,79.6,79.605,79.6,79.6,16,14,1273.61
2021-07-25 18:11:00-04:00,79.6,79.6,79.595,79.595,14,12,1114.375
2021-07-25 18:12:00-04:00,79.595,79.6,79.595,79.6,23,11,1830.77
2021-07-25 18:13:00-04:00,79.595,79.595,79.59,79.59,18,11,1432.675
2021-07-25 18:14:00-04:00,79.59,79.59,79.59,79.59,10,8,795.9
2021-07-25 18:15:00-04:00,79.59,79.59,79.585,79.585,10,4,795.88
2021-07-25 18:16:00-04:00,79.585,79.59,79.585,79.59,11,3,875.465
2021-07-25 18:17:00-04:00,79.59,79.6,79.59,79.595,20,9,1591.885
2021-07-25 18:19:00-04:00,79.6,79.6,79.6,79.6,3,1,238.8
2021-07-25 18:21:00-04:00,79.605,79.605,79.605,79.605,2,2,159.21
2021-07-25 18:23:00-04:00,79.605,79.605,79.605,79.605,3,2,238.815
2021-07-25 18:24:00-04:00,79.6,79.6,79.6,79.6,1,1,79.6
2021-07-25 18:25:00-04:00,79.605,79.605,79.605,79.605,2,1,159.21
2021-07-25 18:27:00-04:00,79.61,79.615,79.61,79.615,16,2,1273.795
2021-07-25 18:29:00-04:00,79.605,79.605,79.6,79.6,4,2,318.415
2021-07-25 18:30:00-04:00,79.595,79.595,79.595,79.595,3,3,238.785
2021-07-25 18:31:00-04:00,79.59,79.59,79.59,79.59,1,1,79.59
2021-07-25 18:32:00-04:00,79.59,79.59,79.585,79.585,2,2,159.175
2021-07-25 18:33:00-04:00,79.59,79.595,79.59,79.59,7,4,557.14
2021-07-25 18:35:00-04:00,79.59,79.59,79.585,79.585,7,5,557.11
2021-07-25 18:36:00-04:00,79.585,79.585,79.585,79.585,4,2,318.34
2021-07-25 18:38:00-04:00,79.585,79.585,79.585,79.585,7,1,557.095
2021-07-25 18:40:00-04:00,79.58,79.58,79.575,79.58,11,4,875.375
2021-07-25 18:41:00-04:00,79.585,79.585,79.585,79.585,2,2,159.17
2021-07-25 18:43:00-04:00,79.59,79.59,79.59,79.59,3,1,238.77
2021-07-25 18:44:00-04:00,79.59,79.59,79.59,79.59,1,1,79.59
2021-07-25 18:51:00-04:00,79.585,79.585,79.58,79.58,34,10,2705.77
2021-07-25 18:52:00-04:00,79.575,79.575,79.575,79.575,24,6,1909.8
2021-07-25 18:53:00-04:00,79.58,79.58,79.58,79.58,1,1,79.58
2021-07-25 18:54:00-04:00,79.58,79.585,79.575,79.575,29,14,2307.76
2021-07-25 18:55:00-04:00,79.575,79.575,79.575,79.575,5,5,397.875
2021-07-25 18:56:00-04:00,79.57,79.575,79.57,79.57,3,3,238.715
2021-07-25 18:57:00-04:00,79.57,79.575,79.565,79.565,62,19,4933.43
2021-07-25 18:58:00-04:00,79.565,79.565,79.555,79.56,99,13,7876.65
2021-07-25 18:59:00-04:00,79.56,79.56,79.555,79.56,92,29,7319.211
2021-07-25 19:00:00-04:00,79.56,79.565,79.55,79.555,46,10,3659.66
2021-07-25 19:01:00-04:00,79.55,79.55,79.54,79.54,62,17,4931.88
2021-07-25 19:02:00-04:00,79.535,79.56,79.535,79.56,78,12,6204.44
2021-07-25 19:03:00-04:00,79.555,79.555,79.555,79.555,10,2,795.55
2021-07-25 19:04:00-04:00,79.555,79.56,79.555,79.555,17,5,1352.45
2021-07-25 19:06:00-04:00,79.56,79.56,79.56,79.56,1,1,79.56
2021-07-25 19:07:00-04:00,79.56,79.56,79.56,79.56,6,5,477.36
2021-07-25 19:08:00-04:00,79.56,79.56,79.56,79.56,1,1,79.56
2021-07-25 19:10:00-04:00,79.56,79.565,79.56,79.565,9,2,716.07
2021-07-25 19:11:00-04:00,79.565,79.565,79.565,79.565,1,1,79.565
2021-07-25 19:12:00-04:00,79.56,79.565,79.56,79.56,25,4,1989.005
2021-07-25 19:13:00-04:00,79.56,79.56,79.56,79.56,1,1,79.56
2021-07-25 19:14:00-04:00,79.56,79.565,79.56,79.56,7,4,556.935
2021-07-25 19:15:00-04:00,79.56,79.565,79.56,79.565,4,3,318.245
2021-07-25 19:17:00-04:00,79.565,79.565,79.565,79.565,1,1,79.565
2021-07-25 19:18:00-04:00,79.565,79.565,79.565,79.565,1,1,79.565
2021-07-25 19:19:00-04:00,79.565,79.57,79.565,79.57,10,5,795.685
2021-07-25 19:20:00-04:00,79.57,79.57,79.57,79.57,3,2,238.71
2021-07-25 19:21:00-04:00,79.57,79.575,79.57,79.575,5,4,397.865
2021-07-25 19:22:00-04:00,79.575,79.575,79.575,79.575,7,2,557.025
2021-07-25 19:23:00-04:00,79.58,79.58,79.58,79.58,4,1,318.32
2021-07-25 19:24:00-04:00,79.575,79.575,79.575,79.575,2,1,159.15
2021-07-25 19:27:00-04:00,79.57,79.57,79.57,79.57,3,1,238.71
2021-07-25 19:28:00-04:00,79.575,79.575,79.575,79.575,2,2,159.15
2021-07-25 19:30:00-04:00,79.575,79.575,79.575,79.575,1,1,79.575
2021-07-25 19:32:00-04:00,79.57,79.57,79.57,79.57,3,3,238.71
2021-07-25 19:35:00-04:00,79.575,79.575,79.575,79.575,1,1,79.575
2021-07-25 19:36:00-04:00,79.575,79.575,79.575,79.575,1,1,79.575
2021-07-25 19:39:00-04:00,79.58,79.58,79.58,79.58,1,1,79.58
2021-07-25 19:41:00-04:00,79.575,79.575,79.575,79.575,1,1,79.575
2021-07-25 19:43:00-04:00,79.575,79.575,79.575,79.575,5,2,397.875
2021-07-25 19:44:00-04:00,79.57,79.57,79.56,79.56,3,3,238.695
2021-07-25 19:45:00-04:00,79.56,79.56,79.555,79.56,9,3,716.035
2021-07-25 19:46:00-04:00,79.56,79.56,79.56,79.56,12,4,954.72
2021-07-25 19:48:00-04:00,79.56,79.56,79.55,79.55,43,13,3420.85
2021-07-25 19:49:00-04:00,79.555,79.555,79.545,79.545,9,4,715.92
2021-07-25 19:50:00-04:00,79.55,79.555,79.55,79.555,23,4,1829.76
2021-07-25 19:51:00-04:00,79.555,79.555,79.555,79.555,5,3,397.775
2021-07-25 19:52:00-04:00,79.555,79.555,79.555,79.555,2,2,159.11
2021-07-25 19:53:00-04:00,79.56,79.56,79.56,79.56,10,3,795.6
