,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-08-22 18:00:00-04:00,77.91,77.91,77.91,77.91,1,1,77.91
2021-08-22 18:01:00-04:00,77.93,77.93,77.91,77.93,3,3,233.77
2021-08-22 18:02:00-04:00,77.93,77.935,77.93,77.935,3,3,233.8
2021-08-22 18:03:00-04:00,77.94,77.94,77.94,77.94,1,1,77.94
2021-08-22 18:11:00-04:00,77.955,77.955,77.955,77.955,2,1,155.91
2021-08-22 19:57:00-04:00,77.94,77.94,77.94,77.94,1,1,77.94
2021-08-22 19:59:00-04:00,77.945,77.945,77.945,77.945,1,1,77.945
2021-08-22 20:15:00-04:00,78.0,78.0,77.995,77.995,2,2,155.995
2021-08-22 20:37:00-04:00,78.02,78.02,78.02,78.02,2,1,156.04
2021-08-22 21:09:00-04:00,78.16,78.16,78.16,78.16,3,1,234.48
2021-08-22 21:23:00-04:00,78.16,78.16,78.16,78.16,4,3,312.64
2021-08-22 21:26:00-04:00,78.18,78.18,78.18,78.18,2,1,156.36
2021-08-22 21:43:00-04:00,78.195,78.195,78.195,78.195,1,1,78.195
2021-08-22 21:45:00-04:00,78.2,78.2,78.2,78.2,3,2,234.6
2021-08-22 21:48:00-04:00,78.225,78.225,78.225,78.225,1,1,78.225
2021-08-22 21:53:00-04:00,78.28,78.28,78.28,78.28,1,1,78.28
2021-08-22 22:29:00-04:00,78.29,78.29,78.29,78.29,1,1,78.29
2021-08-22 23:11:00-04:00,78.25,78.25,78.25,78.25,1,1,78.25
2021-08-22 23:20:00-04:00,78.29,78.29,78.29,78.29,2,1,156.58
2021-08-22 23:37:00-04:00,78.29,78.29,78.29,78.29,1,1,78.29
2021-08-22 23:38:00-04:00,78.29,78.29,78.29,78.29,1,1,78.29
2021-08-22 23:55:00-04:00,78.29,78.29,78.29,78.29,1,1,78.29
2021-08-23 00:18:00-04:00,78.27,78.27,78.27,78.27,1,1,78.27
2021-08-23 00:25:00-04:00,78.25,78.25,78.25,78.25,1,1,78.25
2021-08-23 00:37:00-04:00,78.26,78.26,78.26,78.26,1,1,78.26
2021-08-23 00:51:00-04:00,78.265,78.265,78.265,78.265,1,1,78.265
2021-08-23 00:52:00-04:00,78.27,78.27,78.27,78.27,1,1,78.27
2021-08-23 00:54:00-04:00,78.275,78.275,78.275,78.275,1,1,78.275
2021-08-23 01:00:00-04:00,78.27,78.27,78.27,78.27,1,1,78.27
2021-08-23 01:01:00-04:00,78.27,78.27,78.27,78.27,1,1,78.27
2021-08-23 01:15:00-04:00,78.305,78.305,78.305,78.305,1,1,78.305
2021-08-23 01:30:00-04:00,78.315,78.33,78.315,78.33,5,4,391.625
2021-08-23 01:42:00-04:00,78.325,78.325,78.325,78.325,1,1,78.325
2021-08-23 02:18:00-04:00,78.35,78.35,78.35,78.35,1,1,78.35
2021-08-23 02:24:00-04:00,78.38,78.38,78.38,78.38,1,1,78.38
2021-08-23 02:44:00-04:00,78.285,78.285,78.285,78.285,1,1,78.285
2021-08-23 02:45:00-04:00,78.285,78.285,78.285,78.285,1,1,78.285
2021-08-23 02:48:00-04:00,78.29,78.295,78.29,78.295,5,5,391.455
2021-08-23 02:49:00-04:00,78.29,78.29,78.29,78.29,3,3,234.87
2021-08-23 02:57:00-04:00,78.32,78.32,78.32,78.32,1,1,78.32
2021-08-23 03:01:00-04:00,78.335,78.335,78.335,78.335,1,1,78.335
2021-08-23 03:24:00-04:00,78.28,78.28,78.28,78.28,1,1,78.28
2021-08-23 03:42:00-04:00,78.34,78.34,78.34,78.34,1,1,78.34
2021-08-23 03:44:00-04:00,78.31,78.31,78.31,78.31,3,1,234.93
2021-08-23 04:02:00-04:00,78.39,78.39,78.39,78.39,1,1,78.39
2021-08-23 04:08:00-04:00,78.38,78.38,78.38,78.38,1,1,78.38
2021-08-23 04:16:00-04:00,78.385,78.385,78.385,78.385,1,1,78.385
