,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index,ESZ1 Index
,open,high,low,close,volume,num_trds,value
2021-07-06 18:09:00-04:00,4319.5,4319.5,4319.5,4319.5,2,1,8639.0
2021-07-06 18:15:00-04:00,4319.5,4319.5,4319.5,4319.5,1,1,4319.5
2021-07-06 18:25:00-04:00,4319.75,4319.75,4319.75,4319.75,1,1,4319.75
2021-07-06 19:28:00-04:00,4318.5,4318.5,4318.5,4318.5,5,1,21592.5
2021-07-06 19:41:00-04:00,4318.0,4318.0,4318.0,4318.0,2,1,8636.0
2021-07-06 21:02:00-04:00,4320.25,4320.25,4320.25,4320.25,1,1,4320.25
2021-07-06 21:18:00-04:00,4321.0,4321.0,4321.0,4321.0,10,1,43210.0
2021-07-06 21:38:00-04:00,4321.75,4321.75,4321.75,4321.75,2,1,8643.5
2021-07-06 23:48:00-04:00,4322.5,4322.5,4322.5,4322.5,1,1,4322.5
2021-07-06 23:49:00-04:00,4322.5,4322.5,4322.5,4322.5,1,1,4322.5
2021-07-07 00:17:00-04:00,4323.25,4323.25,4323.25,4323.25,1,1,4323.25
2021-07-07 00:33:00-04:00,4323.0,4323.0,4322.5,4322.5,2,2,8645.5
2021-07-07 02:18:00-04:00,4322.0,4322.0,4321.5,4321.5,8,5,34574.0
2021-07-07 02:59:00-04:00,4324.25,4324.25,4324.25,4324.25,2,2,8648.5
2021-07-07 03:00:00-04:00,4325.0,4325.0,4325.0,4325.0,1,1,4325.0
2021-07-07 03:01:00-04:00,4326.25,4326.25,4326.25,4326.25,3,1,12978.75
2021-07-07 03:02:00-04:00,4326.75,4326.75,4326.75,4326.75,2,1,8653.5
2021-07-07 03:03:00-04:00,4326.5,4327.5,4326.5,4327.5,11,4,47598.75
2021-07-07 03:14:00-04:00,4326.0,4326.5,4326.0,4326.5,5,3,21631.5
2021-07-07 03:50:00-04:00,4329.25,4329.25,4329.25,4329.25,2,2,8658.5
2021-07-07 03:55:00-04:00,4327.5,4327.75,4327.5,4327.75,2,2,8655.25
2021-07-07 04:04:00-04:00,4331.25,4331.25,4331.25,4331.25,1,1,4331.25
2021-07-07 04:07:00-04:00,4331.25,4331.25,4331.25,4331.25,1,1,4331.25
2021-07-07 04:22:00-04:00,4329.0,4329.0,4327.75,4329.0,17,8,73583.5
2021-07-07 04:49:00-04:00,4327.0,4327.0,4327.0,4327.0,1,1,4327.0
2021-07-07 04:54:00-04:00,4327.75,4328.75,4327.75,4328.75,13,5,56267.25
2021-07-07 05:05:00-04:00,4329.0,4329.0,4329.0,4329.0,1,1,4329.0
