,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index
,open,high,low,close,volume,num_trds,value
2021-07-06 18:00:00-04:00,4328.0,4328.75,4327.5,4328.0,450,154,1947644.25
2021-07-06 18:01:00-04:00,4328.0,4328.5,4327.75,4328.5,144,61,623225.75
2021-07-06 18:02:00-04:00,4328.5,4328.5,4328.0,4328.5,88,37,380876.25
2021-07-06 18:03:00-04:00,4328.5,4328.75,4328.5,4328.75,45,20,194787.75
2021-07-06 18:04:00-04:00,4328.75,4328.75,4328.5,4328.75,47,28,203450.5
2021-07-06 18:05:00-04:00,4328.75,4330.0,4328.75,4329.25,209,46,904843.0
2021-07-06 18:06:00-04:00,4329.25,4329.5,4328.75,4328.75,143,40,619060.0
2021-07-06 18:07:00-04:00,4328.75,4329.25,4328.75,4329.25,44,25,190473.0
2021-07-06 18:08:00-04:00,4329.25,4329.5,4329.25,4329.5,23,10,99574.25
2021-07-06 18:09:00-04:00,4329.25,4329.5,4329.0,4329.5,55,17,238110.5
2021-07-06 18:10:00-04:00,4329.5,4329.5,4329.0,4329.25,48,24,207808.25
2021-07-06 18:11:00-04:00,4329.25,4329.25,4329.0,4329.0,50,23,216456.0
2021-07-06 18:12:00-04:00,4328.75,4329.25,4328.75,4329.25,91,35,393927.25
2021-07-06 18:13:00-04:00,4329.5,4329.5,4329.25,4329.25,26,13,112561.25
2021-07-06 18:14:00-04:00,4329.25,4329.5,4329.0,4329.25,117,31,506526.75
2021-07-06 18:15:00-04:00,4329.5,4330.0,4329.5,4330.0,100,30,432977.75
2021-07-06 18:16:00-04:00,4329.75,4330.5,4329.75,4330.25,156,57,675505.75
2021-07-06 18:17:00-04:00,4330.0,4330.5,4330.0,4330.5,80,32,346410.25
2021-07-06 18:18:00-04:00,4330.5,4330.5,4330.25,4330.5,67,27,290142.75
2021-07-06 18:19:00-04:00,4330.5,4330.5,4330.5,4330.5,25,10,108262.5
2021-07-06 18:20:00-04:00,4330.5,4330.5,4330.0,4330.25,159,46,688493.0
2021-07-06 18:21:00-04:00,4330.5,4330.75,4330.5,4330.5,135,63,584629.5
2021-07-06 18:22:00-04:00,4330.75,4330.75,4330.5,4330.5,68,24,294474.5
2021-07-06 18:23:00-04:00,4330.5,4330.75,4330.5,4330.5,36,13,155898.25
2021-07-06 18:24:00-04:00,4330.5,4330.5,4330.25,4330.5,55,21,238175.25
2021-07-06 18:25:00-04:00,4330.25,4330.25,4330.0,4330.25,89,30,385389.5
2021-07-06 18:26:00-04:00,4330.5,4330.5,4330.0,4330.0,39,10,168880.0
2021-07-06 18:27:00-04:00,4330.0,4330.25,4330.0,4330.25,33,14,142895.75
2021-07-06 18:28:00-04:00,4330.25,4330.5,4330.25,4330.25,34,15,147229.25
2021-07-06 18:29:00-04:00,4330.5,4330.5,4330.5,4330.5,7,7,30313.5
2021-07-06 18:30:00-04:00,4330.5,4330.5,4330.0,4330.25,46,22,199190.25
2021-07-06 18:31:00-04:00,4330.25,4330.25,4329.75,4330.0,74,21,320414.75
2021-07-06 18:32:00-04:00,4330.0,4330.0,4330.0,4330.0,18,5,77940.0
2021-07-06 18:33:00-04:00,4330.0,4330.0,4329.75,4330.0,8,4,34638.5
2021-07-06 18:34:00-04:00,4329.75,4330.0,4329.5,4329.5,49,27,212155.75
2021-07-06 18:35:00-04:00,4329.5,4329.75,4329.5,4329.5,8,7,34636.75
2021-07-06 18:36:00-04:00,4329.5,4329.75,4329.5,4329.75,33,9,142878.5
2021-07-06 18:37:00-04:00,4329.75,4330.0,4329.75,4330.0,4,4,17319.75
2021-07-06 18:38:00-04:00,4330.0,4330.25,4330.0,4330.0,42,26,181860.25
2021-07-06 18:39:00-04:00,4330.0,4330.0,4329.75,4329.75,52,21,225148.0
2021-07-06 18:40:00-04:00,4330.0,4330.25,4330.0,4330.0,23,8,99591.0
2021-07-06 18:41:00-04:00,4330.25,4330.75,4330.25,4330.25,95,27,411387.25
2021-07-06 18:42:00-04:00,4330.25,4330.25,4330.0,4330.25,21,13,90935.0
2021-07-06 18:43:00-04:00,4330.25,4330.25,4330.0,4330.0,24,9,103921.25
2021-07-06 18:44:00-04:00,4330.0,4330.0,4330.0,4330.0,48,11,207840.0
2021-07-06 18:45:00-04:00,4330.0,4330.0,4330.0,4330.0,4,3,17320.0
2021-07-06 18:46:00-04:00,4330.0,4330.5,4330.0,4330.25,77,26,333426.5
2021-07-06 18:47:00-04:00,4330.5,4330.5,4330.25,4330.25,9,5,38974.25
2021-07-06 18:48:00-04:00,4330.25,4330.25,4329.5,4329.5,123,35,532563.5
2021-07-06 18:49:00-04:00,4329.5,4329.75,4329.5,4329.75,17,9,73602.5
2021-07-06 18:50:00-04:00,4329.5,4329.5,4329.25,4329.25,98,33,424275.75
2021-07-06 18:51:00-04:00,4329.25,4329.5,4329.25,4329.25,69,31,298719.75
2021-07-06 18:52:00-04:00,4329.25,4329.75,4329.25,4329.75,25,7,108238.25
2021-07-06 18:53:00-04:00,4329.5,4329.75,4329.5,4329.75,17,4,73602.0
2021-07-06 18:54:00-04:00,4329.75,4330.25,4329.75,4330.0,197,41,853003.25
2021-07-06 18:55:00-04:00,4330.0,4330.0,4329.75,4330.0,53,7,229489.0
2021-07-06 18:56:00-04:00,4330.0,4330.25,4330.0,4330.0,25,11,108251.5
