,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
2021-11-10 06:43:00-05:00,80.42,80.42,80.42,80.42,3,3,241.26
2021-11-10 06:44:00-05:00,80.42,80.42,80.42,80.42,11,3,884.62
2021-11-10 06:54:00-05:00,80.42,80.42,80.42,80.42,1,1,80.42
2021-11-10 07:06:00-05:00,80.425,80.425,80.425,80.425,1,1,80.425
2021-11-10 07:17:00-05:00,80.42,80.42,80.42,80.42,5,1,402.1
2021-11-10 07:32:00-05:00,80.375,80.375,80.375,80.375,1,1,80.375
2021-11-10 07:39:00-05:00,80.385,80.385,80.385,80.385,1,1,80.385
2021-11-10 07:49:00-05:00,80.42,80.42,80.42,80.42,1,1,80.42
2021-11-10 08:07:00-05:00,80.405,80.405,80.405,80.405,14,4,1125.67
2021-11-10 08:15:00-05:00,80.4,80.4,80.4,80.4,1,1,80.4
2021-11-10 08:20:00-05:00,80.415,80.415,80.415,80.415,1,1,80.415
2021-11-10 08:33:00-05:00,80.285,80.285,80.285,80.285,1,1,80.285
2021-11-10 08:43:00-05:00,80.395,80.395,80.395,80.395,1,1,80.395
2021-11-10 09:07:00-05:00,80.54,80.54,80.54,80.54,2,1,161.08
2021-11-10 09:13:00-05:00,80.6,80.6,80.59,80.59,2,2,161.19
2021-11-10 09:30:00-05:00,80.59,80.59,80.59,80.59,2,1,161.18
2021-11-10 09:34:00-05:00,80.645,80.645,80.64,80.645,8,6,645.155
2021-11-10 09:35:00-05:00,80.7,80.7,80.7,80.7,1,1,80.7
2021-11-10 09:56:00-05:00,80.62,80.62,80.62,80.62,3,1,241.86
2021-11-10 09:59:00-05:00,80.67,80.67,80.67,80.67,2,1,161.34
2021-11-10 10:03:00-05:00,80.64,80.64,80.635,80.635,8,4,645.115
2021-11-10 10:18:00-05:00,80.61,80.615,80.61,80.615,3,2,241.835
2021-11-10 10:23:00-05:00,80.595,80.595,80.595,80.595,1,1,80.595
2021-11-10 10:25:00-05:00,80.565,80.565,80.565,80.565,4,1,322.26
2021-11-10 10:45:00-05:00,80.485,80.485,80.485,80.485,1,1,80.485
2021-11-10 11:31:00-05:00,80.37,80.37,80.37,80.37,6,1,482.22
2021-11-10 11:34:00-05:00,80.365,80.365,80.365,80.365,3,2,241.095
2021-11-10 12:09:00-05:00,80.315,80.315,80.315,80.315,4,1,321.26
2021-11-10 12:22:00-05:00,80.285,80.285,80.285,80.285,1,1,80.285
2021-11-10 13:06:00-05:00,80.165,80.165,80.155,80.155,3,2,240.475
2021-11-10 13:18:00-05:00,80.155,80.155,80.155,80.155,2,1,160.31
2021-11-10 13:19:00-05:00,80.15,80.15,80.15,80.15,1,1,80.15
2021-11-10 13:26:00-05:00,80.2,80.2,80.2,80.2,1,1,80.2
2021-11-10 13:42:00-05:00,80.135,80.14,80.135,80.14,6,2,480.835
2021-11-10 13:46:00-05:00,80.1,80.1,80.095,80.095,9,3,720.875
2021-11-10 14:09:00-05:00,80.05,80.05,80.05,80.05,2,1,160.1
2021-11-10 14:14:00-05:00,80.04,80.04,80.04,80.04,1,1,80.04
2021-11-10 14:16:00-05:00,80.035,80.035,80.035,80.035,1,1,80.035
2021-11-10 14:17:00-05:00,80.04,80.045,80.04,80.045,6,2,480.265
2021-11-10 14:26:00-05:00,80.035,80.035,80.035,80.035,1,1,80.035
2021-11-10 14:28:00-05:00,80.035,80.035,80.035,80.035,3,1,240.105
2021-11-10 14:33:00-05:00,80.04,80.04,80.04,80.04,1,1,80.04
2021-11-10 14:37:00-05:00,80.06,80.06,80.06,80.06,1,1,80.06
2021-11-10 14:38:00-05:00,80.055,80.06,80.055,80.06,2,2,160.115
2021-11-10 14:40:00-05:00,80.05,80.055,80.05,80.055,15,2,1200.79
2021-11-10 14:41:00-05:00,80.035,80.035,80.035,80.035,1,1,80.035
2021-11-10 14:59:00-05:00,80.0,80.0,80.0,80.0,2,2,160.0
2021-11-10 15:04:00-05:00,80.0,80.0,80.0,80.0,1,1,80.0
2021-11-10 15:14:00-05:00,80.015,80.015,80.015,80.015,1,1,80.015
2021-11-10 15:48:00-05:00,80.04,80.04,80.04,80.04,1,1,80.04
