,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-14 18:00:00-04:00,80.83,80.835,80.82,80.825,52,14,4203.07
2021-10-14 18:01:00-04:00,80.825,80.825,80.825,80.825,7,2,565.775
2021-10-14 18:02:00-04:00,80.83,80.83,80.83,80.83,3,1,242.49
2021-10-14 18:03:00-04:00,80.83,80.83,80.83,80.83,15,2,1212.45
2021-10-14 18:05:00-04:00,80.83,80.83,80.83,80.83,4,2,323.32
2021-10-14 18:08:00-04:00,80.83,80.83,80.83,80.83,8,2,646.64
2021-10-14 18:09:00-04:00,80.825,80.825,80.825,80.825,4,1,323.3
2021-10-14 18:10:00-04:00,80.82,80.82,80.82,80.82,2,1,161.64
2021-10-14 18:11:00-04:00,80.82,80.825,80.82,80.825,3,2,242.465
2021-10-14 18:12:00-04:00,80.825,80.825,80.825,80.825,1,1,80.825
2021-10-14 18:13:00-04:00,80.825,80.825,80.825,80.825,1,1,80.825
2021-10-14 18:14:00-04:00,80.82,80.82,80.82,80.82,2,1,161.64
2021-10-14 18:17:00-04:00,80.825,80.825,80.825,80.825,12,1,969.9
2021-10-14 18:18:00-04:00,80.825,80.825,80.825,80.825,1,1,80.825
2021-10-14 18:19:00-04:00,80.82,80.83,80.82,80.83,23,6,1858.97
2021-10-14 18:20:00-04:00,80.835,80.845,80.835,80.84,11,5,889.23
2021-10-14 18:21:00-04:00,80.835,80.835,80.805,80.81,175,28,14143.066
2021-10-14 18:22:00-04:00,80.805,80.805,80.805,80.805,25,7,2020.125
2021-10-14 18:23:00-04:00,80.815,80.815,80.815,80.815,5,1,404.075
2021-10-14 18:24:00-04:00,80.81,80.81,80.81,80.81,10,5,808.1
2021-10-14 18:28:00-04:00,80.82,80.82,80.82,80.82,1,1,80.82
2021-10-14 18:29:00-04:00,80.825,80.825,80.815,80.815,25,5,2020.485
2021-10-14 18:30:00-04:00,80.81,80.815,80.805,80.805,56,12,4525.174
2021-10-14 18:31:00-04:00,80.8,80.8,80.79,80.795,61,7,4928.445
2021-10-14 18:32:00-04:00,80.795,80.8,80.795,80.8,4,3,323.195
2021-10-14 18:33:00-04:00,80.8,80.8,80.795,80.8,12,4,969.595
2021-10-14 18:35:00-04:00,80.795,80.805,80.795,80.8,6,4,484.805
2021-10-14 18:36:00-04:00,80.8,80.8,80.8,80.8,1,1,80.8
2021-10-14 18:37:00-04:00,80.8,80.8,80.8,80.8,1,1,80.8
2021-10-14 18:38:00-04:00,80.795,80.8,80.795,80.8,31,5,2504.71
2021-10-14 18:39:00-04:00,80.8,80.8,80.8,80.8,18,3,1454.4
2021-10-14 18:40:00-04:00,80.8,80.8,80.79,80.79,27,8,2181.415
2021-10-14 18:41:00-04:00,80.795,80.8,80.795,80.8,3,3,242.39
2021-10-14 18:43:00-04:00,80.8,80.8,80.8,80.8,1,1,80.8
2021-10-14 18:44:00-04:00,80.8,80.8,80.795,80.795,11,3,888.77
2021-10-14 18:45:00-04:00,80.805,80.805,80.805,80.805,6,4,484.83
2021-10-14 18:46:00-04:00,80.805,80.805,80.805,80.805,5,1,404.025
2021-10-14 18:48:00-04:00,80.805,80.805,80.805,80.805,5,1,404.025
2021-10-14 18:49:00-04:00,80.805,80.805,80.805,80.805,1,1,80.805
2021-10-14 18:50:00-04:00,80.81,80.81,80.81,80.81,3,3,242.43
2021-10-14 18:51:00-04:00,80.805,80.805,80.805,80.805,1,1,80.805
2021-10-14 18:52:00-04:00,80.805,80.805,80.805,80.805,19,5,1535.295
2021-10-14 18:53:00-04:00,80.805,80.81,80.805,80.81,41,7,3313.205
2021-10-14 18:55:00-04:00,80.81,80.81,80.81,80.81,1,1,80.81
2021-10-14 18:56:00-04:00,80.81,80.81,80.8,80.8,40,7,3232.295
2021-10-14 18:57:00-04:00,80.8,80.8,80.795,80.795,18,5,1454.395
2021-10-14 18:58:00-04:00,80.795,80.795,80.79,80.79,39,7,3150.88
