,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index
,open,high,low,close,volume,num_trds,value
2021-11-18 21:28:00-05:00,4699.0,4699.0,4699.0,4699.0,1,1,4699.0
2021-11-18 21:33:00-05:00,4702.0,4702.0,4702.0,4702.0,1,1,4702.0
2021-11-18 22:14:00-05:00,4705.0,4705.0,4705.0,4705.0,2,1,9410.0
2021-11-18 23:10:00-05:00,4705.75,4705.75,4705.75,4705.75,1,1,4705.75
2021-11-18 23:45:00-05:00,4703.75,4703.75,4703.75,4703.75,1,1,4703.75
2021-11-19 03:58:00-05:00,4699.0,4699.0,4698.0,4698.0,8,5,37588.75
2021-11-19 10:02:00-05:00,4689.0,4689.0,4689.0,4689.0,1,1,4689.0
2021-11-19 10:48:00-05:00,4683.25,4683.25,4683.25,4683.25,1,1,4683.25
2021-11-19 10:49:00-05:00,4684.25,4684.25,4684.25,4684.25,1,1,4684.25
2021-11-19 10:51:00-05:00,4685.0,4685.0,4685.0,4685.0,1,1,4685.0
