,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index
,open,high,low,close,volume,num_trds,value
2021-11-18 18:26:00-05:00,4698.75,4698.75,4698.75,4698.75,1,1,4698.75
2021-11-18 18:45:00-05:00,4698.75,4698.75,4698.75,4698.75,1,1,4698.75
2021-11-18 18:47:00-05:00,4700.0,4700.0,4700.0,4700.0,1,1,4700.0
2021-11-18 18:54:00-05:00,4700.25,4700.25,4700.25,4700.25,1,1,4700.25
2021-11-18 18:55:00-05:00,4699.75,4699.75,4699.75,4699.75,1,1,4699.75
2021-11-18 20:02:00-05:00,4699.0,4699.0,4699.0,4699.0,1,1,4699.0
2021-11-18 20:16:00-05:00,4699.5,4699.5,4699.5,4699.5,1,1,4699.5
2021-11-18 20:20:00-05:00,4699.5,4699.5,4699.5,4699.5,3,1,14098.5
2021-11-18 20:21:00-05:00,4700.0,4700.0,4700.0,4700.0,1,1,4700.0
2021-11-18 20:40:00-05:00,4700.25,4700.25,4700.25,4700.25,1,1,4700.25
2021-11-18 20:47:00-05:00,4702.0,4707.25,4702.0,4707.25,19,9,89398.0
2021-11-18 20:49:00-05:00,4706.0,4706.0,4706.0,4706.0,1,1,4706.0
2021-11-18 20:51:00-05:00,4706.0,4706.0,4706.0,4706.0,1,1,4706.0
2021-11-18 20:54:00-05:00,4707.5,4707.75,4707.5,4707.75,2,2,9415.25
2021-11-18 21:01:00-05:00,4705.0,4705.0,4705.0,4705.0,1,1,4705.0
2021-11-18 21:07:00-05:00,4704.75,4704.75,4704.75,4704.75,1,1,4704.75
2021-11-18 21:11:00-05:00,4705.75,4705.75,4705.75,4705.75,1,1,4705.75
2021-11-18 21:14:00-05:00,4707.75,4708.25,4707.75,4708.25,5,3,23540.5
2021-11-18 21:16:00-05:00,4707.0,4707.0,4707.0,4707.0,1,1,4707.0
2021-11-18 21:18:00-05:00,4706.0,4706.0,4706.0,4706.0,3,1,14118.0
2021-11-18 21:29:00-05:00,4708.5,4708.5,4708.5,4708.5,3,2,14125.5
2021-11-18 21:31:00-05:00,4710.0,4710.75,4710.0,4710.75,17,2,80081.25
2021-11-18 21:33:00-05:00,4711.0,4711.0,4711.0,4711.0,1,1,4711.0
2021-11-18 21:36:00-05:00,4711.0,4711.0,4711.0,4711.0,1,1,4711.0
2021-11-18 21:40:00-05:00,4711.0,4711.0,4711.0,4711.0,1,1,4711.0
2021-11-18 21:48:00-05:00,4711.75,4712.0,4711.75,4712.0,2,2,9423.75
2021-11-18 21:53:00-05:00,4712.0,4712.0,4712.0,4712.0,2,1,9424.0
2021-11-18 22:01:00-05:00,4712.25,4712.25,4712.25,4712.25,1,1,4712.25
2021-11-18 22:14:00-05:00,4714.0,4714.0,4714.0,4714.0,1,1,4714.0
2021-11-18 22:15:00-05:00,4714.5,4714.5,4714.5,4714.5,1,1,4714.5
2021-11-18 22:16:00-05:00,4714.5,4714.5,4714.5,4714.5,1,1,4714.5
