,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty,S N22 Comdty
,open,high,low,close,volume,num_trds,value
2021-11-21 20:00:00-05:00,1290.75,1292.75,1290.5,1290.5,48,28,62006.0
2021-11-21 20:01:00-05:00,1291.0,1291.0,1290.75,1290.75,2,2,2581.75
2021-11-21 20:02:00-05:00,1292.25,1292.25,1292.0,1292.25,5,3,6461.0
2021-11-21 20:05:00-05:00,1290.25,1290.25,1290.25,1290.25,3,3,3870.75
2021-11-21 20:31:00-05:00,1289.75,1289.75,1289.75,1289.75,1,1,1289.75
2021-11-21 20:36:00-05:00,1291.75,1291.75,1291.75,1291.75,5,1,6458.75
2021-11-21 20:44:00-05:00,1290.25,1290.25,1290.25,1290.25,4,1,5161.0
2021-11-21 20:45:00-05:00,1289.75,1290.0,1289.75,1290.0,5,2,6449.25
2021-11-21 20:50:00-05:00,1289.75,1289.75,1289.75,1289.75,2,1,2579.5
2021-11-21 20:52:00-05:00,1289.75,1289.75,1289.75,1289.75,2,2,2579.5
2021-11-21 21:29:00-05:00,1289.5,1289.5,1289.5,1289.5,4,1,5158.0
2021-11-22 00:35:00-05:00,1290.5,1290.5,1290.5,1290.5,1,1,1290.5
2021-11-22 00:36:00-05:00,1290.25,1290.25,1290.25,1290.25,2,1,2580.5
2021-11-22 00:40:00-05:00,1290.75,1290.75,1290.75,1290.75,3,2,3872.25
2021-11-22 00:46:00-05:00,1291.0,1291.0,1291.0,1291.0,3,2,3873.0
2021-11-22 00:52:00-05:00,1290.75,1290.75,1290.75,1290.75,1,1,1290.75
2021-11-22 00:53:00-05:00,1290.75,1290.75,1290.75,1290.75,3,3,3872.25
2021-11-22 00:54:00-05:00,1290.75,1290.75,1290.5,1290.5,11,4,14197.0
2021-11-22 00:59:00-05:00,1290.5,1290.5,1290.5,1290.5,2,1,2581.0
2021-11-22 01:11:00-05:00,1290.5,1290.5,1290.5,1290.5,4,1,5162.0
2021-11-22 01:18:00-05:00,1290.75,1291.25,1290.75,1291.25,5,3,6455.25
2021-11-22 01:20:00-05:00,1291.0,1291.0,1291.0,1291.0,1,1,1291.0
2021-11-22 01:28:00-05:00,1289.25,1289.5,1289.25,1289.5,5,2,6446.75
2021-11-22 01:48:00-05:00,1291.75,1291.75,1291.75,1291.75,2,1,2583.5
2021-11-22 01:55:00-05:00,1291.25,1291.25,1291.25,1291.25,1,1,1291.25
2021-11-22 01:58:00-05:00,1292.25,1292.25,1292.25,1292.25,1,1,1292.25
2021-11-22 01:59:00-05:00,1292.5,1292.5,1292.5,1292.5,1,1,1292.5
2021-11-22 04:02:00-05:00,1293.25,1293.25,1293.25,1293.25,3,1,3879.75
2021-11-22 04:09:00-05:00,1293.25,1293.25,1293.25,1293.25,3,1,3879.75
2021-11-22 04:13:00-05:00,1293.75,1293.75,1293.75,1293.75,1,1,1293.75
2021-11-22 04:14:00-05:00,1293.75,1293.75,1293.75,1293.75,1,1,1293.75
2021-11-22 04:17:00-05:00,1292.75,1292.75,1292.75,1292.75,17,9,21976.75
2021-11-22 04:18:00-05:00,1292.75,1292.75,1292.75,1292.75,8,8,10342.0
2021-11-22 04:22:00-05:00,1293.25,1293.25,1293.25,1293.25,20,5,25865.0
2021-11-22 04:23:00-05:00,1293.25,1293.25,1293.25,1293.25,5,3,6466.25
2021-11-22 04:27:00-05:00,1293.0,1293.0,1293.0,1293.0,1,1,1293.0
2021-11-22 04:28:00-05:00,1293.0,1293.0,1293.0,1293.0,1,1,1293.0
2021-11-22 04:36:00-05:00,1292.75,1292.75,1292.75,1292.75,4,1,5171.0
2021-11-22 04:41:00-05:00,1292.5,1292.5,1292.5,1292.5,1,1,1292.5
2021-11-22 04:56:00-05:00,1292.75,1292.75,1292.5,1292.5,5,2,6463.25
2021-11-22 05:16:00-05:00,1292.5,1292.5,1292.5,1292.5,1,1,1292.5
2021-11-22 05:33:00-05:00,1290.75,1290.75,1290.75,1290.75,18,5,23233.5
2021-11-22 05:34:00-05:00,1290.75,1291.25,1290.75,1291.25,13,3,16782.5
2021-11-22 05:35:00-05:00,1290.75,1290.75,1290.75,1290.75,4,1,5163.0
2021-11-22 05:39:00-05:00,1290.25,1290.25,1290.25,1290.25,25,1,32256.25
2021-11-22 06:03:00-05:00,1291.25,1291.25,1291.25,1291.25,1,1,1291.25
2021-11-22 06:07:00-05:00,1291.25,1291.25,1291.25,1291.25,1,1,1291.25
2021-11-22 06:08:00-05:00,1291.25,1291.25,1291.25,1291.25,1,1,1291.25
2021-11-22 06:09:00-05:00,1292.0,1292.0,1292.0,1292.0,1,1,1292.0
2021-11-22 06:13:00-05:00,1292.0,1292.0,1291.75,1291.75,3,2,3875.5
2021-11-22 06:20:00-05:00,1291.75,1291.75,1291.75,1291.75,1,1,1291.75
2021-11-22 06:28:00-05:00,1292.5,1292.5,1292.5,1292.5,1,1,1292.5
2021-11-22 06:34:00-05:00,1292.5,1292.75,1292.5,1292.75,4,3,5170.25
2021-11-22 06:35:00-05:00,1293.0,1293.0,1293.0,1293.0,1,1,1293.0
2021-11-22 06:47:00-05:00,1293.5,1293.5,1293.5,1293.5,1,1,1293.5
2021-11-22 06:50:00-05:00,1294.25,1294.25,1294.25,1294.25,1,1,1294.25
2021-11-22 07:07:00-05:00,1292.25,1292.25,1292.25,1292.25,2,1,2584.5
2021-11-22 07:12:00-05:00,1292.25,1292.25,1292.25,1292.25,2,2,2584.5
2021-11-22 07:20:00-05:00,1290.75,1290.75,1290.75,1290.75,18,4,23233.5
2021-11-22 07:24:00-05:00,1290.5,1290.5,1290.5,1290.5,2,1,2581.0
2021-11-22 07:28:00-05:00,1291.0,1291.0,1291.0,1291.0,4,3,5164.0
2021-11-22 07:31:00-05:00,1291.25,1291.25,1291.25,1291.25,1,1,1291.25
2021-11-22 07:34:00-05:00,1291.5,1291.5,1291.5,1291.5,1,1,1291.5
2021-11-22 07:39:00-05:00,1292.25,1292.25,1292.0,1292.0,2,2,2584.25
2021-11-22 07:41:00-05:00,1292.0,1292.25,1292.0,1292.25,2,2,2584.25
2021-11-22 07:46:00-05:00,1293.0,1293.0,1293.0,1293.0,1,1,1293.0
2021-11-22 07:48:00-05:00,1292.5,1292.5,1292.5,1292.5,1,1,1292.5
2021-11-22 07:59:00-05:00,1292.75,1292.75,1292.75,1292.75,1,1,1292.75
2021-11-22 08:01:00-05:00,1292.75,1292.75,1292.75,1292.75,1,1,1292.75
2021-11-22 08:04:00-05:00,1293.0,1293.0,1293.0,1293.0,1,1,1293.0
2021-11-22 08:05:00-05:00,1293.5,1293.5,1293.5,1293.5,1,1,1293.5
2021-11-22 08:08:00-05:00,1295.75,1295.75,1295.75,1295.75,5,1,6478.75
2021-11-22 08:11:00-05:00,1295.25,1295.25,1295.25,1295.25,1,1,1295.25
2021-11-22 08:12:00-05:00,1295.5,1295.5,1295.5,1295.5,1,1,1295.5
2021-11-22 08:13:00-05:00,1296.25,1296.5,1296.25,1296.25,3,3,3889.0
2021-11-22 08:15:00-05:00,1296.0,1296.0,1296.0,1296.0,1,1,1296.0
2021-11-22 08:16:00-05:00,1295.0,1295.0,1295.0,1295.0,1,1,1295.0
