,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty
,open,high,low,close,volume,num_trds,value
2021-07-27 20:00:00-04:00,1422.75,1424.75,1422.5,1424.75,77,31,109599.0
2021-07-27 20:01:00-04:00,1425.0,1425.25,1423.5,1423.5,4,4,5698.5
2021-07-27 20:02:00-04:00,1424.5,1424.5,1423.75,1423.75,4,3,5695.75
2021-07-27 20:03:00-04:00,1423.75,1424.0,1422.75,1424.0,16,8,22777.75
2021-07-27 20:04:00-04:00,1424.5,1425.0,1424.5,1425.0,13,7,18521.0
2021-07-27 20:05:00-04:00,1425.25,1425.25,1425.25,1425.25,1,1,1425.25
2021-07-27 20:06:00-04:00,1425.0,1425.0,1425.0,1425.0,1,1,1425.0
2021-07-27 20:10:00-04:00,1423.25,1423.25,1423.25,1423.25,5,1,7116.25
2021-07-27 20:15:00-04:00,1424.75,1424.75,1424.75,1424.75,1,1,1424.75
2021-07-27 20:16:00-04:00,1425.0,1425.0,1425.0,1425.0,1,1,1425.0
2021-07-27 20:33:00-04:00,1424.75,1424.75,1424.25,1424.25,2,2,2849.0
2021-07-27 20:35:00-04:00,1425.0,1425.25,1425.0,1425.25,2,2,2850.25
2021-07-27 20:36:00-04:00,1425.75,1425.75,1425.75,1425.75,1,1,1425.75
2021-07-27 20:52:00-04:00,1424.25,1424.25,1424.25,1424.25,1,1,1424.25
2021-07-27 20:56:00-04:00,1424.0,1424.0,1424.0,1424.0,1,1,1424.0
2021-07-27 21:00:00-04:00,1425.0,1425.0,1424.75,1424.75,5,5,7124.0
2021-07-27 21:03:00-04:00,1426.0,1426.0,1426.0,1426.0,1,1,1426.0
2021-07-27 21:04:00-04:00,1427.5,1427.5,1427.5,1427.5,1,1,1427.5
2021-07-27 21:05:00-04:00,1429.0,1429.0,1429.0,1429.0,1,1,1429.0
2021-07-27 21:09:00-04:00,1428.5,1428.5,1428.5,1428.5,1,1,1428.5
2021-07-27 21:13:00-04:00,1427.25,1427.25,1427.25,1427.25,1,1,1427.25
2021-07-27 21:18:00-04:00,1427.5,1427.5,1427.5,1427.5,1,1,1427.5
2021-07-27 21:20:00-04:00,1425.75,1425.75,1425.75,1425.75,1,1,1425.75
2021-07-27 21:21:00-04:00,1425.75,1425.75,1425.75,1425.75,1,1,1425.75
2021-07-27 21:23:00-04:00,1427.0,1427.0,1427.0,1427.0,1,1,1427.0
2021-07-27 21:43:00-04:00,1427.0,1427.0,1427.0,1427.0,1,1,1427.0
2021-07-27 22:00:00-04:00,1426.25,1426.25,1426.25,1426.25,4,2,5705.0
2021-07-27 22:04:00-04:00,1424.75,1424.75,1424.75,1424.75,1,1,1424.75
2021-07-27 22:11:00-04:00,1424.25,1424.5,1424.25,1424.5,2,2,2848.75
2021-07-27 22:12:00-04:00,1424.5,1424.5,1424.5,1424.5,1,1,1424.5
2021-07-27 22:14:00-04:00,1424.5,1424.5,1424.5,1424.5,1,1,1424.5
2021-07-27 22:27:00-04:00,1425.75,1425.75,1425.75,1425.75,1,1,1425.75
2021-07-27 22:59:00-04:00,1424.25,1424.25,1424.25,1424.25,1,1,1424.25
