,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty,S K22 Comdty
,open,high,low,close,volume,num_trds,value
2021-07-27 20:00:00-04:00,1352.25,1352.25,1352.25,1352.25,7,1,9465.75
2021-07-27 20:10:00-04:00,1354.5,1354.5,1354.5,1354.5,1,1,1354.5
2021-07-27 20:15:00-04:00,1355.0,1355.0,1355.0,1355.0,1,1,1355.0
2021-07-27 20:30:00-04:00,1354.0,1354.0,1354.0,1354.0,2,1,2708.0
2021-07-27 20:31:00-04:00,1354.75,1354.75,1354.75,1354.75,1,1,1354.75
2021-07-27 20:37:00-04:00,1356.25,1356.25,1356.25,1356.25,1,1,1356.25
2021-07-27 20:52:00-04:00,1354.75,1354.75,1354.75,1354.75,2,1,2709.5
2021-07-27 20:54:00-04:00,1354.25,1354.25,1354.25,1354.25,1,1,1354.25
2021-07-27 21:03:00-04:00,1356.5,1356.5,1356.5,1356.5,2,1,2713.0
2021-07-27 21:05:00-04:00,1358.25,1358.75,1358.25,1358.75,5,3,6792.75
2021-07-27 21:06:00-04:00,1358.25,1358.25,1357.5,1357.5,3,2,4074.0
2021-07-27 21:07:00-04:00,1357.5,1357.5,1357.5,1357.5,1,1,1357.5
2021-07-27 21:18:00-04:00,1356.25,1356.25,1356.25,1356.25,1,1,1356.25
2021-07-27 21:22:00-04:00,1356.5,1356.5,1356.5,1356.5,2,1,2713.0
2021-07-27 21:24:00-04:00,1357.75,1357.75,1357.75,1357.75,3,2,4073.25
2021-07-27 21:27:00-04:00,1359.75,1359.75,1359.75,1359.75,1,1,1359.75
2021-07-27 21:29:00-04:00,1360.0,1360.0,1360.0,1360.0,2,1,2720.0
2021-07-27 21:37:00-04:00,1359.0,1359.0,1359.0,1359.0,1,1,1359.0
2021-07-27 22:02:00-04:00,1355.25,1355.25,1355.25,1355.25,1,1,1355.25
2021-07-27 22:10:00-04:00,1354.5,1354.5,1354.5,1354.5,1,1,1354.5
2021-07-27 22:11:00-04:00,1354.25,1354.25,1354.25,1354.25,1,1,1354.25
2021-07-27 22:14:00-04:00,1354.5,1354.5,1354.5,1354.5,1,1,1354.5
2021-07-27 22:20:00-04:00,1354.5,1354.5,1354.5,1354.5,1,1,1354.5
2021-07-27 22:27:00-04:00,1355.5,1355.5,1355.5,1355.5,1,1,1355.5
2021-07-27 22:30:00-04:00,1355.5,1355.5,1355.5,1355.5,1,1,1355.5
2021-07-27 22:41:00-04:00,1356.25,1356.25,1356.25,1356.25,1,1,1356.25
2021-07-27 22:43:00-04:00,1355.75,1355.75,1355.75,1355.75,2,1,2711.5
2021-07-27 22:52:00-04:00,1354.75,1354.75,1354.75,1354.75,1,1,1354.75
2021-07-28 00:37:00-04:00,1353.0,1353.0,1352.75,1352.75,2,2,2705.75
2021-07-28 00:38:00-04:00,1352.75,1352.75,1352.75,1352.75,1,1,1352.75
2021-07-28 00:39:00-04:00,1352.75,1353.0,1352.75,1353.0,3,3,4058.75
2021-07-28 00:40:00-04:00,1353.0,1353.0,1353.0,1353.0,1,1,1353.0
2021-07-28 00:41:00-04:00,1353.25,1353.25,1353.25,1353.25,2,1,2706.5
2021-07-28 00:42:00-04:00,1353.75,1353.75,1353.75,1353.75,1,1,1353.75
2021-07-28 00:49:00-04:00,1354.25,1354.25,1354.25,1354.25,1,1,1354.25
2021-07-28 01:21:00-04:00,1354.5,1355.0,1354.5,1355.0,3,2,4064.0
2021-07-28 01:38:00-04:00,1352.75,1352.75,1352.75,1352.75,1,1,1352.75
2021-07-28 01:42:00-04:00,1352.5,1352.5,1352.5,1352.5,1,1,1352.5
2021-07-28 01:43:00-04:00,1352.0,1352.0,1351.75,1351.75,3,2,4055.75
2021-07-28 01:45:00-04:00,1352.5,1352.5,1352.5,1352.5,1,1,1352.5
2021-07-28 01:47:00-04:00,1352.5,1352.5,1352.25,1352.25,3,2,4057.0
2021-07-28 01:49:00-04:00,1351.75,1351.75,1348.5,1350.25,22,18,29706.0
2021-07-28 01:50:00-04:00,1349.0,1349.0,1349.0,1349.0,3,3,4047.0
2021-07-28 01:51:00-04:00,1349.5,1349.75,1349.5,1349.5,6,6,8097.5
2021-07-28 01:53:00-04:00,1351.0,1351.0,1351.0,1351.0,2,1,2702.0
2021-07-28 01:55:00-04:00,1350.75,1350.75,1350.75,1350.75,1,1,1350.75
2021-07-28 01:59:00-04:00,1351.0,1351.0,1351.0,1351.0,1,1,1351.0
2021-07-28 02:14:00-04:00,1351.75,1351.75,1351.75,1351.75,1,1,1351.75
2021-07-28 02:49:00-04:00,1349.75,1349.75,1349.75,1349.75,1,1,1349.75
2021-07-28 02:57:00-04:00,1347.5,1347.5,1345.25,1346.0,28,15,37702.0
2021-07-28 02:58:00-04:00,1346.75,1347.75,1346.75,1347.75,4,4,5388.75
2021-07-28 02:59:00-04:00,1348.25,1348.25,1348.25,1348.25,1,1,1348.25
2021-07-28 03:00:00-04:00,1348.75,1348.75,1348.75,1348.75,1,1,1348.75
2021-07-28 03:02:00-04:00,1349.0,1349.0,1349.0,1349.0,1,1,1349.0
2021-07-28 03:04:00-04:00,1349.75,1350.0,1349.5,1350.0,4,4,5399.0
2021-07-28 03:07:00-04:00,1350.5,1350.5,1350.5,1350.5,1,1,1350.5
2021-07-28 03:08:00-04:00,1351.0,1351.0,1351.0,1351.0,1,1,1351.0
2021-07-28 03:10:00-04:00,1350.0,1350.0,1350.0,1350.0,1,1,1350.0
2021-07-28 03:15:00-04:00,1349.5,1349.5,1349.5,1349.5,1,1,1349.5
2021-07-28 03:30:00-04:00,1349.25,1349.25,1349.25,1349.25,1,1,1349.25
2021-07-28 03:31:00-04:00,1348.75,1348.75,1348.75,1348.75,1,1,1348.75
2021-07-28 03:32:00-04:00,1348.0,1348.0,1347.5,1347.75,3,3,4043.25
2021-07-28 03:35:00-04:00,1346.25,1346.5,1346.25,1346.5,4,2,5385.75
2021-07-28 03:37:00-04:00,1346.75,1346.75,1346.75,1346.75,2,1,2693.5
2021-07-28 03:39:00-04:00,1346.25,1346.25,1346.25,1346.25,1,1,1346.25
2021-07-28 03:42:00-04:00,1346.75,1346.75,1346.75,1346.75,1,1,1346.75
2021-07-28 03:48:00-04:00,1345.5,1345.5,1345.5,1345.5,1,1,1345.5
2021-07-28 03:53:00-04:00,1343.75,1343.75,1343.5,1343.5,3,3,4030.75
2021-07-28 03:57:00-04:00,1344.25,1344.25,1344.25,1344.25,1,1,1344.25
2021-07-28 04:04:00-04:00,1343.75,1344.25,1343.75,1344.25,2,2,2688.0
2021-07-28 04:05:00-04:00,1344.5,1344.5,1344.5,1344.5,1,1,1344.5
2021-07-28 04:17:00-04:00,1344.5,1344.5,1344.25,1344.25,2,2,2688.75
2021-07-28 04:25:00-04:00,1343.75,1343.75,1343.75,1343.75,1,1,1343.75
2021-07-28 04:42:00-04:00,1343.75,1343.75,1343.75,1343.75,1,1,1343.75
2021-07-28 04:47:00-04:00,1343.5,1343.5,1343.5,1343.5,1,1,1343.5
2021-07-28 04:51:00-04:00,1345.5,1345.5,1345.25,1345.25,2,2,2690.75
2021-07-28 04:52:00-04:00,1346.25,1346.25,1346.25,1346.25,2,2,2692.5
2021-07-28 04:53:00-04:00,1346.5,1346.5,1346.5,1346.5,2,2,2693.0
2021-07-28 04:55:00-04:00,1347.25,1347.25,1347.25,1347.25,1,1,1347.25
2021-07-28 05:01:00-04:00,1347.75,1347.75,1347.75,1347.75,2,1,2695.5
2021-07-28 05:04:00-04:00,1347.0,1347.0,1347.0,1347.0,1,1,1347.0
2021-07-28 05:15:00-04:00,1346.75,1346.75,1346.75,1346.75,1,1,1346.75
2021-07-28 05:30:00-04:00,1344.0,1344.0,1344.0,1344.0,1,1,1344.0
2021-07-28 05:32:00-04:00,1344.75,1344.75,1344.75,1344.75,1,1,1344.75
2021-07-28 05:40:00-04:00,1346.0,1346.0,1346.0,1346.0,1,1,1346.0
2021-07-28 05:42:00-04:00,1345.5,1345.5,1345.5,1345.5,1,1,1345.5
2021-07-28 05:48:00-04:00,1346.75,1346.75,1346.75,1346.75,2,1,2693.5
2021-07-28 05:51:00-04:00,1346.0,1346.0,1346.0,1346.0,1,1,1346.0
2021-07-28 05:56:00-04:00,1346.0,1346.5,1346.0,1346.5,4,3,5385.5
2021-07-28 05:57:00-04:00,1346.75,1346.75,1346.75,1346.75,2,1,2693.5
2021-07-28 05:59:00-04:00,1347.5,1347.5,1347.5,1347.5,1,1,1347.5
2021-07-28 06:01:00-04:00,1348.25,1348.25,1348.25,1348.25,3,2,4044.75
2021-07-28 06:06:00-04:00,1346.75,1346.75,1346.75,1346.75,1,1,1346.75
2021-07-28 06:07:00-04:00,1346.5,1346.5,1346.5,1346.5,1,1,1346.5
2021-07-28 06:09:00-04:00,1346.25,1346.25,1346.25,1346.25,1,1,1346.25
2021-07-28 06:13:00-04:00,1346.75,1346.75,1346.75,1346.75,1,1,1346.75
2021-07-28 06:14:00-04:00,1346.0,1346.0,1346.0,1346.0,3,1,4038.0
2021-07-28 06:15:00-04:00,1345.75,1345.75,1345.75,1345.75,1,1,1345.75
2021-07-28 06:16:00-04:00,1345.25,1345.25,1345.25,1345.25,1,1,1345.25
2021-07-28 06:24:00-04:00,1344.5,1344.5,1344.5,1344.5,2,1,2689.0
2021-07-28 06:28:00-04:00,1344.5,1344.5,1344.5,1344.5,1,1,1344.5
2021-07-28 06:33:00-04:00,1345.75,1345.75,1345.75,1345.75,1,1,1345.75
2021-07-28 06:34:00-04:00,1345.5,1345.5,1345.5,1345.5,1,1,1345.5
2021-07-28 06:42:00-04:00,1346.75,1346.75,1346.75,1346.75,1,1,1346.75
2021-07-28 07:00:00-04:00,1346.5,1346.5,1346.5,1346.5,1,1,1346.5
2021-07-28 07:14:00-04:00,1348.0,1348.0,1348.0,1348.0,1,1,1348.0
2021-07-28 07:17:00-04:00,1347.0,1347.0,1347.0,1347.0,1,1,1347.0
2021-07-28 07:44:00-04:00,1351.25,1351.25,1351.25,1351.25,30,8,40537.5
2021-07-28 07:45:00-04:00,1352.0,1352.0,1351.5,1352.0,3,3,4055.5
2021-07-28 07:46:00-04:00,1351.5,1351.5,1351.25,1351.25,12,4,16215.5
2021-07-28 07:50:00-04:00,1349.5,1349.5,1349.5,1349.5,1,1,1349.5
2021-07-28 07:53:00-04:00,1348.75,1348.75,1348.75,1348.75,1,1,1348.75
2021-07-28 07:59:00-04:00,1349.5,1349.5,1349.5,1349.5,1,1,1349.5
2021-07-28 08:04:00-04:00,1350.75,1351.0,1350.75,1351.0,2,2,2701.75
2021-07-28 08:05:00-04:00,1351.0,1351.75,1351.0,1351.75,3,3,4054.25
2021-07-28 08:12:00-04:00,1350.5,1350.5,1350.5,1350.5,1,1,1350.5
2021-07-28 08:13:00-04:00,1352.0,1352.0,1352.0,1352.0,7,2,9464.0
