,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-08-05 20:00:00-04:00,1333.25,1333.25,1331.25,1332.5,24,19,31985.5
2021-08-05 20:01:00-04:00,1331.75,1331.75,1331.75,1331.75,1,1,1331.75
2021-08-05 20:02:00-04:00,1331.5,1331.5,1330.5,1330.5,2,2,2662.0
2021-08-05 20:03:00-04:00,1330.25,1330.25,1330.0,1330.0,13,6,17290.25
2021-08-05 20:04:00-04:00,1330.0,1330.0,1329.5,1329.5,4,3,5319.0
2021-08-05 20:05:00-04:00,1329.5,1331.25,1329.25,1331.25,19,13,25272.5
2021-08-05 20:06:00-04:00,1330.75,1331.25,1330.75,1331.25,3,3,3993.25
2021-08-05 20:07:00-04:00,1330.0,1330.0,1330.0,1330.0,3,1,3990.0
2021-08-05 20:08:00-04:00,1329.75,1329.75,1329.25,1329.25,10,3,13294.75
2021-08-05 20:13:00-04:00,1330.0,1330.5,1329.5,1330.5,7,3,9310.5
2021-08-05 20:14:00-04:00,1330.25,1330.25,1330.25,1330.25,1,1,1330.25
2021-08-05 20:15:00-04:00,1331.0,1331.0,1331.0,1331.0,3,1,3993.0
2021-08-05 20:18:00-04:00,1331.25,1331.25,1331.25,1331.25,4,1,5325.0
2021-08-05 20:26:00-04:00,1330.5,1330.5,1330.5,1330.5,3,1,3991.5
2021-08-05 20:28:00-04:00,1330.0,1330.0,1330.0,1330.0,2,1,2660.0
2021-08-05 20:36:00-04:00,1329.25,1329.25,1328.75,1329.0,7,6,9302.75
2021-08-05 20:37:00-04:00,1329.25,1329.25,1329.25,1329.25,1,1,1329.25
2021-08-05 20:42:00-04:00,1328.25,1328.25,1328.25,1328.25,1,1,1328.25
2021-08-05 20:46:00-04:00,1328.25,1328.5,1328.25,1328.5,2,2,2656.75
2021-08-05 20:50:00-04:00,1328.5,1328.5,1328.5,1328.5,1,1,1328.5
2021-08-05 20:51:00-04:00,1328.5,1328.5,1328.5,1328.5,1,1,1328.5
2021-08-05 20:54:00-04:00,1328.25,1328.25,1328.25,1328.25,2,1,2656.5
2021-08-05 21:00:00-04:00,1329.0,1329.0,1328.75,1328.75,3,3,3986.5
2021-08-05 21:06:00-04:00,1328.5,1328.5,1328.5,1328.5,4,1,5314.0
2021-08-05 21:07:00-04:00,1328.25,1328.25,1328.25,1328.25,8,5,10626.0
2021-08-05 21:08:00-04:00,1328.25,1328.25,1328.25,1328.25,3,1,3984.75
2021-08-05 21:09:00-04:00,1328.5,1328.5,1328.5,1328.5,1,1,1328.5
2021-08-05 21:10:00-04:00,1328.25,1328.25,1328.25,1328.25,2,2,2656.5
2021-08-05 21:11:00-04:00,1329.25,1329.25,1329.25,1329.25,6,2,7975.5
2021-08-05 21:14:00-04:00,1328.25,1329.5,1328.25,1329.5,6,6,7973.5
2021-08-05 21:17:00-04:00,1329.25,1329.5,1329.25,1329.5,2,2,2658.75
2021-08-05 21:19:00-04:00,1330.75,1330.75,1330.75,1330.75,5,4,6653.75
2021-08-05 21:20:00-04:00,1331.0,1331.0,1331.0,1331.0,3,3,3993.0
2021-08-05 21:21:00-04:00,1330.75,1331.25,1330.75,1331.25,5,4,6655.0
2021-08-05 21:22:00-04:00,1331.5,1331.5,1331.5,1331.5,1,1,1331.5
2021-08-05 21:23:00-04:00,1332.0,1332.0,1332.0,1332.0,1,1,1332.0
2021-08-05 21:25:00-04:00,1331.75,1331.75,1331.75,1331.75,5,2,6658.75
2021-08-05 21:28:00-04:00,1330.75,1330.75,1330.75,1330.75,1,1,1330.75
2021-08-05 21:29:00-04:00,1331.75,1331.75,1331.75,1331.75,1,1,1331.75
2021-08-05 21:31:00-04:00,1332.75,1332.75,1332.75,1332.75,1,1,1332.75
2021-08-05 21:35:00-04:00,1333.0,1333.25,1333.0,1333.25,18,10,23998.0
2021-08-05 21:36:00-04:00,1333.25,1333.25,1333.25,1333.25,8,4,10666.0
2021-08-05 21:37:00-04:00,1333.25,1333.25,1333.25,1333.25,3,1,3999.75
2021-08-05 21:38:00-04:00,1333.25,1333.25,1333.0,1333.0,2,2,2666.25
2021-08-05 21:41:00-04:00,1332.75,1332.75,1332.75,1332.75,5,1,6663.75
2021-08-05 21:43:00-04:00,1331.75,1332.25,1331.75,1332.25,6,4,7991.5
2021-08-05 21:44:00-04:00,1332.0,1332.0,1331.75,1331.75,22,15,29299.5
2021-08-05 21:45:00-04:00,1331.75,1332.0,1331.5,1331.75,39,16,51938.75
2021-08-05 21:46:00-04:00,1331.5,1331.75,1331.5,1331.5,5,5,6657.75
2021-08-05 21:47:00-04:00,1331.5,1331.5,1331.25,1331.25,10,5,13314.25
2021-08-05 21:52:00-04:00,1331.0,1331.0,1331.0,1331.0,1,1,1331.0
2021-08-05 21:54:00-04:00,1331.25,1331.25,1331.25,1331.25,2,2,2662.5
2021-08-05 21:55:00-04:00,1331.75,1331.75,1331.75,1331.75,1,1,1331.75
2021-08-05 21:57:00-04:00,1331.25,1331.25,1331.25,1331.25,2,1,2662.5
2021-08-05 21:59:00-04:00,1331.5,1331.5,1331.5,1331.5,11,3,14646.5
2021-08-05 22:00:00-04:00,1332.0,1332.0,1332.0,1332.0,11,2,14652.0
2021-08-05 22:07:00-04:00,1333.0,1333.0,1333.0,1333.0,10,4,13330.0
2021-08-05 22:10:00-04:00,1333.5,1333.5,1333.5,1333.5,1,1,1333.5
2021-08-05 22:13:00-04:00,1333.25,1333.25,1333.25,1333.25,1,1,1333.25
2021-08-05 22:30:00-04:00,1332.0,1332.0,1332.0,1332.0,1,1,1332.0
2021-08-05 22:37:00-04:00,1333.5,1334.0,1333.5,1334.0,16,8,21338.0
2021-08-05 22:40:00-04:00,1334.25,1334.25,1334.25,1334.25,2,1,2668.5
2021-08-05 22:42:00-04:00,1333.5,1333.75,1333.5,1333.75,13,5,17335.75
2021-08-05 22:43:00-04:00,1333.5,1333.5,1333.5,1333.5,4,3,5334.0
2021-08-05 22:44:00-04:00,1333.5,1333.5,1333.5,1333.5,6,3,8001.0
2021-08-05 22:45:00-04:00,1333.5,1333.5,1333.5,1333.5,3,1,4000.5
2021-08-05 22:46:00-04:00,1333.5,1333.5,1333.5,1333.5,1,1,1333.5
2021-08-05 22:49:00-04:00,1333.75,1333.75,1333.25,1333.25,27,20,35999.0
2021-08-05 22:50:00-04:00,1333.5,1333.75,1333.25,1333.25,43,7,57337.5
2021-08-05 22:52:00-04:00,1333.75,1333.75,1333.75,1333.75,1,1,1333.75
2021-08-05 22:55:00-04:00,1333.5,1333.5,1333.5,1333.5,1,1,1333.5
2021-08-05 22:57:00-04:00,1333.75,1333.75,1333.75,1333.75,1,1,1333.75
2021-08-05 22:59:00-04:00,1334.0,1334.0,1334.0,1334.0,1,1,1334.0
2021-08-05 23:00:00-04:00,1334.0,1334.0,1334.0,1334.0,10,1,13340.0
2021-08-05 23:02:00-04:00,1334.75,1334.75,1334.5,1334.5,15,4,20019.25
2021-08-05 23:03:00-04:00,1334.75,1335.25,1334.75,1335.25,6,5,8009.25
2021-08-05 23:04:00-04:00,1334.25,1334.5,1334.25,1334.5,3,2,4003.0
2021-08-05 23:09:00-04:00,1334.5,1335.0,1334.5,1335.0,3,3,4004.25
2021-08-05 23:12:00-04:00,1334.5,1334.5,1334.5,1334.5,1,1,1334.5
2021-08-05 23:14:00-04:00,1334.5,1334.5,1334.0,1334.5,5,5,6671.5
2021-08-05 23:16:00-04:00,1334.75,1334.75,1334.75,1334.75,1,1,1334.75
2021-08-05 23:21:00-04:00,1334.5,1334.5,1334.5,1334.5,1,1,1334.5
2021-08-05 23:25:00-04:00,1334.5,1334.5,1334.5,1334.5,2,2,2669.0
2021-08-05 23:28:00-04:00,1334.75,1334.75,1334.75,1334.75,1,1,1334.75
2021-08-05 23:29:00-04:00,1334.75,1334.75,1334.75,1334.75,1,1,1334.75
2021-08-05 23:31:00-04:00,1334.5,1334.5,1334.5,1334.5,4,2,5338.0
2021-08-05 23:32:00-04:00,1334.5,1334.5,1334.5,1334.5,1,1,1334.5
2021-08-05 23:36:00-04:00,1334.25,1334.25,1334.25,1334.25,1,1,1334.25
2021-08-05 23:46:00-04:00,1334.25,1334.25,1334.25,1334.25,1,1,1334.25
2021-08-05 23:48:00-04:00,1334.25,1334.25,1334.25,1334.25,9,3,12008.25
2021-08-05 23:51:00-04:00,1334.25,1334.25,1334.25,1334.25,2,2,2668.5
2021-08-05 23:53:00-04:00,1334.25,1334.25,1334.25,1334.25,2,2,2668.5
2021-08-05 23:57:00-04:00,1334.5,1334.5,1334.5,1334.5,1,1,1334.5
2021-08-05 23:58:00-04:00,1334.75,1335.0,1334.75,1335.0,3,3,4004.75
2021-08-06 00:00:00-04:00,1334.5,1334.5,1334.5,1334.5,1,1,1334.5
2021-08-06 00:01:00-04:00,1334.5,1334.5,1334.5,1334.5,1,1,1334.5
2021-08-06 00:02:00-04:00,1334.25,1334.5,1334.25,1334.5,4,3,5337.5
2021-08-06 00:03:00-04:00,1334.25,1334.25,1334.0,1334.0,10,7,13341.25
2021-08-06 00:04:00-04:00,1333.5,1333.75,1333.5,1333.75,2,2,2667.25
2021-08-06 00:05:00-04:00,1333.5,1333.5,1333.25,1333.25,12,3,15999.25
2021-08-06 00:07:00-04:00,1333.0,1333.0,1333.0,1333.0,2,2,2666.0
2021-08-06 00:09:00-04:00,1332.5,1332.5,1332.5,1332.5,1,1,1332.5
2021-08-06 00:16:00-04:00,1332.75,1332.75,1332.75,1332.75,1,1,1332.75
