,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index,ESM22 Index
,open,high,low,close,volume,num_trds,value
2021-11-22 18:03:00-05:00,4672.5,4673.25,4672.5,4673.25,2,2,9345.75
2021-11-22 20:48:00-05:00,4666.0,4666.0,4666.0,4666.0,1,1,4666.0
2021-11-23 02:30:00-05:00,4651.0,4651.0,4651.0,4651.0,1,1,4651.0
2021-11-23 02:43:00-05:00,4652.0,4652.0,4652.0,4652.0,1,1,4652.0
2021-11-23 02:44:00-05:00,4653.0,4653.0,4653.0,4653.0,1,1,4653.0
2021-11-23 02:52:00-05:00,4654.0,4656.0,4654.0,4656.0,3,3,13965.0
2021-11-23 02:55:00-05:00,4657.0,4658.0,4657.0,4658.0,2,2,9315.0
2021-11-23 02:57:00-05:00,4659.0,4659.0,4658.25,4658.25,2,2,9317.25
2021-11-23 04:48:00-05:00,4660.0,4661.0,4660.0,4661.0,2,2,9321.0
2021-11-23 05:00:00-05:00,4662.0,4662.0,4662.0,4662.0,1,1,4662.0
2021-11-23 05:12:00-05:00,4663.0,4663.0,4663.0,4663.0,1,1,4663.0
2021-11-23 05:15:00-05:00,4664.0,4664.0,4664.0,4664.0,1,1,4664.0
2021-11-23 05:16:00-05:00,4665.0,4665.0,4665.0,4665.0,3,1,13995.0
2021-11-23 07:06:00-05:00,4666.0,4666.0,4666.0,4666.0,1,1,4666.0
2021-11-23 09:37:00-05:00,4656.75,4656.75,4656.75,4656.75,2,1,9313.5
2021-11-23 09:42:00-05:00,4667.75,4667.75,4667.75,4667.75,2,1,9335.5
2021-11-23 09:48:00-05:00,4676.0,4676.0,4676.0,4676.0,1,1,4676.0
2021-11-23 10:09:00-05:00,4657.0,4657.0,4657.0,4657.0,2,1,9314.0
2021-11-23 13:56:00-05:00,4656.75,4656.75,4656.75,4656.75,2,1,9313.5
2021-11-23 14:13:00-05:00,4654.0,4654.0,4654.0,4654.0,1,1,4654.0
2021-11-23 14:50:00-05:00,4661.5,4661.5,4661.5,4661.5,2,1,9323.0
