,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-10-17 20:00:00-04:00,1226.75,1228.25,1226.25,1228.25,171,63,209839.75
2021-10-17 20:01:00-04:00,1227.75,1227.75,1225.5,1226.0,40,20,49059.75
2021-10-17 20:02:00-04:00,1225.75,1226.0,1224.75,1225.0,54,20,66160.0
2021-10-17 20:03:00-04:00,1224.75,1224.75,1224.25,1224.75,30,7,36736.0
2021-10-17 20:04:00-04:00,1225.25,1225.25,1225.25,1225.25,2,2,2450.5
2021-10-17 20:05:00-04:00,1225.0,1225.0,1225.0,1225.0,2,2,2450.0
2021-10-17 20:06:00-04:00,1225.0,1225.0,1224.75,1224.75,9,3,11024.0
2021-10-17 20:07:00-04:00,1225.0,1225.75,1225.0,1225.75,7,5,8577.75
2021-10-17 20:08:00-04:00,1225.75,1226.0,1225.75,1225.75,12,3,14709.5
2021-10-17 20:09:00-04:00,1225.75,1225.75,1225.75,1225.75,1,1,1225.75
2021-10-17 20:10:00-04:00,1225.75,1225.75,1225.75,1225.75,1,1,1225.75
2021-10-17 20:11:00-04:00,1225.5,1225.5,1225.5,1225.5,1,1,1225.5
2021-10-17 20:12:00-04:00,1225.25,1225.25,1225.25,1225.25,2,1,2450.5
2021-10-17 20:14:00-04:00,1225.0,1225.0,1225.0,1225.0,2,1,2450.0
2021-10-17 20:15:00-04:00,1224.75,1224.75,1224.5,1224.5,3,2,3674.0
2021-10-17 20:17:00-04:00,1225.0,1225.0,1225.0,1225.0,2,2,2450.0
2021-10-17 20:18:00-04:00,1225.0,1225.0,1225.0,1225.0,1,1,1225.0
2021-10-17 20:19:00-04:00,1224.75,1224.75,1224.75,1224.75,2,2,2449.5
2021-10-17 20:21:00-04:00,1225.25,1225.25,1225.25,1225.25,1,1,1225.25
2021-10-17 20:22:00-04:00,1225.25,1225.25,1225.25,1225.25,2,1,2450.5
2021-10-17 20:24:00-04:00,1225.5,1225.5,1225.5,1225.5,3,1,3676.5
2021-10-17 20:25:00-04:00,1225.5,1225.5,1225.5,1225.5,2,2,2451.0
2021-10-17 20:26:00-04:00,1225.75,1225.75,1225.75,1225.75,2,1,2451.5
2021-10-17 20:29:00-04:00,1225.5,1225.5,1225.25,1225.25,4,3,4901.75
2021-10-17 20:30:00-04:00,1225.5,1225.5,1225.5,1225.5,5,2,6127.5
2021-10-17 20:32:00-04:00,1225.75,1225.75,1225.75,1225.75,1,1,1225.75
2021-10-17 20:33:00-04:00,1225.75,1226.0,1225.75,1226.0,3,2,3677.75
2021-10-17 20:34:00-04:00,1225.75,1226.0,1225.75,1225.75,5,4,6129.25
2021-10-17 20:35:00-04:00,1226.0,1226.25,1226.0,1226.25,5,2,6130.5
2021-10-17 20:37:00-04:00,1226.0,1226.0,1225.75,1225.75,14,4,17161.5
2021-10-17 20:39:00-04:00,1226.25,1226.25,1226.25,1226.25,1,1,1226.25
2021-10-17 20:41:00-04:00,1226.5,1227.25,1226.5,1227.25,16,8,19628.0
2021-10-17 20:42:00-04:00,1227.5,1227.5,1227.5,1227.5,2,2,2455.0
2021-10-17 20:43:00-04:00,1227.25,1227.25,1227.25,1227.25,5,3,6136.25
2021-10-17 20:45:00-04:00,1227.0,1227.0,1227.0,1227.0,4,2,4908.0
2021-10-17 20:46:00-04:00,1226.75,1226.75,1226.75,1226.75,2,2,2453.5
2021-10-17 20:47:00-04:00,1226.5,1226.5,1226.5,1226.5,1,1,1226.5
2021-10-17 20:48:00-04:00,1226.5,1226.5,1226.5,1226.5,7,2,8585.5
