,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index
,open,high,low,close,volume,num_trds,value
2021-07-19 18:00:00-04:00,4262.75,4263.0,4260.75,4262.75,1015,313,4325800.0
2021-07-19 18:01:00-04:00,4262.75,4263.5,4262.5,4262.75,398,138,1696631.0
2021-07-19 18:02:00-04:00,4262.75,4263.25,4262.5,4262.75,81,53,345286.25
2021-07-19 18:03:00-04:00,4262.5,4262.75,4262.0,4262.0,289,104,1231857.0
2021-07-19 18:04:00-04:00,4262.25,4262.25,4261.0,4262.25,430,103,1832496.5
2021-07-19 18:05:00-04:00,4262.25,4262.25,4261.5,4261.5,248,93,1056938.25
2021-07-19 18:06:00-04:00,4261.5,4261.5,4261.25,4261.25,66,28,281250.5
2021-07-19 18:07:00-04:00,4261.5,4261.5,4260.0,4260.0,278,92,1184503.75
2021-07-19 18:08:00-04:00,4260.0,4260.5,4259.75,4259.75,190,71,809441.75
2021-07-19 18:09:00-04:00,4259.75,4260.0,4259.25,4260.0,275,97,1171406.0
2021-07-19 18:10:00-04:00,4260.0,4260.75,4259.75,4260.5,311,94,1324895.5
2021-07-19 18:11:00-04:00,4260.25,4260.5,4260.0,4260.0,78,32,332296.0
2021-07-19 18:12:00-04:00,4260.0,4260.5,4259.75,4260.0,131,34,558078.0
2021-07-19 18:13:00-04:00,4260.0,4260.5,4260.0,4260.25,193,75,822244.5
2021-07-19 18:14:00-04:00,4260.5,4260.5,4259.75,4259.75,231,42,984083.75
2021-07-19 18:15:00-04:00,4259.75,4260.0,4259.25,4259.5,125,47,532451.0
2021-07-19 18:16:00-04:00,4259.5,4259.75,4259.5,4259.75,32,15,136308.75
2021-07-19 18:17:00-04:00,4259.75,4259.75,4259.0,4259.0,92,37,391865.25
2021-07-19 18:18:00-04:00,4259.0,4259.5,4258.75,4258.75,130,52,553670.0
2021-07-19 18:19:00-04:00,4258.75,4259.0,4258.25,4258.75,93,45,396038.0
2021-07-19 18:20:00-04:00,4258.5,4259.0,4258.25,4259.0,67,29,285329.25
2021-07-19 18:21:00-04:00,4259.0,4259.0,4258.5,4259.0,80,19,340691.25
2021-07-19 18:22:00-04:00,4258.75,4259.0,4258.5,4258.5,54,24,229973.5
2021-07-19 18:23:00-04:00,4258.5,4258.75,4258.5,4258.75,90,24,383275.75
2021-07-19 18:24:00-04:00,4259.0,4259.0,4258.75,4258.75,16,9,68140.75
2021-07-19 18:25:00-04:00,4259.0,4259.0,4258.75,4258.75,58,26,247008.0
2021-07-19 18:26:00-04:00,4258.75,4258.75,4258.75,4258.75,17,9,72398.75
2021-07-19 18:27:00-04:00,4258.75,4258.75,4258.0,4258.25,77,35,327893.0
2021-07-19 18:28:00-04:00,4258.5,4258.75,4258.5,4258.75,37,24,157566.25
2021-07-19 18:29:00-04:00,4258.75,4258.75,4258.5,4258.75,56,30,238489.5
2021-07-19 18:30:00-04:00,4258.75,4259.5,4258.75,4259.25,263,111,1120123.75
2021-07-19 18:31:00-04:00,4259.25,4259.25,4259.0,4259.25,18,12,76664.5
2021-07-19 18:32:00-04:00,4259.0,4259.25,4259.0,4259.0,50,14,212950.75
2021-07-19 18:33:00-04:00,4258.75,4259.0,4258.25,4258.25,69,23,293840.5
2021-07-19 18:34:00-04:00,4258.25,4258.5,4258.0,4258.25,56,36,238465.75
2021-07-19 18:35:00-04:00,4258.25,4258.25,4258.25,4258.25,19,18,80906.75
2021-07-19 18:36:00-04:00,4258.25,4258.25,4258.25,4258.25,14,11,59615.5
2021-07-19 18:37:00-04:00,4258.25,4258.5,4258.25,4258.5,58,13,246983.75
2021-07-19 18:38:00-04:00,4258.5,4258.75,4258.25,4258.25,125,32,532298.25
