,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty,S F22 Comdty
,open,high,low,close,volume,num_trds,value
2021-09-13 20:00:00-04:00,1294.0,1294.25,1293.0,1293.75,10,9,12937.0
2021-09-13 20:01:00-04:00,1294.0,1294.0,1292.75,1293.75,31,20,40095.0
2021-09-13 20:02:00-04:00,1293.75,1294.0,1293.75,1294.0,2,2,2587.75
2021-09-13 20:04:00-04:00,1293.5,1293.5,1293.5,1293.5,1,1,1293.5
2021-09-13 20:05:00-04:00,1293.0,1293.0,1293.0,1293.0,1,1,1293.0
2021-09-13 20:08:00-04:00,1292.25,1292.25,1292.25,1292.25,6,1,7753.5
2021-09-13 20:09:00-04:00,1291.75,1291.75,1291.0,1291.0,4,3,5165.25
2021-09-13 20:10:00-04:00,1291.25,1291.25,1291.25,1291.25,2,2,2582.5
2021-09-13 20:11:00-04:00,1291.25,1291.25,1291.0,1291.0,2,2,2582.25
2021-09-13 20:12:00-04:00,1290.75,1290.75,1290.75,1290.75,2,1,2581.5
2021-09-13 20:15:00-04:00,1291.0,1291.0,1291.0,1291.0,1,1,1291.0
2021-09-13 20:16:00-04:00,1291.0,1291.0,1291.0,1291.0,1,1,1291.0
2021-09-13 20:19:00-04:00,1290.75,1291.0,1290.75,1291.0,4,2,5163.25
2021-09-13 20:20:00-04:00,1291.0,1291.0,1291.0,1291.0,4,2,5164.0
2021-09-13 20:29:00-04:00,1291.5,1291.5,1291.25,1291.25,4,2,5165.75
2021-09-13 20:30:00-04:00,1291.0,1291.0,1291.0,1291.0,1,1,1291.0
2021-09-13 20:33:00-04:00,1291.25,1291.25,1291.25,1291.25,1,1,1291.25
2021-09-13 20:35:00-04:00,1291.5,1291.5,1291.5,1291.5,1,1,1291.5
2021-09-13 20:40:00-04:00,1292.0,1292.0,1292.0,1292.0,1,1,1292.0
2021-09-13 20:46:00-04:00,1292.5,1293.0,1292.5,1293.0,8,4,10342.5
2021-09-13 20:47:00-04:00,1292.75,1292.75,1292.75,1292.75,1,1,1292.75
2021-09-13 20:48:00-04:00,1292.5,1292.5,1292.5,1292.5,1,1,1292.5
2021-09-13 20:54:00-04:00,1292.5,1292.5,1292.5,1292.5,1,1,1292.5
2021-09-13 20:57:00-04:00,1292.5,1292.5,1292.5,1292.5,1,1,1292.5
2021-09-13 21:01:00-04:00,1292.5,1292.5,1292.5,1292.5,1,1,1292.5
2021-09-13 21:02:00-04:00,1292.75,1293.25,1292.75,1293.25,2,2,2586.0
2021-09-13 21:15:00-04:00,1293.0,1293.25,1293.0,1293.25,3,3,3879.5
2021-09-13 21:18:00-04:00,1293.25,1293.25,1293.25,1293.25,3,2,3879.75
2021-09-13 21:19:00-04:00,1293.75,1293.75,1293.75,1293.75,2,1,2587.5
2021-09-13 21:21:00-04:00,1294.25,1294.25,1294.25,1294.25,2,2,2588.5
2021-09-13 21:28:00-04:00,1294.5,1294.5,1294.5,1294.5,1,1,1294.5
2021-09-13 21:29:00-04:00,1294.75,1294.75,1294.75,1294.75,4,4,5179.0
2021-09-13 21:30:00-04:00,1295.0,1295.0,1295.0,1295.0,1,1,1295.0
