,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index,ESU1 Index
,open,high,low,close,volume,num_trds,value
2021-09-08 18:00:00-04:00,4511.0,4511.75,4510.25,4510.75,520,124,2345720.25
2021-09-08 18:01:00-04:00,4511.0,4511.25,4510.5,4511.0,169,42,762346.0
2021-09-08 18:02:00-04:00,4510.75,4511.0,4510.5,4510.5,177,49,798405.75
2021-09-08 18:03:00-04:00,4510.5,4510.5,4509.75,4510.25,275,71,1240269.0
2021-09-08 18:04:00-04:00,4510.0,4510.25,4510.0,4510.0,59,25,266092.5
2021-09-08 18:05:00-04:00,4510.0,4510.25,4510.0,4510.25,70,29,315713.0
2021-09-08 18:06:00-04:00,4510.25,4511.0,4510.25,4510.75,188,53,847986.75
2021-09-08 18:07:00-04:00,4510.75,4510.75,4510.5,4510.5,21,9,94723.0
2021-09-08 18:08:00-04:00,4510.75,4510.75,4510.5,4510.75,146,29,658554.25
2021-09-08 18:09:00-04:00,4510.75,4510.75,4510.0,4510.5,126,41,568312.0
2021-09-08 18:10:00-04:00,4510.25,4510.5,4509.75,4510.25,244,39,1100435.25
2021-09-08 18:11:00-04:00,4510.25,4510.5,4509.75,4510.0,223,32,1005743.5
2021-09-08 18:12:00-04:00,4510.25,4510.5,4510.0,4510.0,41,11,184921.25
2021-09-08 18:13:00-04:00,4510.0,4510.5,4510.0,4510.5,55,16,248059.5
2021-09-08 18:14:00-04:00,4510.5,4510.5,4510.0,4510.25,23,14,103736.0
2021-09-08 18:15:00-04:00,4510.25,4510.25,4510.0,4510.0,32,8,144321.0
2021-09-08 18:16:00-04:00,4510.0,4510.25,4510.0,4510.0,33,11,148831.25
2021-09-08 18:17:00-04:00,4510.0,4510.0,4510.0,4510.0,5,2,22550.0
2021-09-08 18:18:00-04:00,4510.0,4510.75,4510.0,4510.75,80,18,360834.5
2021-09-08 18:19:00-04:00,4510.75,4510.75,4510.25,4510.25,73,24,329260.75
2021-09-08 18:20:00-04:00,4510.25,4510.25,4510.0,4510.25,50,19,225510.0
2021-09-08 18:21:00-04:00,4510.25,4510.5,4510.0,4510.25,60,22,270614.25
2021-09-08 18:22:00-04:00,4510.25,4510.5,4510.0,4510.25,25,13,112756.25
2021-09-08 18:23:00-04:00,4510.25,4510.25,4510.0,4510.25,14,8,63142.5
