,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index,ESH22 Index
,open,high,low,close,volume,num_trds,value
2021-09-08 19:20:00-04:00,4492.0,4492.0,4491.75,4491.75,2,2,8983.75
2021-09-08 19:32:00-04:00,4490.0,4490.0,4490.0,4490.0,2,1,8980.0
2021-09-08 19:39:00-04:00,4490.0,4490.0,4490.0,4490.0,1,1,4490.0
2021-09-08 20:39:00-04:00,4490.0,4490.0,4490.0,4490.0,1,1,4490.0
2021-09-08 20:42:00-04:00,4489.0,4489.0,4489.0,4489.0,1,1,4489.0
2021-09-08 20:49:00-04:00,4488.0,4488.0,4486.0,4486.0,3,3,13461.0
2021-09-08 20:50:00-04:00,4485.0,4485.0,4485.0,4485.0,1,1,4485.0
2021-09-08 20:57:00-04:00,4485.25,4485.25,4485.25,4485.25,2,2,8970.5
2021-09-08 23:22:00-04:00,4482.75,4482.75,4482.75,4482.75,1,1,4482.75
2021-09-09 00:10:00-04:00,4482.0,4482.0,4482.0,4482.0,1,1,4482.0
2021-09-09 00:30:00-04:00,4481.5,4481.5,4481.5,4481.5,1,1,4481.5
2021-09-09 00:31:00-04:00,4481.5,4481.5,4481.5,4481.5,1,1,4481.5
2021-09-09 02:22:00-04:00,4480.25,4480.5,4480.25,4480.5,2,2,8960.75
2021-09-09 02:23:00-04:00,4480.5,4480.5,4480.5,4480.5,1,1,4480.5
2021-09-09 02:33:00-04:00,4480.0,4480.0,4480.0,4480.0,1,1,4480.0
2021-09-09 02:40:00-04:00,4477.5,4477.5,4477.5,4477.5,2,1,8955.0
2021-09-09 03:05:00-04:00,4470.0,4470.0,4469.75,4469.75,2,2,8939.75
2021-09-09 03:13:00-04:00,4471.5,4471.5,4471.5,4471.5,1,1,4471.5
2021-09-09 03:19:00-04:00,4478.5,4478.5,4478.5,4478.5,1,1,4478.5
2021-09-09 03:22:00-04:00,4478.25,4478.25,4478.25,4478.25,1,1,4478.25
2021-09-09 03:43:00-04:00,4474.75,4474.75,4474.75,4474.75,1,1,4474.75
2021-09-09 04:14:00-04:00,4484.25,4484.25,4484.25,4484.25,1,1,4484.25
2021-09-09 04:18:00-04:00,4485.75,4485.75,4485.75,4485.75,1,1,4485.75
2021-09-09 05:13:00-04:00,4480.0,4480.0,4480.0,4480.0,1,1,4480.0
2021-09-09 06:35:00-04:00,4484.25,4485.0,4484.25,4485.0,2,2,8969.25
2021-09-09 06:36:00-04:00,4484.5,4484.5,4484.5,4484.5,1,1,4484.5
2021-09-09 06:38:00-04:00,4483.75,4483.75,4483.75,4483.75,1,1,4483.75
2021-09-09 07:47:00-04:00,4487.0,4487.0,4487.0,4487.0,1,1,4487.0
2021-09-09 07:48:00-04:00,4488.5,4489.25,4488.5,4489.25,2,2,8977.75
2021-09-09 07:50:00-04:00,4490.0,4490.0,4490.0,4490.0,1,1,4490.0
2021-09-09 07:55:00-04:00,4492.0,4492.0,4492.0,4492.0,1,1,4492.0
2021-09-09 08:01:00-04:00,4493.25,4493.25,4493.25,4493.25,1,1,4493.25
2021-09-09 08:54:00-04:00,4496.0,4496.0,4496.0,4496.0,1,1,4496.0
2021-09-09 09:24:00-04:00,4492.5,4492.5,4492.5,4492.5,1,1,4492.5
2021-09-09 09:31:00-04:00,4491.5,4491.5,4491.5,4491.5,1,1,4491.5
2021-09-09 09:33:00-04:00,4493.5,4493.5,4493.5,4493.5,1,1,4493.5
2021-09-09 09:34:00-04:00,4496.0,4496.0,4496.0,4496.0,1,1,4496.0
2021-09-09 09:35:00-04:00,4499.0,4500.0,4499.0,4500.0,5,2,22499.0
2021-09-09 09:37:00-04:00,4503.0,4503.25,4503.0,4503.25,2,2,9006.25
2021-09-09 09:40:00-04:00,4504.0,4504.0,4503.75,4503.75,3,3,13511.5
