,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy,CDZ1 Curncy
,open,high,low,close,volume,num_trds,value
2021-10-25 18:00:00-04:00,80.76,80.765,80.745,80.755,110,43,8883.096
2021-10-25 18:01:00-04:00,80.755,80.755,80.75,80.755,32,14,2584.14
2021-10-25 18:02:00-04:00,80.75,80.76,80.75,80.76,7,3,565.26
2021-10-25 18:03:00-04:00,80.755,80.755,80.755,80.755,7,3,565.285
2021-10-25 18:04:00-04:00,80.755,80.755,80.755,80.755,1,1,80.755
2021-10-25 18:05:00-04:00,80.76,80.76,80.755,80.76,20,4,1615.18
2021-10-25 18:06:00-04:00,80.755,80.755,80.75,80.755,17,8,1372.825
2021-10-25 18:07:00-04:00,80.755,80.755,80.755,80.755,12,2,969.06
2021-10-25 18:10:00-04:00,80.75,80.75,80.75,80.75,17,5,1372.75
2021-10-25 18:11:00-04:00,80.75,80.75,80.75,80.75,2,1,161.5
2021-10-25 18:15:00-04:00,80.755,80.755,80.755,80.755,3,2,242.265
2021-10-25 18:17:00-04:00,80.755,80.755,80.75,80.75,59,3,4764.5
2021-10-25 18:18:00-04:00,80.76,80.76,80.755,80.755,15,3,1211.39
2021-10-25 18:20:00-04:00,80.75,80.75,80.75,80.75,3,1,242.25
2021-10-25 18:25:00-04:00,80.755,80.755,80.75,80.75,10,3,807.54
2021-10-25 18:26:00-04:00,80.755,80.755,80.755,80.755,2,1,161.51
2021-10-25 18:29:00-04:00,80.755,80.755,80.75,80.755,37,4,2987.905
2021-10-25 18:30:00-04:00,80.75,80.755,80.75,80.755,25,6,2018.855
2021-10-25 18:31:00-04:00,80.755,80.755,80.75,80.75,7,4,565.275
2021-10-25 18:34:00-04:00,80.75,80.75,80.75,80.75,1,1,80.75
2021-10-25 18:35:00-04:00,80.745,80.745,80.745,80.745,5,4,403.725
2021-10-25 18:36:00-04:00,80.745,80.745,80.745,80.745,4,1,322.98
2021-10-25 18:37:00-04:00,80.745,80.75,80.74,80.75,7,3,565.21
2021-10-25 18:39:00-04:00,80.745,80.745,80.735,80.74,71,10,5732.5
2021-10-25 18:40:00-04:00,80.745,80.745,80.74,80.74,5,3,403.715
2021-10-25 18:41:00-04:00,80.74,80.74,80.74,80.74,3,1,242.22
2021-10-25 18:42:00-04:00,80.74,80.74,80.74,80.74,2,1,161.48
2021-10-25 18:44:00-04:00,80.745,80.745,80.745,80.745,1,1,80.745
2021-10-25 18:46:00-04:00,80.745,80.745,80.745,80.745,4,1,322.98
2021-10-25 18:50:00-04:00,80.745,80.745,80.745,80.745,1,1,80.745
2021-10-25 18:52:00-04:00,80.75,80.75,80.745,80.745,3,2,242.24
2021-10-25 18:53:00-04:00,80.75,80.76,80.745,80.755,188,28,15182.111
2021-10-25 18:54:00-04:00,80.76,80.76,80.755,80.755,28,2,2261.26
2021-10-25 18:55:00-04:00,80.755,80.755,80.75,80.75,25,6,2018.855
2021-10-25 18:57:00-04:00,80.755,80.755,80.755,80.755,6,2,484.53
2021-10-25 18:58:00-04:00,80.75,80.75,80.75,80.75,1,1,80.75
2021-10-25 18:59:00-04:00,80.75,80.755,80.745,80.755,9,4,726.745
2021-10-25 19:00:00-04:00,80.745,80.745,80.745,80.745,2,2,161.49
2021-10-25 19:01:00-04:00,80.75,80.75,80.75,80.75,29,7,2341.75
2021-10-25 19:02:00-04:00,80.75,80.75,80.74,80.745,166,39,13404.085
2021-10-25 19:03:00-04:00,80.745,80.745,80.745,80.745,10,5,807.45
2021-10-25 19:04:00-04:00,80.745,80.75,80.745,80.745,25,9,2018.63
2021-10-25 19:06:00-04:00,80.745,80.75,80.745,80.745,12,3,968.98
2021-10-25 19:07:00-04:00,80.745,80.745,80.745,80.745,1,1,80.745
2021-10-25 19:08:00-04:00,80.745,80.745,80.745,80.745,2,2,161.49
2021-10-25 19:09:00-04:00,80.745,80.745,80.745,80.745,5,2,403.725
2021-10-25 19:10:00-04:00,80.745,80.745,80.745,80.745,8,3,645.96
2021-10-25 19:12:00-04:00,80.745,80.745,80.74,80.74,5,2,403.72
2021-10-25 19:13:00-04:00,80.74,80.74,80.74,80.74,11,2,888.14
2021-10-25 19:14:00-04:00,80.74,80.74,80.74,80.74,2,2,161.48
2021-10-25 19:16:00-04:00,80.745,80.745,80.74,80.74,9,4,726.67
2021-10-25 19:17:00-04:00,80.735,80.735,80.735,80.735,1,1,80.735
2021-10-25 19:19:00-04:00,80.735,80.74,80.735,80.735,5,4,403.68
2021-10-25 19:20:00-04:00,80.735,80.74,80.735,80.74,11,5,888.135
2021-10-25 19:21:00-04:00,80.74,80.74,80.74,80.74,3,1,242.22
2021-10-25 19:22:00-04:00,80.74,80.745,80.74,80.745,12,3,968.9
2021-10-25 19:25:00-04:00,80.74,80.745,80.74,80.745,5,2,403.705
2021-10-25 19:28:00-04:00,80.745,80.745,80.745,80.745,2,1,161.49
2021-10-25 19:29:00-04:00,80.745,80.745,80.745,80.745,1,1,80.745
2021-10-25 19:30:00-04:00,80.75,80.75,80.75,80.75,8,3,646.0
2021-10-25 19:31:00-04:00,80.75,80.75,80.75,80.75,2,2,161.5
2021-10-25 19:32:00-04:00,80.755,80.755,80.755,80.755,27,5,2180.385
2021-10-25 19:35:00-04:00,80.755,80.755,80.75,80.75,12,3,969.05
2021-10-25 19:36:00-04:00,80.755,80.765,80.755,80.765,18,7,1453.68
2021-10-25 19:39:00-04:00,80.76,80.76,80.76,80.76,3,2,242.28
2021-10-25 19:42:00-04:00,80.755,80.755,80.755,80.755,1,1,80.755
2021-10-25 19:45:00-04:00,80.76,80.77,80.76,80.77,13,7,1049.945
2021-10-25 19:46:00-04:00,80.765,80.765,80.765,80.765,6,1,484.59
2021-10-25 19:47:00-04:00,80.76,80.76,80.76,80.76,5,1,403.8
2021-10-25 19:49:00-04:00,80.76,80.77,80.76,80.77,34,7,2746.095
2021-10-25 19:50:00-04:00,80.77,80.77,80.77,80.77,3,1,242.31
