,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-09-23 17:00:00-04:00,6.5139,6.5139,6.5139,6.5139,0,9,0.0
2021-09-23 17:01:00-04:00,6.5139,6.5139,6.5138,6.5139,0,28,0.0
2021-09-23 17:02:00-04:00,6.5137,6.5142,6.5135,6.5142,0,22,0.0
2021-09-23 17:03:00-04:00,6.5142,6.5148,6.5142,6.5144,0,50,0.0
2021-09-23 17:04:00-04:00,6.5144,6.5144,6.5144,6.5144,0,4,0.0
2021-09-23 17:08:00-04:00,6.5144,6.5147,6.5143,6.5143,0,48,0.0
2021-09-23 17:09:00-04:00,6.5144,6.5148,6.5143,6.5143,0,24,0.0
2021-09-23 17:10:00-04:00,6.5143,6.5148,6.5138,6.5145,0,44,0.0
2021-09-23 17:11:00-04:00,6.5141,6.515,6.5138,6.515,0,36,0.0
2021-09-23 17:12:00-04:00,6.515,6.5151,6.5149,6.515,0,124,0.0
2021-09-23 17:13:00-04:00,6.515,6.515,6.5149,6.5149,0,18,0.0
2021-09-23 17:14:00-04:00,6.5149,6.5151,6.5138,6.5151,0,48,0.0
2021-09-23 17:15:00-04:00,6.5151,6.5151,6.5144,6.5151,0,98,0.0
2021-09-23 17:16:00-04:00,6.5148,6.5156,6.5139,6.5146,0,60,0.0
2021-09-23 17:17:00-04:00,6.5146,6.515,6.5146,6.515,0,20,0.0
2021-09-23 17:18:00-04:00,6.515,6.5156,6.5149,6.515,0,44,0.0
2021-09-23 17:19:00-04:00,6.515,6.515,6.5149,6.5149,0,8,0.0
2021-09-23 17:20:00-04:00,6.5149,6.515,6.5148,6.5149,0,102,0.0
2021-09-23 17:21:00-04:00,6.5149,6.5149,6.5149,6.5149,0,8,0.0
2021-09-23 17:24:00-04:00,6.5149,6.5149,6.5148,6.5149,0,32,0.0
2021-09-23 17:25:00-04:00,6.5149,6.5149,6.5147,6.5147,0,20,0.0
2021-09-23 17:28:00-04:00,6.5148,6.5149,6.5148,6.5149,0,12,0.0
2021-09-23 17:29:00-04:00,6.5149,6.5155,6.5149,6.515,0,26,0.0
2021-09-23 17:31:00-04:00,6.515,6.515,6.5148,6.5148,0,20,0.0
2021-09-23 17:32:00-04:00,6.5149,6.515,6.5147,6.5147,0,20,0.0
2021-09-23 17:33:00-04:00,6.5148,6.5158,6.5137,6.5148,0,62,0.0
2021-09-23 17:34:00-04:00,6.5148,6.5153,6.5147,6.5147,0,24,0.0
2021-09-23 17:35:00-04:00,6.515,6.5153,6.5147,6.5147,0,52,0.0
2021-09-23 17:36:00-04:00,6.5147,6.5148,6.5145,6.5147,0,36,0.0
2021-09-23 17:37:00-04:00,6.5147,6.5153,6.5145,6.5145,0,28,0.0
2021-09-23 17:38:00-04:00,6.5145,6.5145,6.5145,6.5145,0,4,0.0
2021-09-23 17:39:00-04:00,6.5146,6.5158,6.5146,6.515,0,94,0.0
2021-09-23 17:40:00-04:00,6.5148,6.5157,6.514,6.5146,0,42,0.0
2021-09-23 17:41:00-04:00,6.5146,6.5146,6.5146,6.5146,0,2,0.0
2021-09-23 17:43:00-04:00,6.5147,6.5152,6.5147,6.5147,0,44,0.0
2021-09-23 17:44:00-04:00,6.5147,6.5147,6.5147,6.5147,0,18,0.0
2021-09-23 17:45:00-04:00,6.5148,6.515,6.5145,6.5145,0,20,0.0
2021-09-23 17:50:00-04:00,6.5145,6.5145,6.5145,6.5145,0,2,0.0
2021-09-23 17:53:00-04:00,6.5143,6.5148,6.5141,6.5148,0,28,0.0
2021-09-23 17:54:00-04:00,6.5148,6.5148,6.5136,6.5147,0,42,0.0
2021-09-23 17:58:00-04:00,6.5141,6.5146,6.5136,6.5146,0,12,0.0
2021-09-23 17:59:00-04:00,6.5146,6.5147,6.5146,6.5147,0,24,0.0
2021-09-23 18:01:00-04:00,6.5147,6.5147,6.5147,6.5147,0,6,0.0
2021-09-23 18:02:00-04:00,6.5147,6.5147,6.5141,6.5141,0,12,0.0
2021-09-23 18:03:00-04:00,6.5143,6.5147,6.5141,6.5141,0,8,0.0
2021-09-23 18:04:00-04:00,6.5144,6.5147,6.5141,6.5147,0,10,0.0
2021-09-23 18:05:00-04:00,6.5146,6.5147,6.5141,6.5141,0,10,0.0
2021-09-23 18:06:00-04:00,6.5144,6.5147,6.5141,6.5141,0,6,0.0
2021-09-23 18:07:00-04:00,6.514,6.5147,6.5139,6.514,0,14,0.0
2021-09-23 18:08:00-04:00,6.5143,6.5147,6.514,6.514,0,10,0.0
2021-09-23 18:09:00-04:00,6.5139,6.5141,6.5138,6.5138,0,16,0.0
2021-09-23 18:11:00-04:00,6.514,6.5141,6.5138,6.5138,0,14,0.0
2021-09-23 18:12:00-04:00,6.514,6.5142,6.5136,6.5139,0,26,0.0
2021-09-23 18:14:00-04:00,6.5137,6.5137,6.5136,6.5136,0,14,0.0
2021-09-23 18:15:00-04:00,6.5136,6.5136,6.5136,6.5136,0,22,0.0
2021-09-23 18:16:00-04:00,6.5136,6.5136,6.5136,6.5136,0,26,0.0
2021-09-23 18:17:00-04:00,6.5136,6.5136,6.5136,6.5136,0,48,0.0
2021-09-23 18:18:00-04:00,6.5136,6.5136,6.5136,6.5136,0,18,0.0
2021-09-23 18:19:00-04:00,6.5136,6.5136,6.5136,6.5136,0,12,0.0
2021-09-23 18:20:00-04:00,6.5136,6.5136,6.5136,6.5136,0,26,0.0
2021-09-23 18:22:00-04:00,6.5136,6.5136,6.5136,6.5136,0,6,0.0
2021-09-23 18:36:00-04:00,6.5134,6.5134,6.5131,6.5131,0,2,0.0
2021-09-23 18:37:00-04:00,6.5131,6.5131,6.5131,6.5131,0,14,0.0
2021-09-23 18:38:00-04:00,6.5131,6.5131,6.5131,6.5131,0,4,0.0
2021-09-23 18:41:00-04:00,6.5131,6.5131,6.5131,6.5131,0,14,0.0
2021-09-23 18:42:00-04:00,6.5131,6.5131,6.5131,6.5131,0,6,0.0
2021-09-23 18:43:00-04:00,6.5131,6.5131,6.5131,6.5131,0,4,0.0
2021-09-23 18:44:00-04:00,6.5131,6.5131,6.5131,6.5131,0,24,0.0
2021-09-23 18:45:00-04:00,6.5131,6.5131,6.5131,6.5131,0,14,0.0
2021-09-23 18:46:00-04:00,6.5131,6.5131,6.5131,6.5131,0,12,0.0
2021-09-23 18:48:00-04:00,6.5131,6.5131,6.5131,6.5131,0,2,0.0
2021-09-23 18:49:00-04:00,6.5131,6.5131,6.5131,6.5131,0,2,0.0
2021-09-23 19:38:00-04:00,6.5136,6.5141,6.5136,6.5141,0,2,0.0
2021-09-23 19:53:00-04:00,6.5139,6.5139,6.5136,6.5136,0,2,0.0
2021-09-23 19:54:00-04:00,6.5139,6.5141,6.5139,6.5141,0,2,0.0
2021-09-23 20:00:00-04:00,6.5141,6.5141,6.5141,6.5141,0,4,0.0
2021-09-23 20:01:00-04:00,6.5141,6.5141,6.5141,6.5141,0,2,0.0
2021-09-23 20:02:00-04:00,6.5141,6.5141,6.5141,6.5141,0,2,0.0
2021-09-23 20:03:00-04:00,6.5141,6.5141,6.5141,6.5141,0,2,0.0
2021-09-23 20:04:00-04:00,6.5141,6.5141,6.5141,6.5141,0,2,0.0
2021-09-23 20:05:00-04:00,6.514,6.514,6.5136,6.5136,0,6,0.0
2021-09-23 20:06:00-04:00,6.5136,6.5136,6.5136,6.5136,0,2,0.0
2021-09-23 20:07:00-04:00,6.5136,6.5136,6.5136,6.5136,0,2,0.0
2021-09-23 20:08:00-04:00,6.5136,6.5136,6.5136,6.5136,0,2,0.0
2021-09-23 20:09:00-04:00,6.5136,6.5136,6.5136,6.5136,0,2,0.0
2021-09-23 20:10:00-04:00,6.5136,6.5136,6.5131,6.5131,0,12,0.0
2021-09-23 20:11:00-04:00,6.5131,6.5131,6.5131,6.5131,0,2,0.0
2021-09-23 20:12:00-04:00,6.5131,6.5131,6.5131,6.5131,0,2,0.0
2021-09-23 20:13:00-04:00,6.5131,6.5131,6.5131,6.5131,0,2,0.0
2021-09-23 20:14:00-04:00,6.5131,6.5131,6.5126,6.5126,0,6,0.0
2021-09-23 20:15:00-04:00,6.5126,6.5126,6.5125,6.5126,0,4,0.0
2021-09-23 20:16:00-04:00,6.5126,6.5126,6.5121,6.5121,0,18,0.0
2021-09-23 20:18:00-04:00,6.5121,6.5121,6.5121,6.5121,0,2,0.0
2021-09-23 20:19:00-04:00,6.5121,6.5121,6.5121,6.5121,0,2,0.0
2021-09-23 20:22:00-04:00,6.5121,6.5121,6.5121,6.5121,0,2,0.0
2021-09-23 20:23:00-04:00,6.5121,6.5121,6.5121,6.5121,0,2,0.0
2021-09-23 20:24:00-04:00,6.5121,6.5121,6.5121,6.5121,0,2,0.0
2021-09-23 20:25:00-04:00,6.5118,6.5118,6.5116,6.5116,0,6,0.0
2021-09-23 20:27:00-04:00,6.5116,6.5116,6.5116,6.5116,0,12,0.0
2021-09-23 20:29:00-04:00,6.5116,6.5116,6.5116,6.5116,0,2,0.0
2021-09-23 20:30:00-04:00,6.5117,6.5118,6.5115,6.5115,0,12,0.0
2021-09-23 20:31:00-04:00,6.5115,6.5115,6.5115,6.5115,0,2,0.0
2021-09-23 20:35:00-04:00,6.5115,6.5115,6.5115,6.5115,0,2,0.0
2021-09-23 20:36:00-04:00,6.5115,6.5115,6.5115,6.5115,0,2,0.0
2021-09-23 20:37:00-04:00,6.5115,6.5115,6.5115,6.5115,0,2,0.0
2021-09-23 20:38:00-04:00,6.5115,6.5115,6.5115,6.5115,0,2,0.0
2021-09-23 20:42:00-04:00,6.5114,6.5114,6.5113,6.5113,0,2,0.0
2021-09-23 20:43:00-04:00,6.5114,6.512,6.5114,6.512,0,8,0.0
2021-09-23 20:44:00-04:00,6.512,6.5122,6.512,6.5122,0,4,0.0
2021-09-23 20:45:00-04:00,6.512,6.5124,6.5118,6.5124,0,18,0.0
2021-09-23 20:46:00-04:00,6.5125,6.5126,6.5125,6.5126,0,2,0.0
2021-09-23 20:47:00-04:00,6.5126,6.5126,6.5126,6.5126,0,10,0.0
2021-09-23 20:48:00-04:00,6.5127,6.5131,6.5127,6.5131,0,8,0.0
2021-09-23 20:49:00-04:00,6.5131,6.5131,6.5131,6.5131,0,2,0.0
2021-09-23 20:50:00-04:00,6.5131,6.5136,6.5131,6.5136,0,24,0.0
2021-09-23 20:51:00-04:00,6.5135,6.5135,6.5135,6.5135,0,2,0.0
2021-09-23 20:52:00-04:00,6.5135,6.5135,6.5135,6.5135,0,2,0.0
2021-09-23 20:53:00-04:00,6.5133,6.5133,6.5131,6.5131,0,4,0.0
2021-09-23 20:54:00-04:00,6.5131,6.5135,6.5131,6.5131,0,20,0.0
2021-09-23 20:55:00-04:00,6.5131,6.5131,6.5131,6.5131,0,2,0.0
2021-09-23 20:56:00-04:00,6.5131,6.5131,6.5131,6.5131,0,2,0.0
2021-09-23 20:57:00-04:00,6.5131,6.5135,6.5131,6.5135,0,8,0.0
2021-09-23 20:59:00-04:00,6.5135,6.5135,6.5135,6.5135,0,2,0.0
2021-09-23 21:00:00-04:00,6.5135,6.5135,6.5135,6.5135,0,4,0.0
2021-09-23 21:01:00-04:00,6.5135,6.5135,6.5135,6.5135,0,2,0.0
2021-09-23 21:02:00-04:00,6.5136,6.5136,6.5136,6.5136,0,4,0.0
2021-09-23 21:03:00-04:00,6.5136,6.5136,6.5136,6.5136,0,2,0.0
2021-09-23 21:04:00-04:00,6.5137,6.5141,6.5137,6.5141,0,8,0.0
2021-09-23 21:05:00-04:00,6.5141,6.5141,6.5141,6.5141,0,2,0.0
2021-09-23 21:06:00-04:00,6.514,6.514,6.5137,6.5137,0,11,0.0
2021-09-23 21:07:00-04:00,6.5138,6.5141,6.5138,6.5141,0,6,0.0
2021-09-23 21:08:00-04:00,6.5141,6.5141,6.5141,6.5141,0,2,0.0
2021-09-23 21:09:00-04:00,6.5142,6.5143,6.5142,6.5143,0,2,0.0
2021-09-23 21:10:00-04:00,6.5144,6.5146,6.5144,6.5146,0,8,0.0
2021-09-23 21:11:00-04:00,6.5146,6.5146,6.5146,6.5146,0,4,0.0
2021-09-23 21:12:00-04:00,6.5146,6.5146,6.5145,6.5145,0,2,0.0
2021-09-23 21:13:00-04:00,6.5145,6.5145,6.5145,6.5145,0,2,0.0
2021-09-23 21:14:00-04:00,6.5145,6.5145,6.5145,6.5145,0,4,0.0
2021-09-23 21:15:00-04:00,6.5145,6.5145,6.5141,6.5144,0,8,0.0
2021-09-23 21:16:00-04:00,6.5144,6.5144,6.5143,6.5143,0,2,0.0
2021-09-23 21:17:00-04:00,6.5143,6.5143,6.5143,6.5143,0,2,0.0
2021-09-23 21:18:00-04:00,6.5143,6.5143,6.5142,6.5142,0,2,0.0
2021-09-23 21:20:00-04:00,6.5143,6.5143,6.5142,6.5142,0,2,0.0
2021-09-23 21:22:00-04:00,6.5142,6.5142,6.5141,6.5141,0,2,0.0
2021-09-23 21:24:00-04:00,6.5141,6.5141,6.5141,6.5141,0,2,0.0
2021-09-23 21:25:00-04:00,6.5143,6.5146,6.5143,6.5146,0,6,0.0
2021-09-23 21:26:00-04:00,6.5146,6.5146,6.5146,6.5146,0,2,0.0
2021-09-23 21:27:00-04:00,6.5146,6.5146,6.5146,6.5146,0,2,0.0
2021-09-23 21:28:00-04:00,6.5146,6.5146,6.5146,6.5146,0,2,0.0
2021-09-23 21:29:00-04:00,6.5145,6.5145,6.5145,6.5145,0,2,0.0
2021-09-23 21:30:00-04:00,6.5145,6.5145,6.5143,6.5143,0,4,0.0
2021-09-23 21:31:00-04:00,6.5144,6.5146,6.5141,6.5141,0,12,0.0
2021-09-23 21:32:00-04:00,6.5141,6.5141,6.5136,6.5136,0,18,0.0
2021-09-23 21:33:00-04:00,6.5136,6.5136,6.5136,6.5136,0,16,0.0
2021-09-23 21:34:00-04:00,6.5136,6.5136,6.5136,6.5136,0,22,0.0
2021-09-23 21:35:00-04:00,6.5136,6.5136,6.5136,6.5136,0,16,0.0
2021-09-23 21:36:00-04:00,6.5136,6.5136,6.5136,6.5136,0,18,0.0
