,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-10-12 17:00:00-04:00,6.508,6.508,6.5068,6.5068,0,9,0.0
2021-10-12 17:01:00-04:00,6.507,6.5075,6.5066,6.5066,0,70,0.0
2021-10-12 17:02:00-04:00,6.5068,6.5077,6.5068,6.5077,0,133,0.0
2021-10-12 17:03:00-04:00,6.5076,6.5077,6.5076,6.5077,0,64,0.0
2021-10-12 17:04:00-04:00,6.5077,6.5078,6.5077,6.5077,0,6,0.0
2021-10-12 17:05:00-04:00,6.5077,6.5078,6.5077,6.5078,0,42,0.0
2021-10-12 17:06:00-04:00,6.5078,6.5078,6.5078,6.5078,0,20,0.0
2021-10-12 17:07:00-04:00,6.5078,6.5078,6.5078,6.5078,0,4,0.0
2021-10-12 17:08:00-04:00,6.5078,6.5078,6.5078,6.5078,0,4,0.0
2021-10-12 17:09:00-04:00,6.5078,6.5078,6.5072,6.5072,0,146,0.0
2021-10-12 17:10:00-04:00,6.5072,6.5075,6.5057,6.5072,0,172,0.0
2021-10-12 17:11:00-04:00,6.5072,6.5072,6.5061,6.5068,0,126,0.0
2021-10-12 17:12:00-04:00,6.5068,6.5071,6.506,6.5063,0,110,0.0
2021-10-12 17:13:00-04:00,6.5063,6.5073,6.5057,6.5073,0,120,0.0
2021-10-12 17:14:00-04:00,6.5071,6.5074,6.5065,6.5067,0,66,0.0
2021-10-12 17:15:00-04:00,6.5067,6.5075,6.506,6.5072,0,162,0.0
2021-10-12 17:16:00-04:00,6.5072,6.5076,6.5058,6.5064,0,194,0.0
2021-10-12 17:17:00-04:00,6.5064,6.5069,6.5064,6.5069,0,27,0.0
2021-10-12 17:18:00-04:00,6.5069,6.5069,6.5069,6.5069,0,2,0.0
2021-10-12 17:19:00-04:00,6.5069,6.5069,6.5069,6.5069,0,2,0.0
2021-10-12 17:20:00-04:00,6.5069,6.5069,6.5069,6.5069,0,24,0.0
2021-10-12 17:21:00-04:00,6.5072,6.5079,6.5068,6.5068,0,38,0.0
2021-10-12 17:22:00-04:00,6.5071,6.5078,6.5066,6.5066,0,38,0.0
2021-10-12 17:23:00-04:00,6.5066,6.5076,6.5065,6.5065,0,40,0.0
2021-10-12 17:24:00-04:00,6.5065,6.5076,6.5065,6.5076,0,46,0.0
2021-10-12 17:25:00-04:00,6.5076,6.5078,6.5068,6.5068,0,54,0.0
2021-10-12 17:26:00-04:00,6.5068,6.5078,6.5067,6.5077,0,42,0.0
2021-10-12 17:27:00-04:00,6.5077,6.5077,6.5077,6.5077,0,34,0.0
2021-10-12 17:28:00-04:00,6.5077,6.5077,6.5063,6.507,0,102,0.0
2021-10-12 17:29:00-04:00,6.507,6.508,6.5058,6.5075,0,172,0.0
2021-10-12 17:30:00-04:00,6.5073,6.5073,6.5058,6.5069,0,86,0.0
2021-10-12 17:31:00-04:00,6.5069,6.5071,6.5069,6.5071,0,36,0.0
2021-10-12 17:32:00-04:00,6.5071,6.5071,6.5071,6.5071,0,38,0.0
2021-10-12 17:33:00-04:00,6.5071,6.5074,6.5058,6.507,0,164,0.0
2021-10-12 17:34:00-04:00,6.507,6.5071,6.506,6.5071,0,56,0.0
2021-10-12 17:35:00-04:00,6.5071,6.5081,6.507,6.507,0,56,0.0
2021-10-12 17:36:00-04:00,6.507,6.508,6.5069,6.507,0,86,0.0
2021-10-12 17:37:00-04:00,6.507,6.508,6.5069,6.508,0,66,0.0
2021-10-12 17:38:00-04:00,6.508,6.508,6.5072,6.5076,0,68,0.0
2021-10-12 17:39:00-04:00,6.5076,6.5076,6.5069,6.5076,0,36,0.0
2021-10-12 17:40:00-04:00,6.5076,6.5076,6.5066,6.5076,0,38,0.0
2021-10-12 17:41:00-04:00,6.5076,6.5076,6.5076,6.5076,0,6,0.0
2021-10-12 17:42:00-04:00,6.5076,6.5076,6.5076,6.5076,0,6,0.0
2021-10-12 17:43:00-04:00,6.5076,6.5076,6.5076,6.5076,0,8,0.0
2021-10-12 17:44:00-04:00,6.5076,6.5077,6.5066,6.5076,0,48,0.0
2021-10-12 17:45:00-04:00,6.5076,6.5076,6.5059,6.5072,0,80,0.0
2021-10-12 17:46:00-04:00,6.5072,6.5074,6.5059,6.5074,0,64,0.0
2021-10-12 17:47:00-04:00,6.5074,6.5074,6.5063,6.5073,0,36,0.0
2021-10-12 17:48:00-04:00,6.5073,6.5073,6.5073,6.5073,0,8,0.0
2021-10-12 17:49:00-04:00,6.5073,6.5075,6.506,6.5072,0,34,0.0
2021-10-12 17:50:00-04:00,6.5072,6.5072,6.5072,6.5072,0,6,0.0
2021-10-12 17:51:00-04:00,6.5072,6.5079,6.5065,6.5065,0,76,0.0
