,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-07-01 17:00:00-04:00,6.5176,6.5176,6.5162,6.5162,0,27,0.0
2021-07-01 17:01:00-04:00,6.517,6.5178,6.5165,6.5178,0,16,0.0
2021-07-01 17:02:00-04:00,6.5178,6.5179,6.5178,6.5179,0,4,0.0
2021-07-01 17:03:00-04:00,6.5178,6.5178,6.5168,6.5178,0,8,0.0
2021-07-01 17:04:00-04:00,6.5178,6.5178,6.5171,6.5178,0,24,0.0
2021-07-01 17:05:00-04:00,6.5178,6.5178,6.5178,6.5178,0,4,0.0
2021-07-01 17:06:00-04:00,6.5175,6.5175,6.5171,6.5173,0,10,0.0
2021-07-01 17:07:00-04:00,6.5176,6.5178,6.517,6.5178,0,26,0.0
2021-07-01 17:08:00-04:00,6.5174,6.5178,6.517,6.5178,0,14,0.0
2021-07-01 17:09:00-04:00,6.5176,6.5178,6.5168,6.5178,0,28,0.0
2021-07-01 17:10:00-04:00,6.5177,6.5178,6.5168,6.5168,0,6,0.0
2021-07-01 17:11:00-04:00,6.5173,6.5178,6.5168,6.5178,0,14,0.0
2021-07-01 17:12:00-04:00,6.5177,6.5178,6.5172,6.5178,0,26,0.0
2021-07-01 17:13:00-04:00,6.5175,6.5178,6.5172,6.5178,0,6,0.0
2021-07-01 17:14:00-04:00,6.5177,6.5178,6.5168,6.5178,0,30,0.0
2021-07-01 17:15:00-04:00,6.5173,6.5173,6.5167,6.5168,0,40,0.0
2021-07-01 17:16:00-04:00,6.5168,6.5168,6.5167,6.5168,0,12,0.0
2021-07-01 17:17:00-04:00,6.5168,6.5168,6.5168,6.5168,0,6,0.0
2021-07-01 17:18:00-04:00,6.5168,6.5168,6.5168,6.5168,0,6,0.0
2021-07-01 17:20:00-04:00,6.5168,6.5168,6.5167,6.5168,0,22,0.0
2021-07-01 17:21:00-04:00,6.5167,6.5179,6.5167,6.5178,0,24,0.0
2021-07-01 17:23:00-04:00,6.5174,6.5178,6.517,6.5173,0,30,0.0
2021-07-01 17:24:00-04:00,6.5176,6.5178,6.5176,6.5178,0,6,0.0
2021-07-01 17:25:00-04:00,6.5176,6.5178,6.5172,6.5172,0,26,0.0
2021-07-01 17:26:00-04:00,6.5172,6.5178,6.5172,6.5178,0,4,0.0
2021-07-01 17:27:00-04:00,6.5177,6.5178,6.5172,6.5178,0,10,0.0
2021-07-01 17:28:00-04:00,6.5175,6.5178,6.5172,6.5172,0,10,0.0
2021-07-01 17:29:00-04:00,6.5175,6.5178,6.5172,6.5177,0,18,0.0
2021-07-01 17:30:00-04:00,6.5174,6.5177,6.516,6.516,0,40,0.0
2021-07-01 17:31:00-04:00,6.516,6.5169,6.516,6.5168,0,48,0.0
2021-07-01 17:32:00-04:00,6.5169,6.5169,6.5168,6.5168,0,22,0.0
2021-07-01 17:33:00-04:00,6.5169,6.5178,6.5168,6.5178,0,42,0.0
2021-07-01 17:34:00-04:00,6.5177,6.5178,6.5171,6.5178,0,8,0.0
2021-07-01 17:36:00-04:00,6.5178,6.5178,6.5162,6.5162,0,26,0.0
2021-07-01 17:49:00-04:00,6.5157,6.5157,6.5147,6.5147,0,12,0.0
2021-07-01 17:57:00-04:00,6.5147,6.5147,6.5146,6.5147,0,18,0.0
2021-07-01 17:58:00-04:00,6.5151,6.5156,6.5151,6.5156,0,28,0.0
2021-07-01 17:59:00-04:00,6.5156,6.5156,6.5156,6.5156,0,14,0.0
2021-07-01 18:00:00-04:00,6.5156,6.5159,6.5156,6.5158,0,124,0.0
2021-07-01 18:01:00-04:00,6.5158,6.5159,6.5158,6.5158,0,12,0.0
2021-07-01 18:02:00-04:00,6.516,6.5161,6.5158,6.5161,0,20,0.0
2021-07-01 18:04:00-04:00,6.5161,6.5161,6.5158,6.5161,0,10,0.0
2021-07-01 18:05:00-04:00,6.5161,6.5161,6.5158,6.5161,0,32,0.0
2021-07-01 18:06:00-04:00,6.5161,6.5161,6.5158,6.5158,0,10,0.0
2021-07-01 18:09:00-04:00,6.5161,6.5164,6.5161,6.5164,0,2,0.0
2021-07-01 18:11:00-04:00,6.5164,6.5164,6.5164,6.5164,0,8,0.0
2021-07-01 18:12:00-04:00,6.5164,6.5164,6.5164,6.5164,0,6,0.0
2021-07-01 18:13:00-04:00,6.5167,6.517,6.5167,6.517,0,10,0.0
2021-07-01 18:14:00-04:00,6.5169,6.5169,6.5168,6.5168,0,2,0.0
2021-07-01 18:15:00-04:00,6.5169,6.517,6.5168,6.5168,0,6,0.0
