,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-10-19 17:02:00-04:00,6.4285,6.4306,6.4275,6.4283,0,81,0.0
2021-10-19 17:03:00-04:00,6.4285,6.4306,6.4285,6.4301,0,106,0.0
2021-10-19 17:04:00-04:00,6.4301,6.4306,6.4291,6.4303,0,124,0.0
2021-10-19 17:05:00-04:00,6.4302,6.4303,6.4299,6.4299,0,8,0.0
2021-10-19 17:06:00-04:00,6.4301,6.4307,6.43,6.4302,0,18,0.0
2021-10-19 17:07:00-04:00,6.4302,6.4307,6.4297,6.4303,0,24,0.0
2021-10-19 17:09:00-04:00,6.4303,6.4303,6.4283,6.4283,0,96,0.0
2021-10-19 17:10:00-04:00,6.4286,6.4295,6.428,6.4293,0,148,0.0
2021-10-19 17:11:00-04:00,6.4293,6.4295,6.4293,6.4295,0,20,0.0
2021-10-19 17:12:00-04:00,6.4295,6.4298,6.4293,6.4293,0,54,0.0
2021-10-19 17:13:00-04:00,6.4293,6.4298,6.4293,6.4293,0,72,0.0
2021-10-19 17:14:00-04:00,6.4293,6.43,6.4288,6.4294,0,116,0.0
2021-10-19 17:15:00-04:00,6.4294,6.4294,6.4294,6.4294,0,10,0.0
2021-10-19 17:16:00-04:00,6.4294,6.4298,6.4294,6.4298,0,72,0.0
2021-10-19 17:17:00-04:00,6.4298,6.4301,6.4293,6.4298,0,66,0.0
2021-10-19 17:18:00-04:00,6.4296,6.4296,6.4293,6.4294,0,62,0.0
2021-10-19 17:19:00-04:00,6.4295,6.4297,6.4293,6.4293,0,96,0.0
2021-10-19 17:20:00-04:00,6.4293,6.4298,6.4293,6.4293,0,110,0.0
2021-10-19 17:21:00-04:00,6.4293,6.43,6.4293,6.4298,0,18,0.0
2021-10-19 17:22:00-04:00,6.4299,6.4303,6.4293,6.4293,0,96,0.0
2021-10-19 17:23:00-04:00,6.4293,6.4295,6.4288,6.4295,0,178,0.0
2021-10-19 17:24:00-04:00,6.4295,6.4297,6.4295,6.4296,0,34,0.0
2021-10-19 17:25:00-04:00,6.4294,6.4295,6.4293,6.4293,0,148,0.0
2021-10-19 17:26:00-04:00,6.4293,6.4299,6.4293,6.4299,0,130,0.0
2021-10-19 17:27:00-04:00,6.4299,6.4299,6.4293,6.4293,0,46,0.0
2021-10-19 17:28:00-04:00,6.4293,6.4298,6.4293,6.4297,0,26,0.0
2021-10-19 17:29:00-04:00,6.4297,6.4297,6.4297,6.4297,0,2,0.0
2021-10-19 17:30:00-04:00,6.4297,6.4298,6.4295,6.4298,0,52,0.0
2021-10-19 17:31:00-04:00,6.4298,6.4299,6.4293,6.4299,0,148,0.0
2021-10-19 17:32:00-04:00,6.4298,6.4298,6.4293,6.4294,0,74,0.0
2021-10-19 17:33:00-04:00,6.4296,6.4298,6.4294,6.4294,0,14,0.0
2021-10-19 17:34:00-04:00,6.4293,6.4298,6.4292,6.4295,0,80,0.0
2021-10-19 17:35:00-04:00,6.4294,6.4298,6.4293,6.4293,0,40,0.0
2021-10-19 17:37:00-04:00,6.4295,6.4298,6.4295,6.4298,0,2,0.0
2021-10-19 17:38:00-04:00,6.4298,6.43,6.429,6.43,0,164,0.0
2021-10-19 17:39:00-04:00,6.43,6.43,6.4292,6.4293,0,32,0.0
2021-10-19 17:40:00-04:00,6.4292,6.4294,6.4292,6.4293,0,46,0.0
2021-10-19 17:41:00-04:00,6.4293,6.4299,6.4293,6.4299,0,134,0.0
2021-10-19 17:42:00-04:00,6.4296,6.4299,6.4293,6.4293,0,174,0.0
2021-10-19 17:43:00-04:00,6.4295,6.4298,6.4295,6.4295,0,8,0.0
2021-10-19 17:45:00-04:00,6.4295,6.4298,6.4295,6.4298,0,28,0.0
2021-10-19 17:46:00-04:00,6.4295,6.4298,6.4293,6.4295,0,96,0.0
2021-10-19 17:47:00-04:00,6.4294,6.4296,6.4293,6.4295,0,68,0.0
2021-10-19 17:51:00-04:00,6.4296,6.43,6.4293,6.4295,0,68,0.0
2021-10-19 17:52:00-04:00,6.4294,6.4294,6.4293,6.4293,0,2,0.0
2021-10-19 17:53:00-04:00,6.4295,6.4299,6.4292,6.4297,0,106,0.0
2021-10-19 17:54:00-04:00,6.4295,6.4299,6.4293,6.4293,0,154,0.0
2021-10-19 17:55:00-04:00,6.4293,6.4299,6.4293,6.4298,0,116,0.0
2021-10-19 17:56:00-04:00,6.4298,6.4298,6.4293,6.4293,0,88,0.0
2021-10-19 17:57:00-04:00,6.4293,6.4298,6.4293,6.4295,0,102,0.0
2021-10-19 17:58:00-04:00,6.4294,6.4298,6.4293,6.4296,0,54,0.0
2021-10-19 17:59:00-04:00,6.4296,6.4299,6.4294,6.4298,0,132,0.0
2021-10-19 18:00:00-04:00,6.4298,6.4298,6.4295,6.4295,0,12,0.0
2021-10-19 18:01:00-04:00,6.4296,6.4303,6.4296,6.4303,0,4,0.0
2021-10-19 18:02:00-04:00,6.4302,6.4302,6.4298,6.4298,0,4,0.0
2021-10-19 18:03:00-04:00,6.4296,6.4296,6.4293,6.4293,0,10,0.0
2021-10-19 18:04:00-04:00,6.4293,6.4293,6.4293,6.4293,0,2,0.0
2021-10-19 18:05:00-04:00,6.4294,6.4295,6.4293,6.4293,0,4,0.0
2021-10-19 18:06:00-04:00,6.4293,6.4295,6.4293,6.4295,0,4,0.0
2021-10-19 18:07:00-04:00,6.4294,6.4294,6.4288,6.4288,0,6,0.0
2021-10-19 18:08:00-04:00,6.4289,6.4295,6.4288,6.4295,0,12,0.0
2021-10-19 18:09:00-04:00,6.4298,6.4311,6.4298,6.4311,0,6,0.0
2021-10-19 18:10:00-04:00,6.4303,6.4303,6.4295,6.4295,0,4,0.0
2021-10-19 18:11:00-04:00,6.4294,6.4296,6.4292,6.4296,0,6,0.0
2021-10-19 18:12:00-04:00,6.4294,6.4306,6.4292,6.4306,0,4,0.0
2021-10-19 18:13:00-04:00,6.4298,6.4298,6.4292,6.4292,0,2,0.0
2021-10-19 18:14:00-04:00,6.429,6.4295,6.4288,6.4293,0,40,0.0
2021-10-19 18:15:00-04:00,6.4293,6.4296,6.4287,6.4296,0,40,0.0
2021-10-19 18:16:00-04:00,6.4296,6.43,6.4285,6.4285,0,40,0.0
2021-10-19 18:17:00-04:00,6.4285,6.4299,6.4283,6.4296,0,48,0.0
2021-10-19 18:18:00-04:00,6.4299,6.4309,6.4287,6.4287,0,32,0.0
2021-10-19 18:19:00-04:00,6.4287,6.4296,6.4287,6.4292,0,12,0.0
2021-10-19 18:20:00-04:00,6.4291,6.4291,6.429,6.429,0,4,0.0
2021-10-19 18:21:00-04:00,6.4298,6.4307,6.4288,6.4293,0,32,0.0
2021-10-19 18:22:00-04:00,6.4297,6.4312,6.4293,6.4299,0,40,0.0
2021-10-19 18:23:00-04:00,6.4302,6.4315,6.4298,6.4298,0,32,0.0
2021-10-19 18:24:00-04:00,6.4302,6.4314,6.4298,6.4298,0,20,0.0
2021-10-19 18:25:00-04:00,6.43,6.4303,6.4298,6.4298,0,22,0.0
2021-10-19 18:26:00-04:00,6.4298,6.4306,6.4295,6.4298,0,42,0.0
2021-10-19 18:27:00-04:00,6.43,6.4307,6.4298,6.4303,0,18,0.0
2021-10-19 18:28:00-04:00,6.4303,6.4303,6.4303,6.4303,0,12,0.0
2021-10-19 18:29:00-04:00,6.4303,6.4308,6.4303,6.4308,0,12,0.0
2021-10-19 18:30:00-04:00,6.4305,6.4308,6.4303,6.4303,0,34,0.0
2021-10-19 18:31:00-04:00,6.4304,6.4308,6.4298,6.4303,0,20,0.0
2021-10-19 18:32:00-04:00,6.4303,6.4303,6.4303,6.4303,0,10,0.0
2021-10-19 18:33:00-04:00,6.4303,6.4303,6.4303,6.4303,0,6,0.0
2021-10-19 18:34:00-04:00,6.4303,6.4303,6.4303,6.4303,0,10,0.0
