,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-07-12 17:00:00-04:00,6.5224,6.5227,6.5218,6.5222,0,169,0.0
2021-07-12 17:01:00-04:00,6.5223,6.5231,6.5222,6.5231,0,120,0.0
2021-07-12 17:02:00-04:00,6.5231,6.5239,6.5229,6.5229,0,44,0.0
2021-07-12 17:03:00-04:00,6.5229,6.5229,6.5228,6.5229,0,10,0.0
2021-07-12 17:05:00-04:00,6.5231,6.5236,6.5229,6.5229,0,24,0.0
2021-07-12 17:06:00-04:00,6.5229,6.5236,6.5228,6.5229,0,58,0.0
2021-07-12 17:07:00-04:00,6.5231,6.5236,6.5228,6.5229,0,28,0.0
2021-07-12 17:08:00-04:00,6.5228,6.5237,6.5228,6.5234,0,92,0.0
2021-07-12 17:09:00-04:00,6.5234,6.5236,6.5229,6.5234,0,62,0.0
2021-07-12 17:10:00-04:00,6.5234,6.5235,6.5228,6.5228,0,54,0.0
2021-07-12 17:11:00-04:00,6.5228,6.5234,6.5228,6.5234,0,100,0.0
2021-07-12 17:12:00-04:00,6.5234,6.5237,6.5231,6.5233,0,142,0.0
2021-07-12 17:13:00-04:00,6.5233,6.5233,6.5229,6.5231,0,86,0.0
2021-07-12 17:14:00-04:00,6.523,6.5234,6.5229,6.5229,0,74,0.0
2021-07-12 17:15:00-04:00,6.5229,6.5231,6.5229,6.5229,0,47,0.0
2021-07-12 17:16:00-04:00,6.5229,6.5234,6.5229,6.5229,0,49,0.0
2021-07-12 17:17:00-04:00,6.523,6.5234,6.5229,6.5229,0,42,0.0
2021-07-12 17:18:00-04:00,6.5229,6.5231,6.5229,6.5231,0,15,0.0
2021-07-12 17:19:00-04:00,6.5231,6.5231,6.5229,6.523,0,86,0.0
2021-07-12 17:20:00-04:00,6.523,6.523,6.5229,6.523,0,12,0.0
2021-07-12 17:23:00-04:00,6.5229,6.5232,6.5229,6.523,0,58,0.0
2021-07-12 17:24:00-04:00,6.5229,6.523,6.5226,6.5226,0,101,0.0
2021-07-12 17:25:00-04:00,6.5226,6.523,6.5226,6.5226,0,80,0.0
2021-07-12 17:26:00-04:00,6.5228,6.5229,6.5226,6.5229,0,38,0.0
2021-07-12 17:27:00-04:00,6.5229,6.523,6.5226,6.5226,0,35,0.0
2021-07-12 17:28:00-04:00,6.5224,6.523,6.5221,6.523,0,24,0.0
2021-07-12 17:29:00-04:00,6.523,6.523,6.523,6.523,0,8,0.0
2021-07-12 17:32:00-04:00,6.523,6.5243,6.5226,6.5236,0,58,0.0
2021-07-12 17:33:00-04:00,6.5236,6.5236,6.5233,6.5236,0,50,0.0
2021-07-12 17:34:00-04:00,6.5236,6.5236,6.5233,6.5235,0,66,0.0
2021-07-12 17:35:00-04:00,6.5235,6.5235,6.5235,6.5235,0,8,0.0
2021-07-12 17:36:00-04:00,6.5235,6.5236,6.5233,6.5236,0,72,0.0
2021-07-12 17:37:00-04:00,6.5236,6.5239,6.523,6.5234,0,71,0.0
2021-07-12 17:38:00-04:00,6.5234,6.5236,6.523,6.5236,0,68,0.0
2021-07-12 17:39:00-04:00,6.5233,6.5235,6.523,6.5231,0,92,0.0
2021-07-12 17:40:00-04:00,6.5231,6.5236,6.523,6.5236,0,43,0.0
2021-07-12 17:41:00-04:00,6.5236,6.5236,6.5228,6.5228,0,86,0.0
2021-07-12 17:42:00-04:00,6.5228,6.5233,6.5219,6.5219,0,104,0.0
2021-07-12 17:43:00-04:00,6.5223,6.523,6.5219,6.5229,0,138,0.0
2021-07-12 17:44:00-04:00,6.5229,6.5239,6.5229,6.5229,0,45,0.0
2021-07-12 17:45:00-04:00,6.5229,6.5236,6.5227,6.5236,0,28,0.0
2021-07-12 17:49:00-04:00,6.5236,6.5236,6.5231,6.5235,0,18,0.0
2021-07-12 17:50:00-04:00,6.5235,6.5235,6.5227,6.5235,0,22,0.0
2021-07-12 17:51:00-04:00,6.5235,6.5235,6.5235,6.5235,0,2,0.0
2021-07-12 17:52:00-04:00,6.5235,6.5235,6.5227,6.5227,0,12,0.0
2021-07-12 17:53:00-04:00,6.5231,6.5239,6.5227,6.5239,0,34,0.0
2021-07-12 17:54:00-04:00,6.5239,6.5239,6.5227,6.5234,0,37,0.0
2021-07-12 17:55:00-04:00,6.5234,6.5236,6.5234,6.5234,0,8,0.0
2021-07-12 17:56:00-04:00,6.5234,6.5234,6.5234,6.5234,0,2,0.0
2021-07-12 17:57:00-04:00,6.5234,6.5234,6.5226,6.5226,0,58,0.0
2021-07-12 17:58:00-04:00,6.5226,6.5233,6.5226,6.5226,0,34,0.0
2021-07-12 17:59:00-04:00,6.5226,6.5234,6.5226,6.5234,0,55,0.0
2021-07-12 18:00:00-04:00,6.5234,6.5234,6.5226,6.5226,0,28,0.0
2021-07-12 18:01:00-04:00,6.5229,6.5234,6.5226,6.5226,0,40,0.0
2021-07-12 18:02:00-04:00,6.5228,6.5234,6.5226,6.5234,0,26,0.0
2021-07-12 18:03:00-04:00,6.5231,6.5234,6.5226,6.5234,0,32,0.0
2021-07-12 18:04:00-04:00,6.5232,6.5234,6.5226,6.5226,0,38,0.0
2021-07-12 18:05:00-04:00,6.5229,6.5234,6.5226,6.523,0,30,0.0
2021-07-12 18:08:00-04:00,6.5232,6.5234,6.5228,6.5228,0,6,0.0
2021-07-12 18:09:00-04:00,6.5229,6.5231,6.5229,6.5231,0,2,0.0
2021-07-12 18:10:00-04:00,6.5231,6.5234,6.5231,6.5234,0,14,0.0
2021-07-12 18:11:00-04:00,6.5234,6.5234,6.523,6.5231,0,28,0.0
2021-07-12 18:12:00-04:00,6.5231,6.5234,6.5231,6.5234,0,20,0.0
2021-07-12 18:15:00-04:00,6.5234,6.5234,6.5234,6.5234,0,2,0.0
2021-07-12 18:16:00-04:00,6.5234,6.5234,6.5234,6.5234,0,18,0.0
2021-07-12 18:17:00-04:00,6.5234,6.5234,6.5234,6.5234,0,4,0.0
2021-07-12 18:19:00-04:00,6.5234,6.5234,6.5234,6.5234,0,14,0.0
