,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-09-16 17:00:00-04:00,6.5062,6.5064,6.506,6.506,0,43,0.0
2021-09-16 17:01:00-04:00,6.506,6.5064,6.5057,6.5059,0,86,0.0
2021-09-16 17:02:00-04:00,6.506,6.5064,6.5056,6.5059,0,61,0.0
2021-09-16 17:03:00-04:00,6.5057,6.5057,6.5048,6.5056,0,31,0.0
2021-09-16 17:04:00-04:00,6.5056,6.5061,6.5048,6.506,0,78,0.0
2021-09-16 17:05:00-04:00,6.506,6.506,6.506,6.506,0,6,0.0
2021-09-16 17:06:00-04:00,6.5057,6.5057,6.5049,6.5049,0,14,0.0
2021-09-16 17:08:00-04:00,6.5049,6.506,6.5049,6.5054,0,80,0.0
2021-09-16 17:09:00-04:00,6.5054,6.506,6.5044,6.5044,0,66,0.0
2021-09-16 17:10:00-04:00,6.5044,6.5044,6.5041,6.5041,0,42,0.0
2021-09-16 17:11:00-04:00,6.5041,6.5048,6.5041,6.5041,0,38,0.0
2021-09-16 17:12:00-04:00,6.5041,6.505,6.5041,6.5043,0,82,0.0
2021-09-16 17:13:00-04:00,6.5043,6.5056,6.5041,6.5041,0,42,0.0
2021-09-16 17:14:00-04:00,6.5041,6.5041,6.5041,6.5041,0,14,0.0
2021-09-16 17:15:00-04:00,6.5041,6.5042,6.5041,6.5041,0,54,0.0
2021-09-16 17:16:00-04:00,6.5041,6.5053,6.5041,6.5044,0,76,0.0
2021-09-16 17:17:00-04:00,6.5044,6.5059,6.5041,6.5051,0,182,0.0
2021-09-16 17:18:00-04:00,6.5051,6.5057,6.5046,6.5046,0,22,0.0
2021-09-16 17:19:00-04:00,6.5046,6.5058,6.5046,6.5053,0,54,0.0
2021-09-16 17:20:00-04:00,6.5053,6.5061,6.505,6.505,0,22,0.0
2021-09-16 17:21:00-04:00,6.505,6.5062,6.505,6.505,0,54,0.0
2021-09-16 17:22:00-04:00,6.505,6.5063,6.505,6.5055,0,60,0.0
2021-09-16 17:23:00-04:00,6.5055,6.5064,6.5051,6.5052,0,110,0.0
2021-09-16 17:24:00-04:00,6.5054,6.506,6.5051,6.5054,0,104,0.0
2021-09-16 17:25:00-04:00,6.5053,6.5061,6.5044,6.506,0,148,0.0
2021-09-16 17:26:00-04:00,6.5058,6.5065,6.5048,6.5054,0,96,0.0
2021-09-16 17:27:00-04:00,6.5054,6.5054,6.5047,6.5054,0,106,0.0
2021-09-16 17:28:00-04:00,6.5054,6.5063,6.5044,6.5045,0,66,0.0
2021-09-16 17:29:00-04:00,6.5045,6.5065,6.5045,6.5053,0,106,0.0
2021-09-16 17:30:00-04:00,6.5053,6.5071,6.5053,6.5058,0,77,0.0
2021-09-16 17:31:00-04:00,6.5058,6.507,6.5058,6.5059,0,22,0.0
2021-09-16 17:32:00-04:00,6.5059,6.5068,6.5054,6.5057,0,66,0.0
2021-09-16 17:33:00-04:00,6.5059,6.5068,6.5054,6.5055,0,136,0.0
2021-09-16 17:34:00-04:00,6.5059,6.5069,6.5057,6.5059,0,104,0.0
2021-09-16 17:35:00-04:00,6.5059,6.5068,6.5049,6.5058,0,90,0.0
2021-09-16 17:36:00-04:00,6.5058,6.5071,6.5049,6.5049,0,40,0.0
2021-09-16 17:37:00-04:00,6.5051,6.5069,6.505,6.505,0,68,0.0
2021-09-16 17:38:00-04:00,6.505,6.505,6.505,6.505,0,8,0.0
2021-09-16 17:39:00-04:00,6.505,6.505,6.505,6.505,0,4,0.0
2021-09-16 17:40:00-04:00,6.505,6.505,6.5047,6.5048,0,34,0.0
2021-09-16 17:41:00-04:00,6.5048,6.5048,6.5047,6.5048,0,26,0.0
2021-09-16 17:42:00-04:00,6.5048,6.5048,6.5048,6.5048,0,2,0.0
2021-09-16 17:44:00-04:00,6.5052,6.5057,6.5052,6.5057,0,2,0.0
2021-09-16 17:45:00-04:00,6.5057,6.5058,6.5049,6.5049,0,48,0.0
2021-09-16 17:46:00-04:00,6.5049,6.5049,6.5046,6.5046,0,12,0.0
2021-09-16 17:47:00-04:00,6.5046,6.5058,6.5046,6.5047,0,32,0.0
2021-09-16 17:48:00-04:00,6.5047,6.5047,6.5047,6.5047,0,2,0.0
2021-09-16 17:49:00-04:00,6.5047,6.5067,6.5047,6.5053,0,34,0.0
2021-09-16 17:50:00-04:00,6.5053,6.5069,6.5053,6.5069,0,20,0.0
2021-09-16 17:51:00-04:00,6.5065,6.5065,6.5053,6.5057,0,70,0.0
2021-09-16 17:52:00-04:00,6.5057,6.5058,6.5057,6.5057,0,12,0.0
2021-09-16 17:53:00-04:00,6.5057,6.5069,6.5054,6.5058,0,68,0.0
2021-09-16 17:54:00-04:00,6.5058,6.5069,6.5053,6.5061,0,84,0.0
2021-09-16 17:55:00-04:00,6.5061,6.5067,6.505,6.5064,0,34,0.0
2021-09-16 17:56:00-04:00,6.5064,6.5069,6.5052,6.5055,0,112,0.0
2021-09-16 17:57:00-04:00,6.5055,6.507,6.5055,6.5058,0,70,0.0
2021-09-16 17:58:00-04:00,6.5058,6.5064,6.5058,6.5058,0,22,0.0
2021-09-16 17:59:00-04:00,6.5058,6.507,6.5057,6.506,0,100,0.0
2021-09-16 18:00:00-04:00,6.506,6.5064,6.506,6.506,0,36,0.0
2021-09-16 18:01:00-04:00,6.5061,6.5064,6.506,6.506,0,20,0.0
2021-09-16 18:02:00-04:00,6.506,6.506,6.506,6.506,0,4,0.0
2021-09-16 18:03:00-04:00,6.506,6.5064,6.506,6.506,0,22,0.0
2021-09-16 18:04:00-04:00,6.506,6.5064,6.506,6.506,0,24,0.0
2021-09-16 18:05:00-04:00,6.506,6.506,6.506,6.506,0,6,0.0
2021-09-16 18:06:00-04:00,6.506,6.506,6.506,6.506,0,2,0.0
2021-09-16 18:07:00-04:00,6.506,6.506,6.506,6.506,0,4,0.0
2021-09-16 18:08:00-04:00,6.506,6.5064,6.506,6.5064,0,18,0.0
2021-09-16 18:09:00-04:00,6.5063,6.5063,6.5056,6.5062,0,22,0.0
2021-09-16 18:10:00-04:00,6.506,6.5062,6.5056,6.5057,0,20,0.0
2021-09-16 18:11:00-04:00,6.5058,6.5062,6.5056,6.5062,0,22,0.0
2021-09-16 18:12:00-04:00,6.5061,6.5062,6.5057,6.506,0,56,0.0
2021-09-16 18:13:00-04:00,6.5061,6.5062,6.5061,6.5061,0,14,0.0
