,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-08-15 17:12:00-04:00,6.5283,6.5294,6.528,6.5294,0,27,0.0
2021-08-15 17:13:00-04:00,6.5291,6.5294,6.5283,6.5293,0,78,0.0
2021-08-15 18:09:00-04:00,6.5292,6.5292,6.5291,6.5291,0,2,0.0
2021-08-15 20:01:00-04:00,6.5306,6.5321,6.5306,6.5321,0,2,0.0
2021-08-15 20:04:00-04:00,6.5321,6.5322,6.5319,6.5319,0,6,0.0
2021-08-15 20:05:00-04:00,6.5319,6.5321,6.5319,6.5321,0,4,0.0
2021-08-15 20:06:00-04:00,6.5321,6.5321,6.5288,6.5288,0,20,0.0
2021-08-15 20:07:00-04:00,6.5288,6.5288,6.5288,6.5288,0,2,0.0
2021-08-15 20:10:00-04:00,6.5288,6.5288,6.5288,6.5288,0,6,0.0
2021-08-15 20:11:00-04:00,6.5288,6.5288,6.5265,6.5265,0,6,0.0
2021-08-15 20:12:00-04:00,6.5265,6.5285,6.5265,6.5285,0,6,0.0
2021-08-15 20:13:00-04:00,6.5285,6.5286,6.5285,6.5286,0,2,0.0
2021-08-15 20:14:00-04:00,6.5286,6.5286,6.5286,6.5286,0,2,0.0
2021-08-15 20:16:00-04:00,6.5287,6.5288,6.5287,6.5288,0,2,0.0
2021-08-15 20:17:00-04:00,6.5288,6.5288,6.5288,6.5288,0,4,0.0
2021-08-15 20:18:00-04:00,6.5288,6.5288,6.5288,6.5288,0,2,0.0
2021-08-15 20:19:00-04:00,6.5288,6.5288,6.5284,6.5284,0,6,0.0
2021-08-15 20:20:00-04:00,6.5284,6.5318,6.5284,6.5318,0,6,0.0
2021-08-15 20:21:00-04:00,6.5318,6.5318,6.5318,6.5318,0,4,0.0
2021-08-15 20:23:00-04:00,6.5318,6.5318,6.5318,6.5318,0,2,0.0
2021-08-15 20:26:00-04:00,6.5317,6.5322,6.5317,6.5318,0,8,0.0
2021-08-15 20:27:00-04:00,6.5318,6.5318,6.5303,6.5303,0,6,0.0
2021-08-15 20:28:00-04:00,6.5307,6.5314,6.5307,6.5314,0,28,0.0
2021-08-15 20:29:00-04:00,6.5314,6.5314,6.5313,6.5313,0,8,0.0
2021-08-15 20:30:00-04:00,6.5314,6.5314,6.5314,6.5314,0,4,0.0
2021-08-15 20:31:00-04:00,6.5317,6.532,6.5317,6.532,0,8,0.0
2021-08-15 20:32:00-04:00,6.5321,6.5322,6.5321,6.5322,0,4,0.0
2021-08-15 20:33:00-04:00,6.5322,6.5326,6.5322,6.5326,0,6,0.0
2021-08-15 20:34:00-04:00,6.5326,6.5326,6.5326,6.5326,0,2,0.0
2021-08-15 20:35:00-04:00,6.5326,6.5326,6.5326,6.5326,0,8,0.0
2021-08-15 20:37:00-04:00,6.5326,6.5326,6.5326,6.5326,0,2,0.0
2021-08-15 20:42:00-04:00,6.5327,6.5329,6.5327,6.5329,0,2,0.0
2021-08-15 20:43:00-04:00,6.5327,6.5327,6.5324,6.5325,0,8,0.0
2021-08-15 20:44:00-04:00,6.5324,6.5324,6.5324,6.5324,0,6,0.0
2021-08-15 20:45:00-04:00,6.5324,6.5324,6.5324,6.5324,0,2,0.0
