,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-06-29 17:00:00-04:00,6.512,6.5122,6.5119,6.5122,0,27,0.0
2021-06-29 17:02:00-04:00,6.5122,6.5122,6.5122,6.5122,0,2,0.0
2021-06-29 17:03:00-04:00,6.5123,6.5129,6.512,6.5121,0,46,0.0
2021-06-29 17:07:00-04:00,6.5122,6.513,6.5121,6.5121,0,32,0.0
2021-06-29 17:10:00-04:00,6.5121,6.5121,6.5121,6.5121,0,2,0.0
2021-06-29 17:11:00-04:00,6.5122,6.513,6.5118,6.5129,0,104,0.0
2021-06-29 17:12:00-04:00,6.5127,6.513,6.5118,6.5129,0,102,0.0
2021-06-29 17:13:00-04:00,6.5128,6.5131,6.5116,6.5131,0,132,0.0
2021-06-29 17:14:00-04:00,6.5129,6.5132,6.5123,6.5123,0,36,0.0
2021-06-29 17:15:00-04:00,6.5124,6.5131,6.5117,6.5127,0,64,0.0
2021-06-29 17:17:00-04:00,6.5125,6.5131,6.5116,6.5126,0,120,0.0
2021-06-29 17:18:00-04:00,6.5126,6.5127,6.5115,6.5124,0,152,0.0
2021-06-29 17:20:00-04:00,6.5124,6.5124,6.5124,6.5124,0,4,0.0
2021-06-29 17:22:00-04:00,6.5124,6.5124,6.5124,6.5124,0,4,0.0
2021-06-29 17:23:00-04:00,6.5124,6.5124,6.5124,6.5124,0,6,0.0
2021-06-29 17:24:00-04:00,6.5126,6.5129,6.5125,6.5127,0,50,0.0
2021-06-29 17:25:00-04:00,6.5124,6.5124,6.5122,6.5122,0,28,0.0
2021-06-29 17:26:00-04:00,6.5122,6.5122,6.5122,6.5122,0,66,0.0
2021-06-29 17:27:00-04:00,6.5122,6.5122,6.5122,6.5122,0,44,0.0
2021-06-29 17:28:00-04:00,6.5122,6.5122,6.5122,6.5122,0,14,0.0
2021-06-29 17:29:00-04:00,6.5122,6.5122,6.5122,6.5122,0,38,0.0
2021-06-29 17:30:00-04:00,6.5122,6.5132,6.5122,6.5131,0,24,0.0
2021-06-29 17:31:00-04:00,6.5126,6.5126,6.5121,6.5121,0,4,0.0
2021-06-29 17:32:00-04:00,6.5121,6.5132,6.5121,6.5127,0,48,0.0
2021-06-29 17:37:00-04:00,6.5127,6.5127,6.5127,6.5127,0,10,0.0
2021-06-29 17:38:00-04:00,6.5127,6.5127,6.5127,6.5127,0,4,0.0
2021-06-29 17:40:00-04:00,6.5127,6.5132,6.5124,6.5124,0,20,0.0
2021-06-29 17:41:00-04:00,6.5124,6.5135,6.5121,6.5124,0,44,0.0
2021-06-29 17:42:00-04:00,6.5124,6.5134,6.5124,6.5128,0,42,0.0
2021-06-29 17:43:00-04:00,6.5128,6.5128,6.5128,6.5128,0,11,0.0
2021-06-29 17:44:00-04:00,6.5128,6.5134,6.5128,6.5129,0,26,0.0
2021-06-29 17:45:00-04:00,6.5129,6.5134,6.5129,6.5129,0,42,0.0
2021-06-29 17:46:00-04:00,6.5129,6.5134,6.5124,6.5124,0,76,0.0
2021-06-29 17:47:00-04:00,6.5124,6.5134,6.5124,6.5127,0,28,0.0
2021-06-29 17:48:00-04:00,6.5127,6.5127,6.5127,6.5127,0,12,0.0
2021-06-29 17:49:00-04:00,6.5127,6.5131,6.5127,6.5128,0,23,0.0
2021-06-29 17:50:00-04:00,6.5128,6.5131,6.5123,6.5123,0,12,0.0
2021-06-29 17:51:00-04:00,6.5123,6.513,6.5121,6.513,0,36,0.0
2021-06-29 17:52:00-04:00,6.513,6.513,6.513,6.513,0,4,0.0
2021-06-29 17:56:00-04:00,6.513,6.5131,6.5122,6.5131,0,20,0.0
2021-06-29 17:57:00-04:00,6.5131,6.5137,6.5126,6.5126,0,30,0.0
2021-06-29 17:58:00-04:00,6.5126,6.5126,6.5126,6.5126,0,2,0.0
2021-06-29 17:59:00-04:00,6.5126,6.5126,6.5116,6.5122,0,24,0.0
2021-06-29 18:00:00-04:00,6.5119,6.5122,6.5116,6.5116,0,34,0.0
2021-06-29 18:01:00-04:00,6.5118,6.5124,6.5118,6.5124,0,10,0.0
