,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-07-29 17:00:00-04:00,6.5053,6.5053,6.5053,6.5053,0,5,0.0
2021-07-29 17:01:00-04:00,6.5053,6.5054,6.5053,6.5054,0,2,0.0
2021-07-29 17:02:00-04:00,6.5054,6.5054,6.5048,6.5053,0,62,0.0
2021-07-29 17:03:00-04:00,6.5053,6.5053,6.5053,6.5053,0,8,0.0
2021-07-29 17:04:00-04:00,6.5053,6.5053,6.5053,6.5053,0,4,0.0
2021-07-29 17:05:00-04:00,6.5053,6.5053,6.5051,6.5053,0,20,0.0
2021-07-29 17:06:00-04:00,6.5053,6.5054,6.5053,6.5053,0,28,0.0
2021-07-29 17:07:00-04:00,6.5053,6.5053,6.5053,6.5053,0,4,0.0
2021-07-29 17:10:00-04:00,6.5053,6.5053,6.5053,6.5053,0,2,0.0
2021-07-29 17:11:00-04:00,6.5055,6.5058,6.5046,6.5049,0,26,0.0
2021-07-29 17:12:00-04:00,6.5049,6.5049,6.5049,6.5049,0,20,0.0
2021-07-29 17:13:00-04:00,6.5049,6.5049,6.5049,6.5049,0,20,0.0
2021-07-29 17:14:00-04:00,6.5049,6.5049,6.5049,6.5049,0,4,0.0
2021-07-29 17:15:00-04:00,6.5049,6.5059,6.5045,6.5052,0,76,0.0
2021-07-29 17:16:00-04:00,6.5052,6.5064,6.505,6.505,0,58,0.0
2021-07-29 17:17:00-04:00,6.5052,6.506,6.505,6.5055,0,42,0.0
2021-07-29 17:18:00-04:00,6.5057,6.5064,6.5055,6.5055,0,28,0.0
2021-07-29 17:19:00-04:00,6.5056,6.5064,6.5052,6.5053,0,94,0.0
2021-07-29 17:20:00-04:00,6.5054,6.5066,6.5052,6.5053,0,108,0.0
2021-07-29 17:21:00-04:00,6.5053,6.5062,6.5053,6.5053,0,24,0.0
2021-07-29 17:22:00-04:00,6.5055,6.5058,6.5052,6.5052,0,28,0.0
2021-07-29 17:23:00-04:00,6.5055,6.5064,6.5053,6.5053,0,56,0.0
2021-07-29 17:24:00-04:00,6.5053,6.5063,6.5053,6.5053,0,36,0.0
2021-07-29 17:26:00-04:00,6.5058,6.5064,6.5054,6.5054,0,36,0.0
2021-07-29 17:27:00-04:00,6.5054,6.5065,6.5054,6.5054,0,100,0.0
2021-07-29 17:28:00-04:00,6.5057,6.5064,6.5054,6.5054,0,30,0.0
2021-07-29 17:29:00-04:00,6.5059,6.5067,6.5054,6.5055,0,55,0.0
2021-07-29 17:30:00-04:00,6.5061,6.5067,6.5055,6.5055,0,66,0.0
2021-07-29 17:31:00-04:00,6.5058,6.5068,6.5055,6.5055,0,30,0.0
2021-07-29 17:32:00-04:00,6.5057,6.5064,6.5053,6.5053,0,77,0.0
