,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-10-10 17:01:00-04:00,6.4931,6.4945,6.493,6.4941,0,111,0.0
2021-10-10 17:02:00-04:00,6.4941,6.4949,6.4931,6.4941,0,238,0.0
2021-10-10 17:03:00-04:00,6.4941,6.4946,6.4936,6.4943,0,123,0.0
2021-10-10 17:04:00-04:00,6.4943,6.4944,6.4937,6.4944,0,40,0.0
2021-10-10 17:05:00-04:00,6.4944,6.4946,6.4924,6.4929,0,232,0.0
2021-10-10 17:06:00-04:00,6.4929,6.4939,6.4917,6.4937,0,252,0.0
2021-10-10 17:07:00-04:00,6.4936,6.4941,6.493,6.4941,0,36,0.0
2021-10-10 17:08:00-04:00,6.4938,6.4946,6.4923,6.4938,0,146,0.0
2021-10-10 17:09:00-04:00,6.494,6.4952,6.4929,6.4937,0,220,0.0
2021-10-10 17:10:00-04:00,6.4936,6.4952,6.4924,6.4948,0,227,0.0
2021-10-10 17:11:00-04:00,6.4948,6.4949,6.4948,6.4949,0,6,0.0
2021-10-10 17:20:00-04:00,6.4949,6.4952,6.4944,6.4948,0,42,0.0
2021-10-10 17:21:00-04:00,6.4948,6.4951,6.4942,6.4951,0,40,0.0
2021-10-10 17:22:00-04:00,6.4949,6.4951,6.4944,6.4947,0,82,0.0
2021-10-10 17:23:00-04:00,6.4947,6.4947,6.4941,6.4941,0,10,0.0
2021-10-10 17:24:00-04:00,6.4941,6.4948,6.4941,6.4945,0,62,0.0
2021-10-10 17:25:00-04:00,6.4948,6.4952,6.4944,6.4952,0,40,0.0
2021-10-10 17:26:00-04:00,6.4952,6.4952,6.4935,6.4936,0,116,0.0
2021-10-10 17:27:00-04:00,6.4937,6.4952,6.4935,6.494,0,187,0.0
2021-10-10 17:28:00-04:00,6.4942,6.4951,6.4936,6.4944,0,130,0.0
2021-10-10 17:29:00-04:00,6.4946,6.4951,6.4938,6.4945,0,136,0.0
