,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-06-23 17:00:00-04:00,6.5256,6.5268,6.5253,6.5259,0,171,0.0
2021-06-23 17:01:00-04:00,6.5259,6.5259,6.5252,6.5258,0,96,0.0
2021-06-23 17:02:00-04:00,6.5258,6.5259,6.5257,6.5259,0,109,0.0
2021-06-23 17:03:00-04:00,6.5259,6.5259,6.5258,6.5258,0,48,0.0
2021-06-23 17:04:00-04:00,6.5258,6.5258,6.5258,6.5258,0,14,0.0
2021-06-23 17:05:00-04:00,6.5258,6.5266,6.5258,6.5266,0,91,0.0
2021-06-23 17:06:00-04:00,6.5266,6.5267,6.5255,6.5262,0,89,0.0
2021-06-23 17:07:00-04:00,6.5262,6.5262,6.5262,6.5262,0,11,0.0
2021-06-23 17:08:00-04:00,6.5262,6.5268,6.5262,6.5265,0,64,0.0
2021-06-23 17:09:00-04:00,6.5265,6.5265,6.5265,6.5265,0,6,0.0
2021-06-23 17:10:00-04:00,6.5265,6.5268,6.526,6.5263,0,49,0.0
2021-06-23 17:11:00-04:00,6.5263,6.5268,6.5263,6.5265,0,60,0.0
2021-06-23 17:12:00-04:00,6.5265,6.5265,6.5258,6.5258,0,10,0.0
2021-06-23 17:13:00-04:00,6.5258,6.5264,6.5258,6.5264,0,22,0.0
2021-06-23 17:14:00-04:00,6.5264,6.5268,6.5263,6.5265,0,128,0.0
2021-06-23 17:15:00-04:00,6.5266,6.5269,6.5266,6.5266,0,50,0.0
2021-06-23 17:16:00-04:00,6.5263,6.5263,6.5258,6.5263,0,48,0.0
2021-06-23 17:17:00-04:00,6.5263,6.5263,6.5255,6.5255,0,38,0.0
2021-06-23 17:18:00-04:00,6.5255,6.5262,6.5255,6.5256,0,8,0.0
2021-06-23 17:19:00-04:00,6.5256,6.5256,6.5256,6.5256,0,23,0.0
2021-06-23 17:20:00-04:00,6.5255,6.5258,6.5252,6.5258,0,52,0.0
2021-06-23 17:21:00-04:00,6.5256,6.5256,6.525,6.5252,0,74,0.0
2021-06-23 17:22:00-04:00,6.5253,6.5257,6.525,6.5257,0,116,0.0
2021-06-23 17:23:00-04:00,6.5256,6.5256,6.525,6.5256,0,32,0.0
2021-06-23 17:25:00-04:00,6.5253,6.5255,6.525,6.5255,0,36,0.0
2021-06-23 17:27:00-04:00,6.5253,6.5256,6.5247,6.5252,0,102,0.0
2021-06-23 17:28:00-04:00,6.5253,6.5254,6.5247,6.5253,0,70,0.0
2021-06-23 17:30:00-04:00,6.525,6.5253,6.5248,6.5252,0,80,0.0
2021-06-23 17:31:00-04:00,6.5253,6.5255,6.5253,6.5255,0,14,0.0
2021-06-23 17:33:00-04:00,6.525,6.525,6.5245,6.5245,0,8,0.0
2021-06-23 17:34:00-04:00,6.5247,6.5261,6.5245,6.5245,0,89,0.0
2021-06-23 17:35:00-04:00,6.5245,6.5261,6.5245,6.5256,0,46,0.0
2021-06-23 17:36:00-04:00,6.5256,6.5256,6.5244,6.5246,0,71,0.0
2021-06-23 17:37:00-04:00,6.5246,6.5249,6.5246,6.5249,0,35,0.0
2021-06-23 17:38:00-04:00,6.5249,6.5249,6.5249,6.5249,0,48,0.0
2021-06-23 17:39:00-04:00,6.5249,6.5249,6.5249,6.5249,0,19,0.0
2021-06-23 17:40:00-04:00,6.5249,6.5249,6.5249,6.5249,0,79,0.0
2021-06-23 17:41:00-04:00,6.5249,6.525,6.5249,6.525,0,31,0.0
2021-06-23 17:42:00-04:00,6.525,6.525,6.525,6.525,0,20,0.0
2021-06-23 17:43:00-04:00,6.525,6.5251,6.525,6.5251,0,38,0.0
2021-06-23 17:44:00-04:00,6.5251,6.5251,6.5246,6.5246,0,32,0.0
2021-06-23 17:45:00-04:00,6.5246,6.5251,6.5244,6.5251,0,100,0.0
2021-06-23 17:46:00-04:00,6.5251,6.5253,6.5247,6.5252,0,82,0.0
2021-06-23 17:47:00-04:00,6.525,6.5252,6.5246,6.5252,0,52,0.0
2021-06-23 17:48:00-04:00,6.525,6.5253,6.5247,6.5253,0,79,0.0
2021-06-23 17:49:00-04:00,6.5253,6.5253,6.5246,6.5252,0,104,0.0
2021-06-23 17:50:00-04:00,6.525,6.5252,6.5246,6.525,0,51,0.0
2021-06-23 17:51:00-04:00,6.5251,6.5252,6.5251,6.5252,0,12,0.0
2021-06-23 17:52:00-04:00,6.5252,6.5254,6.5252,6.5254,0,26,0.0
2021-06-23 17:53:00-04:00,6.5254,6.5254,6.5254,6.5254,0,2,0.0
2021-06-23 17:54:00-04:00,6.5254,6.5254,6.5254,6.5254,0,64,0.0
2021-06-23 17:55:00-04:00,6.5254,6.5254,6.5254,6.5254,0,8,0.0
2021-06-23 17:56:00-04:00,6.5254,6.5254,6.5254,6.5254,0,94,0.0
2021-06-23 17:57:00-04:00,6.5256,6.526,6.5256,6.5256,0,56,0.0
2021-06-23 17:58:00-04:00,6.5256,6.5259,6.5255,6.5258,0,134,0.0
2021-06-23 17:59:00-04:00,6.5258,6.526,6.5258,6.526,0,58,0.0
2021-06-23 18:00:00-04:00,6.526,6.526,6.5255,6.526,0,110,0.0
2021-06-23 18:01:00-04:00,6.526,6.526,6.526,6.526,0,18,0.0
2021-06-23 18:02:00-04:00,6.526,6.526,6.5255,6.5255,0,6,0.0
2021-06-23 18:03:00-04:00,6.5257,6.526,6.5256,6.526,0,18,0.0
2021-06-23 18:04:00-04:00,6.5259,6.526,6.5256,6.5257,0,32,0.0
2021-06-23 18:05:00-04:00,6.5258,6.526,6.5257,6.526,0,20,0.0
2021-06-23 18:06:00-04:00,6.526,6.526,6.5257,6.526,0,10,0.0
2021-06-23 18:07:00-04:00,6.526,6.526,6.5258,6.5258,0,6,0.0
2021-06-23 18:08:00-04:00,6.5259,6.526,6.5257,6.5258,0,12,0.0
2021-06-23 18:09:00-04:00,6.5261,6.5264,6.5261,6.5264,0,2,0.0
2021-06-23 18:10:00-04:00,6.5266,6.5268,6.5261,6.5262,0,22,0.0
2021-06-23 18:11:00-04:00,6.5264,6.5268,6.5261,6.5262,0,62,0.0
2021-06-23 18:12:00-04:00,6.5264,6.5268,6.5262,6.5264,0,24,0.0
2021-06-23 18:15:00-04:00,6.5261,6.5261,6.5254,6.5259,0,10,0.0
2021-06-23 18:16:00-04:00,6.5257,6.526,6.5252,6.5254,0,48,0.0
2021-06-23 18:17:00-04:00,6.5256,6.5259,6.5253,6.5253,0,8,0.0
2021-06-23 18:18:00-04:00,6.5263,6.5273,6.5262,6.5262,0,6,0.0
