,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-07-06 17:00:00-04:00,6.5241,6.5244,6.5231,6.5243,0,215,0.0
2021-07-06 17:01:00-04:00,6.5242,6.5247,6.5236,6.5241,0,204,0.0
2021-07-06 17:02:00-04:00,6.5241,6.5246,6.5237,6.5243,0,218,0.0
2021-07-06 17:03:00-04:00,6.5243,6.5247,6.5239,6.524,0,224,0.0
2021-07-06 17:04:00-04:00,6.524,6.5245,6.5238,6.524,0,186,0.0
2021-07-06 17:05:00-04:00,6.524,6.5245,6.5233,6.5239,0,203,0.0
2021-07-06 17:06:00-04:00,6.5237,6.5245,6.5233,6.5233,0,226,0.0
2021-07-06 17:07:00-04:00,6.5234,6.5245,6.5234,6.5245,0,30,0.0
2021-07-06 17:08:00-04:00,6.5244,6.5244,6.5236,6.5238,0,30,0.0
2021-07-06 17:09:00-04:00,6.5237,6.5243,6.5236,6.5243,0,92,0.0
2021-07-06 17:10:00-04:00,6.5243,6.5243,6.5243,6.5243,0,2,0.0
2021-07-06 17:11:00-04:00,6.5243,6.5243,6.5243,6.5243,0,2,0.0
2021-07-06 17:13:00-04:00,6.5243,6.5243,6.5243,6.5243,0,2,0.0
2021-07-06 17:32:00-04:00,6.5249,6.5255,6.5248,6.5248,0,84,0.0
2021-07-06 17:33:00-04:00,6.5248,6.5254,6.5248,6.5248,0,149,0.0
2021-07-06 17:34:00-04:00,6.5248,6.5253,6.5248,6.5253,0,18,0.0
2021-07-06 17:35:00-04:00,6.5255,6.5258,6.5255,6.5258,0,6,0.0
2021-07-06 17:38:00-04:00,6.5258,6.5258,6.5252,6.5257,0,20,0.0
2021-07-06 17:39:00-04:00,6.5255,6.5258,6.5252,6.5254,0,98,0.0
2021-07-06 17:41:00-04:00,6.5256,6.5258,6.5256,6.5258,0,16,0.0
2021-07-06 17:42:00-04:00,6.5258,6.5258,6.5254,6.5254,0,16,0.0
2021-07-06 17:43:00-04:00,6.5254,6.5254,6.5248,6.5248,0,36,0.0
2021-07-06 17:44:00-04:00,6.5249,6.5254,6.5246,6.525,0,66,0.0
2021-07-06 18:00:00-04:00,6.5252,6.5253,6.5238,6.5244,0,58,0.0
2021-07-06 18:01:00-04:00,6.5244,6.5245,6.5238,6.5243,0,58,0.0
2021-07-06 18:02:00-04:00,6.5243,6.5245,6.5243,6.5244,0,40,0.0
2021-07-06 18:03:00-04:00,6.5244,6.5245,6.5243,6.5243,0,18,0.0
2021-07-06 18:04:00-04:00,6.5243,6.5245,6.5243,6.5243,0,12,0.0
2021-07-06 18:05:00-04:00,6.5244,6.5248,6.5244,6.5248,0,4,0.0
2021-07-06 18:06:00-04:00,6.5248,6.525,6.5248,6.5248,0,6,0.0
2021-07-06 18:07:00-04:00,6.5248,6.5248,6.5245,6.5248,0,20,0.0
2021-07-06 18:08:00-04:00,6.5248,6.5248,6.5243,6.5243,0,27,0.0
2021-07-06 18:09:00-04:00,6.5243,6.5243,6.5242,6.5243,0,21,0.0
2021-07-06 18:11:00-04:00,6.5243,6.5244,6.5238,6.5238,0,22,0.0
2021-07-06 18:12:00-04:00,6.5241,6.5244,6.524,6.524,0,6,0.0
2021-07-06 18:13:00-04:00,6.5242,6.5243,6.5242,6.5243,0,2,0.0
2021-07-06 18:14:00-04:00,6.5243,6.5244,6.5243,6.5244,0,6,0.0
2021-07-06 18:15:00-04:00,6.5244,6.5244,6.5243,6.5244,0,16,0.0
2021-07-06 18:16:00-04:00,6.5244,6.5244,6.5243,6.5243,0,8,0.0
2021-07-06 18:17:00-04:00,6.5243,6.5243,6.5238,6.5238,0,6,0.0
2021-07-06 18:18:00-04:00,6.524,6.5244,6.5238,6.5244,0,12,0.0
2021-07-06 18:19:00-04:00,6.5243,6.5243,6.5242,6.5242,0,2,0.0
2021-07-06 18:20:00-04:00,6.5243,6.5244,6.5241,6.5244,0,8,0.0
2021-07-06 18:21:00-04:00,6.5248,6.5254,6.5248,6.5253,0,50,0.0
2021-07-06 18:22:00-04:00,6.5253,6.5253,6.5248,6.5248,0,6,0.0
2021-07-06 18:23:00-04:00,6.5247,6.5247,6.5246,6.5246,0,2,0.0
2021-07-06 18:24:00-04:00,6.5246,6.5247,6.5244,6.5244,0,22,0.0
2021-07-06 18:26:00-04:00,6.5244,6.5244,6.5243,6.5244,0,10,0.0
2021-07-06 18:27:00-04:00,6.5244,6.5254,6.5243,6.5254,0,14,0.0
