,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-07-18 15:13:00-04:00,6.5238,6.5245,6.5231,6.5235,0,43,0.0
2021-07-18 15:14:00-04:00,6.5235,6.5248,6.5235,6.524,0,100,0.0
2021-07-18 15:15:00-04:00,6.5241,6.5249,6.5239,6.5239,0,122,0.0
2021-07-18 15:16:00-04:00,6.524,6.5252,6.524,6.5244,0,102,0.0
2021-07-18 15:17:00-04:00,6.5245,6.5252,6.5233,6.5239,0,112,0.0
2021-07-18 15:18:00-04:00,6.5238,6.5248,6.5236,6.5248,0,109,0.0
2021-07-18 15:19:00-04:00,6.5248,6.5253,6.524,6.5247,0,162,0.0
2021-07-18 15:20:00-04:00,6.5248,6.5255,6.5243,6.5244,0,100,0.0
2021-07-18 15:21:00-04:00,6.5244,6.5254,6.5244,6.5252,0,78,0.0
2021-07-18 15:22:00-04:00,6.5252,6.5254,6.5243,6.5248,0,164,0.0
2021-07-18 15:23:00-04:00,6.5248,6.525,6.524,6.5243,0,108,0.0
2021-07-18 15:24:00-04:00,6.5244,6.5255,6.5244,6.5252,0,128,0.0
2021-07-18 15:25:00-04:00,6.5252,6.5256,6.5246,6.5246,0,141,0.0
2021-07-18 15:26:00-04:00,6.5246,6.5251,6.5236,6.5246,0,110,0.0
2021-07-18 15:27:00-04:00,6.5246,6.5256,6.5243,6.525,0,173,0.0
2021-07-18 15:28:00-04:00,6.525,6.5256,6.5241,6.5252,0,190,0.0
2021-07-18 15:29:00-04:00,6.5252,6.5257,6.5246,6.5252,0,62,0.0
2021-07-18 15:30:00-04:00,6.5252,6.5254,6.5237,6.5241,0,102,0.0
2021-07-18 15:31:00-04:00,6.5241,6.5251,6.5238,6.5243,0,100,0.0
2021-07-18 15:32:00-04:00,6.5244,6.5255,6.5244,6.5255,0,118,0.0
2021-07-18 15:33:00-04:00,6.5253,6.5259,6.5247,6.5247,0,150,0.0
2021-07-18 15:34:00-04:00,6.5247,6.5258,6.5247,6.5258,0,148,0.0
2021-07-18 15:35:00-04:00,6.5258,6.5264,6.5247,6.5262,0,108,0.0
2021-07-18 15:36:00-04:00,6.5262,6.5263,6.5246,6.5246,0,112,0.0
2021-07-18 15:37:00-04:00,6.5245,6.5251,6.5236,6.5247,0,92,0.0
2021-07-18 15:38:00-04:00,6.5248,6.5258,6.5247,6.5252,0,134,0.0
2021-07-18 15:39:00-04:00,6.5252,6.5259,6.5246,6.5246,0,40,0.0
2021-07-18 15:40:00-04:00,6.5245,6.5254,6.5241,6.5252,0,82,0.0
2021-07-18 15:41:00-04:00,6.5249,6.5254,6.5243,6.5254,0,100,0.0
2021-07-18 15:42:00-04:00,6.5252,6.5259,6.5244,6.5254,0,160,0.0
2021-07-18 15:43:00-04:00,6.5254,6.5258,6.5247,6.5258,0,112,0.0
2021-07-18 15:44:00-04:00,6.5257,6.5259,6.5246,6.5247,0,122,0.0
2021-07-18 15:45:00-04:00,6.5248,6.5255,6.5248,6.5252,0,78,0.0
2021-07-18 15:46:00-04:00,6.5251,6.5259,6.5241,6.5257,0,124,0.0
2021-07-18 15:47:00-04:00,6.5255,6.5257,6.5245,6.5245,0,95,0.0
2021-07-18 15:48:00-04:00,6.5246,6.5253,6.5236,6.5236,0,46,0.0
2021-07-18 15:49:00-04:00,6.5238,6.5247,6.5237,6.5237,0,32,0.0
2021-07-18 15:50:00-04:00,6.524,6.525,6.5239,6.5242,0,58,0.0
2021-07-18 15:51:00-04:00,6.5242,6.5248,6.5234,6.5234,0,76,0.0
2021-07-18 15:52:00-04:00,6.5234,6.5247,6.5234,6.5247,0,142,0.0
2021-07-18 15:53:00-04:00,6.5246,6.5248,6.5236,6.5245,0,140,0.0
2021-07-18 15:54:00-04:00,6.5245,6.5252,6.5242,6.5243,0,124,0.0
2021-07-18 15:55:00-04:00,6.5244,6.5249,6.5238,6.5246,0,99,0.0
2021-07-18 15:56:00-04:00,6.5245,6.5251,6.5245,6.5248,0,46,0.0
2021-07-18 15:57:00-04:00,6.5249,6.5251,6.5242,6.5247,0,75,0.0
2021-07-18 15:58:00-04:00,6.5248,6.5252,6.5242,6.5245,0,78,0.0
2021-07-18 15:59:00-04:00,6.5245,6.5248,6.5245,6.5248,0,16,0.0
2021-07-18 16:00:00-04:00,6.5248,6.5248,6.524,6.524,0,30,0.0
2021-07-18 16:01:00-04:00,6.5242,6.5246,6.5237,6.5238,0,76,0.0
2021-07-18 16:02:00-04:00,6.5238,6.5238,6.5238,6.5238,0,12,0.0
2021-07-18 16:03:00-04:00,6.5235,6.5243,6.5227,6.5234,0,42,0.0
2021-07-18 16:04:00-04:00,6.5234,6.5243,6.5234,6.5236,0,22,0.0
2021-07-18 16:05:00-04:00,6.5236,6.5243,6.5236,6.5243,0,30,0.0
2021-07-18 16:06:00-04:00,6.5243,6.525,6.5239,6.5242,0,104,0.0
2021-07-18 16:07:00-04:00,6.5242,6.5254,6.524,6.5251,0,174,0.0
2021-07-18 16:08:00-04:00,6.5249,6.5252,6.5241,6.5244,0,60,0.0
2021-07-18 16:09:00-04:00,6.5245,6.5252,6.5239,6.5248,0,132,0.0
2021-07-18 16:10:00-04:00,6.5247,6.525,6.5237,6.5247,0,92,0.0
2021-07-18 16:11:00-04:00,6.5244,6.5249,6.5238,6.5248,0,96,0.0
2021-07-18 16:12:00-04:00,6.5247,6.525,6.5235,6.5243,0,102,0.0
2021-07-18 16:13:00-04:00,6.5243,6.5254,6.5243,6.5254,0,92,0.0
2021-07-18 16:14:00-04:00,6.5252,6.5255,6.5245,6.5248,0,106,0.0
2021-07-18 16:15:00-04:00,6.5245,6.5251,6.5236,6.5248,0,94,0.0
2021-07-18 16:16:00-04:00,6.5248,6.526,6.5247,6.525,0,68,0.0
2021-07-18 16:17:00-04:00,6.525,6.5255,6.5239,6.524,0,54,0.0
2021-07-18 16:18:00-04:00,6.5241,6.5248,6.5238,6.524,0,102,0.0
2021-07-18 16:19:00-04:00,6.5239,6.5244,6.5236,6.5236,0,52,0.0
2021-07-18 16:20:00-04:00,6.5237,6.5245,6.5236,6.5236,0,70,0.0
2021-07-18 16:21:00-04:00,6.5236,6.5246,6.5235,6.5245,0,68,0.0
2021-07-18 16:22:00-04:00,6.5244,6.5251,6.5235,6.5244,0,100,0.0
2021-07-18 16:23:00-04:00,6.5244,6.5244,6.5224,6.5227,0,158,0.0
2021-07-18 16:24:00-04:00,6.5229,6.524,6.5223,6.5229,0,102,0.0
2021-07-18 16:26:00-04:00,6.5226,6.5231,6.5218,6.5223,0,30,0.0
2021-07-18 16:27:00-04:00,6.5223,6.5232,6.5219,6.5232,0,122,0.0
2021-07-18 16:28:00-04:00,6.523,6.523,6.5218,6.5223,0,142,0.0
2021-07-18 16:29:00-04:00,6.5223,6.5236,6.522,6.5236,0,120,0.0
2021-07-18 16:30:00-04:00,6.5236,6.5236,6.5236,6.5236,0,4,0.0
2021-07-18 16:32:00-04:00,6.5232,6.5236,6.5221,6.5228,0,138,0.0
2021-07-18 16:33:00-04:00,6.5228,6.5233,6.5223,6.5233,0,86,0.0
2021-07-18 16:34:00-04:00,6.5233,6.5235,6.5222,6.5234,0,119,0.0
2021-07-18 16:35:00-04:00,6.5233,6.5236,6.522,6.5228,0,162,0.0
2021-07-18 16:36:00-04:00,6.5228,6.5228,6.5228,6.5228,0,12,0.0
2021-07-18 16:37:00-04:00,6.5224,6.5227,6.5219,6.5222,0,48,0.0
2021-07-18 16:38:00-04:00,6.5222,6.5233,6.5222,6.5225,0,138,0.0
2021-07-18 16:39:00-04:00,6.5225,6.524,6.5225,6.524,0,85,0.0
2021-07-18 16:40:00-04:00,6.5239,6.5244,6.5236,6.5239,0,68,0.0
2021-07-18 16:41:00-04:00,6.5239,6.5252,6.5239,6.5246,0,90,0.0
2021-07-18 16:42:00-04:00,6.5245,6.5258,6.524,6.5257,0,76,0.0
2021-07-18 16:43:00-04:00,6.5256,6.5258,6.5246,6.5252,0,74,0.0
2021-07-18 16:44:00-04:00,6.5252,6.5258,6.5243,6.5258,0,131,0.0
2021-07-18 16:45:00-04:00,6.5258,6.5259,6.5247,6.5258,0,88,0.0
2021-07-18 16:46:00-04:00,6.5258,6.526,6.5247,6.5258,0,98,0.0
2021-07-18 16:47:00-04:00,6.5258,6.5263,6.5245,6.5258,0,188,0.0
2021-07-18 16:48:00-04:00,6.5258,6.5261,6.5249,6.5254,0,138,0.0
2021-07-18 16:49:00-04:00,6.5254,6.5256,6.5241,6.5245,0,67,0.0
2021-07-18 16:50:00-04:00,6.5246,6.5254,6.5237,6.5237,0,107,0.0
2021-07-18 16:51:00-04:00,6.5237,6.524,6.5225,6.5229,0,95,0.0
2021-07-18 16:52:00-04:00,6.523,6.5238,6.5228,6.523,0,76,0.0
2021-07-18 16:53:00-04:00,6.5231,6.5236,6.5223,6.5231,0,144,0.0
2021-07-18 16:54:00-04:00,6.523,6.5237,6.5225,6.5225,0,70,0.0
2021-07-18 16:55:00-04:00,6.5225,6.5225,6.5225,6.5225,0,4,0.0
