,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-08-29 14:03:00-04:00,6.5086,6.5089,6.5074,6.5089,0,63,0.0
2021-08-29 14:04:00-04:00,6.5089,6.5089,6.5073,6.5083,0,138,0.0
2021-08-29 14:05:00-04:00,6.5083,6.5083,6.5083,6.5083,0,6,0.0
2021-08-29 15:00:00-04:00,6.5088,6.5094,6.5088,6.5094,0,6,0.0
2021-08-29 15:01:00-04:00,6.5094,6.5094,6.5094,6.5094,0,6,0.0
2021-08-29 15:02:00-04:00,6.5091,6.5094,6.5088,6.5094,0,18,0.0
2021-08-29 15:04:00-04:00,6.5099,6.5104,6.5076,6.5076,0,40,0.0
2021-08-29 15:05:00-04:00,6.5076,6.5082,6.5071,6.5082,0,16,0.0
2021-08-29 15:12:00-04:00,6.5082,6.5082,6.5082,6.5082,0,2,0.0
2021-08-29 15:14:00-04:00,6.5082,6.5082,6.5082,6.5082,0,2,0.0
2021-08-29 15:16:00-04:00,6.5082,6.5082,6.5082,6.5082,0,2,0.0
2021-08-29 15:17:00-04:00,6.5082,6.5082,6.5082,6.5082,0,4,0.0
