,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-04-26 17:00:00-04:00,6.5189,6.5199,6.5189,6.5199,0,25,0.0
2021-04-26 17:01:00-04:00,6.5199,6.5199,6.5189,6.5189,0,30,0.0
2021-04-26 17:02:00-04:00,6.5189,6.5189,6.5179,6.5189,0,74,0.0
2021-04-26 17:03:00-04:00,6.5189,6.5191,6.5186,6.5191,0,76,0.0
2021-04-26 17:04:00-04:00,6.519,6.5199,6.5189,6.5199,0,84,0.0
2021-04-26 17:05:00-04:00,6.5199,6.5199,6.5194,6.5194,0,8,0.0
2021-04-26 17:06:00-04:00,6.5194,6.5194,6.5194,6.5194,0,6,0.0
2021-04-26 17:07:00-04:00,6.5194,6.5202,6.5194,6.5202,0,39,0.0
2021-04-26 17:08:00-04:00,6.5202,6.5202,6.5199,6.5202,0,26,0.0
2021-04-26 17:09:00-04:00,6.5202,6.5203,6.5202,6.5203,0,10,0.0
2021-04-26 17:10:00-04:00,6.5203,6.5203,6.5203,6.5203,0,4,0.0
2021-04-26 17:11:00-04:00,6.5203,6.521,6.5203,6.5209,0,62,0.0
2021-04-26 17:12:00-04:00,6.521,6.522,6.5209,6.522,0,102,0.0
2021-04-26 17:13:00-04:00,6.5219,6.5219,6.5205,6.5206,0,60,0.0
2021-04-26 17:14:00-04:00,6.5208,6.5212,6.5202,6.521,0,46,0.0
2021-04-26 17:15:00-04:00,6.521,6.5213,6.5201,6.5204,0,84,0.0
2021-04-26 17:16:00-04:00,6.5206,6.521,6.5202,6.5204,0,24,0.0
2021-04-26 17:17:00-04:00,6.5205,6.5213,6.5204,6.5208,0,74,0.0
2021-04-26 17:18:00-04:00,6.5207,6.5209,6.5199,6.5206,0,46,0.0
2021-04-26 17:19:00-04:00,6.5205,6.5209,6.5205,6.5206,0,34,0.0
2021-04-26 17:21:00-04:00,6.5206,6.5212,6.5206,6.5206,0,24,0.0
2021-04-26 17:22:00-04:00,6.5206,6.5206,6.5206,6.5206,0,8,0.0
2021-04-26 17:23:00-04:00,6.5206,6.5215,6.5201,6.5207,0,76,0.0
2021-04-26 17:24:00-04:00,6.5206,6.521,6.5204,6.5206,0,42,0.0
2021-04-26 17:26:00-04:00,6.5209,6.522,6.5207,6.5208,0,40,0.0
2021-04-26 17:27:00-04:00,6.5208,6.522,6.5208,6.5211,0,66,0.0
2021-04-26 17:28:00-04:00,6.5211,6.5218,6.5201,6.5206,0,92,0.0
2021-04-26 17:29:00-04:00,6.5209,6.5219,6.5206,6.5209,0,108,0.0
2021-04-26 17:30:00-04:00,6.5211,6.5219,6.5202,6.5212,0,86,0.0
2021-04-26 17:31:00-04:00,6.5213,6.5217,6.5203,6.5212,0,136,0.0
2021-04-26 17:32:00-04:00,6.5211,6.5216,6.5201,6.5201,0,78,0.0
2021-04-26 17:33:00-04:00,6.5201,6.5217,6.5201,6.5203,0,92,0.0
2021-04-26 17:34:00-04:00,6.5204,6.5216,6.5203,6.5206,0,62,0.0
2021-04-26 17:35:00-04:00,6.5207,6.5218,6.5204,6.5212,0,110,0.0
2021-04-26 17:36:00-04:00,6.5213,6.522,6.5208,6.521,0,42,0.0
2021-04-26 17:37:00-04:00,6.5213,6.5219,6.521,6.5211,0,30,0.0
