,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-10-26 17:00:00-04:00,6.429,6.4297,6.429,6.4291,0,50,0.0
2021-10-26 17:01:00-04:00,6.4291,6.4297,6.429,6.429,0,50,0.0
2021-10-26 17:02:00-04:00,6.4289,6.429,6.4281,6.429,0,26,0.0
2021-10-26 17:03:00-04:00,6.4288,6.4291,6.4287,6.429,0,66,0.0
2021-10-26 17:04:00-04:00,6.429,6.429,6.429,6.429,0,2,0.0
2021-10-26 17:05:00-04:00,6.429,6.429,6.4276,6.429,0,120,0.0
2021-10-26 17:06:00-04:00,6.429,6.429,6.4287,6.4287,0,66,0.0
2021-10-26 17:07:00-04:00,6.4287,6.4291,6.4287,6.429,0,140,0.0
2021-10-26 17:08:00-04:00,6.429,6.4292,6.429,6.4292,0,12,0.0
2021-10-26 17:09:00-04:00,6.4291,6.4291,6.4287,6.4289,0,106,0.0
2021-10-26 17:10:00-04:00,6.4289,6.4291,6.4276,6.4276,0,180,0.0
2021-10-26 17:11:00-04:00,6.4276,6.4287,6.4276,6.4276,0,186,0.0
2021-10-26 17:12:00-04:00,6.4276,6.4285,6.4271,6.428,0,156,0.0
2021-10-26 17:13:00-04:00,6.428,6.4288,6.4271,6.4282,0,132,0.0
2021-10-26 17:14:00-04:00,6.4279,6.4284,6.4272,6.4281,0,168,0.0
2021-10-26 17:15:00-04:00,6.4282,6.4293,6.4281,6.4285,0,46,0.0
2021-10-26 17:16:00-04:00,6.4285,6.4286,6.428,6.4286,0,116,0.0
2021-10-26 17:17:00-04:00,6.4288,6.4295,6.4282,6.4283,0,104,0.0
2021-10-26 17:18:00-04:00,6.4282,6.4291,6.4275,6.4276,0,138,0.0
2021-10-26 17:19:00-04:00,6.4278,6.429,6.4275,6.4283,0,138,0.0
2021-10-26 17:20:00-04:00,6.4283,6.4293,6.4283,6.4283,0,28,0.0
