,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-06-24 17:00:00-04:00,6.5176,6.5176,6.5165,6.5172,0,85,0.0
2021-06-24 17:01:00-04:00,6.5172,6.5172,6.5172,6.5172,0,10,0.0
2021-06-24 17:02:00-04:00,6.5172,6.5172,6.5172,6.5172,0,2,0.0
2021-06-24 17:04:00-04:00,6.5172,6.5176,6.5172,6.5174,0,24,0.0
2021-06-24 17:05:00-04:00,6.5174,6.5176,6.5174,6.5176,0,64,0.0
2021-06-24 17:06:00-04:00,6.5176,6.5176,6.5174,6.5174,0,10,0.0
2021-06-24 17:09:00-04:00,6.5174,6.5176,6.5168,6.5173,0,35,0.0
2021-06-24 17:10:00-04:00,6.5173,6.5173,6.5165,6.5171,0,60,0.0
2021-06-24 17:11:00-04:00,6.5171,6.5176,6.5167,6.5167,0,72,0.0
2021-06-24 17:12:00-04:00,6.5167,6.5176,6.5167,6.5169,0,34,0.0
2021-06-24 17:13:00-04:00,6.5169,6.5169,6.5169,6.5169,0,10,0.0
2021-06-24 17:16:00-04:00,6.5171,6.5176,6.517,6.5172,0,44,0.0
2021-06-24 17:17:00-04:00,6.5172,6.5176,6.517,6.517,0,36,0.0
2021-06-24 17:18:00-04:00,6.517,6.5176,6.517,6.517,0,49,0.0
2021-06-24 17:19:00-04:00,6.517,6.517,6.516,6.5166,0,52,0.0
2021-06-24 17:20:00-04:00,6.5166,6.5166,6.5166,6.5166,0,6,0.0
2021-06-24 17:21:00-04:00,6.5167,6.5173,6.5165,6.5168,0,40,0.0
2021-06-24 17:22:00-04:00,6.5168,6.5168,6.5166,6.5166,0,12,0.0
2021-06-24 17:24:00-04:00,6.5167,6.5173,6.516,6.516,0,20,0.0
2021-06-24 17:25:00-04:00,6.516,6.5169,6.5157,6.5165,0,98,0.0
2021-06-24 17:26:00-04:00,6.5165,6.517,6.5163,6.5165,0,78,0.0
2021-06-24 17:27:00-04:00,6.5166,6.517,6.5164,6.5164,0,54,0.0
2021-06-24 17:28:00-04:00,6.5165,6.517,6.5165,6.5165,0,18,0.0
2021-06-24 17:29:00-04:00,6.5165,6.5165,6.5156,6.5159,0,16,0.0
2021-06-24 17:30:00-04:00,6.516,6.5166,6.516,6.5166,0,14,0.0
2021-06-24 17:31:00-04:00,6.5164,6.5164,6.5156,6.5164,0,28,0.0
2021-06-24 17:32:00-04:00,6.5164,6.5164,6.5164,6.5164,0,4,0.0
2021-06-24 17:33:00-04:00,6.5165,6.5173,6.5164,6.5165,0,66,0.0
2021-06-24 17:34:00-04:00,6.5168,6.5175,6.5158,6.5163,0,70,0.0
2021-06-24 17:35:00-04:00,6.5163,6.5175,6.5163,6.5171,0,24,0.0
2021-06-24 17:36:00-04:00,6.5171,6.5171,6.517,6.517,0,26,0.0
2021-06-24 17:37:00-04:00,6.517,6.5171,6.517,6.5171,0,16,0.0
2021-06-24 17:38:00-04:00,6.5171,6.5171,6.5167,6.5167,0,78,0.0
2021-06-24 17:39:00-04:00,6.5167,6.5171,6.5163,6.5164,0,74,0.0
2021-06-24 17:40:00-04:00,6.5164,6.5171,6.5163,6.5171,0,87,0.0
2021-06-24 17:41:00-04:00,6.5171,6.5172,6.5171,6.5171,0,61,0.0
2021-06-24 17:42:00-04:00,6.5171,6.5176,6.517,6.5176,0,51,0.0
2021-06-24 17:43:00-04:00,6.5176,6.5179,6.5172,6.5179,0,24,0.0
2021-06-24 17:44:00-04:00,6.5179,6.5179,6.5172,6.5172,0,6,0.0
2021-06-24 17:45:00-04:00,6.5172,6.5177,6.5172,6.5177,0,43,0.0
2021-06-24 17:47:00-04:00,6.5176,6.5176,6.5173,6.5176,0,24,0.0
2021-06-24 17:48:00-04:00,6.5176,6.5177,6.5173,6.5177,0,12,0.0
2021-06-24 17:49:00-04:00,6.5177,6.5177,6.5177,6.5177,0,16,0.0
2021-06-24 17:52:00-04:00,6.5176,6.5179,6.5172,6.5177,0,216,0.0
2021-06-24 17:53:00-04:00,6.5177,6.5179,6.5168,6.5174,0,190,0.0
2021-06-24 17:54:00-04:00,6.5174,6.5181,6.5172,6.5178,0,78,0.0
2021-06-24 17:55:00-04:00,6.5177,6.518,6.5169,6.5175,0,120,0.0
2021-06-24 17:56:00-04:00,6.5174,6.5181,6.5167,6.5181,0,72,0.0
2021-06-24 17:57:00-04:00,6.5177,6.5181,6.517,6.5181,0,82,0.0
2021-06-24 17:58:00-04:00,6.5178,6.5182,6.5164,6.5164,0,114,0.0
2021-06-24 17:59:00-04:00,6.5164,6.5171,6.5164,6.5165,0,90,0.0
2021-06-24 18:00:00-04:00,6.5165,6.5167,6.5165,6.5165,0,94,0.0
2021-06-24 18:01:00-04:00,6.5165,6.5165,6.5165,6.5165,0,14,0.0
2021-06-24 18:02:00-04:00,6.5165,6.5166,6.5165,6.5165,0,26,0.0
2021-06-24 18:03:00-04:00,6.5165,6.5167,6.5165,6.5165,0,22,0.0
2021-06-24 18:04:00-04:00,6.5165,6.5166,6.5165,6.5165,0,16,0.0
2021-06-24 18:05:00-04:00,6.5166,6.517,6.5165,6.5165,0,24,0.0
2021-06-24 18:06:00-04:00,6.5165,6.5168,6.5165,6.5165,0,14,0.0
2021-06-24 18:07:00-04:00,6.5166,6.5168,6.5165,6.5165,0,14,0.0
2021-06-24 18:08:00-04:00,6.5165,6.5165,6.5165,6.5165,0,20,0.0
2021-06-24 18:09:00-04:00,6.5169,6.5173,6.5169,6.5173,0,8,0.0
2021-06-24 18:10:00-04:00,6.5175,6.5176,6.5173,6.5173,0,6,0.0
