,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-10-21 17:00:00-04:00,6.4479,6.4479,6.4478,6.4479,0,63,0.0
2021-10-21 17:01:00-04:00,6.4479,6.4479,6.4473,6.4479,0,148,0.0
2021-10-21 17:02:00-04:00,6.4479,6.4482,6.4472,6.4482,0,127,0.0
2021-10-21 17:03:00-04:00,6.448,6.4483,6.4479,6.4482,0,30,0.0
2021-10-21 17:04:00-04:00,6.4482,6.4482,6.4482,6.4482,0,2,0.0
2021-10-21 17:05:00-04:00,6.4482,6.4482,6.4482,6.4482,0,2,0.0
2021-10-21 17:06:00-04:00,6.4481,6.4483,6.4476,6.448,0,65,0.0
2021-10-21 17:07:00-04:00,6.4481,6.4482,6.4477,6.4482,0,34,0.0
2021-10-21 17:08:00-04:00,6.4481,6.4482,6.4474,6.4479,0,60,0.0
2021-10-21 17:09:00-04:00,6.4479,6.4481,6.4476,6.4481,0,38,0.0
2021-10-21 17:10:00-04:00,6.448,6.4481,6.448,6.4481,0,2,0.0
2021-10-21 17:12:00-04:00,6.448,6.4481,6.448,6.4481,0,4,0.0
2021-10-21 17:13:00-04:00,6.448,6.4481,6.448,6.4481,0,6,0.0
2021-10-21 17:14:00-04:00,6.448,6.4482,6.448,6.4482,0,6,0.0
2021-10-21 17:15:00-04:00,6.4482,6.4482,6.4471,6.4482,0,30,0.0
2021-10-21 17:16:00-04:00,6.4482,6.4482,6.4482,6.4482,0,10,0.0
2021-10-21 17:17:00-04:00,6.4482,6.4482,6.4482,6.4482,0,2,0.0
2021-10-21 17:18:00-04:00,6.4482,6.4482,6.4482,6.4482,0,2,0.0
2021-10-21 17:19:00-04:00,6.4482,6.4482,6.4482,6.4482,0,2,0.0
2021-10-21 17:20:00-04:00,6.4482,6.4482,6.4482,6.4482,0,2,0.0
2021-10-21 17:21:00-04:00,6.4482,6.4482,6.4482,6.4482,0,4,0.0
2021-10-21 17:22:00-04:00,6.4483,6.4483,6.4482,6.4482,0,8,0.0
2021-10-21 17:23:00-04:00,6.4482,6.4482,6.4482,6.4482,0,6,0.0
2021-10-21 17:24:00-04:00,6.448,6.448,6.4478,6.4478,0,2,0.0
2021-10-21 17:25:00-04:00,6.4478,6.4478,6.4478,6.4478,0,4,0.0
2021-10-21 17:26:00-04:00,6.4478,6.4478,6.4478,6.4478,0,6,0.0
2021-10-21 17:27:00-04:00,6.4478,6.4478,6.4478,6.4478,0,6,0.0
2021-10-21 17:28:00-04:00,6.4478,6.4478,6.4478,6.4478,0,2,0.0
2021-10-21 17:29:00-04:00,6.4478,6.4478,6.4478,6.4478,0,2,0.0
2021-10-21 17:30:00-04:00,6.4478,6.4478,6.4478,6.4478,0,6,0.0
2021-10-21 17:31:00-04:00,6.4476,6.4476,6.4474,6.4474,0,2,0.0
2021-10-21 17:36:00-04:00,6.4472,6.4472,6.447,6.447,0,10,0.0
2021-10-21 17:37:00-04:00,6.447,6.447,6.4469,6.4469,0,6,0.0
2021-10-21 17:38:00-04:00,6.4469,6.4475,6.4469,6.4471,0,19,0.0
