,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-08-16 17:00:00-04:00,6.526,6.5265,6.5255,6.5256,0,55,0.0
2021-08-16 17:01:00-04:00,6.5256,6.5256,6.5254,6.5254,0,134,0.0
2021-08-16 17:02:00-04:00,6.5254,6.5255,6.5254,6.5255,0,94,0.0
2021-08-16 17:03:00-04:00,6.5255,6.5255,6.5255,6.5255,0,36,0.0
2021-08-16 17:04:00-04:00,6.5255,6.5255,6.5255,6.5255,0,22,0.0
2021-08-16 17:05:00-04:00,6.5255,6.5255,6.5255,6.5255,0,12,0.0
2021-08-16 17:07:00-04:00,6.5255,6.5255,6.5255,6.5255,0,26,0.0
2021-08-16 17:08:00-04:00,6.5255,6.5255,6.5255,6.5255,0,70,0.0
2021-08-16 17:09:00-04:00,6.5255,6.5256,6.5255,6.5256,0,24,0.0
2021-08-16 17:10:00-04:00,6.5256,6.5256,6.5256,6.5256,0,2,0.0
2021-08-16 17:11:00-04:00,6.5256,6.5256,6.5255,6.5256,0,46,0.0
2021-08-16 17:59:00-04:00,6.5259,6.5263,6.5259,6.5263,0,2,0.0
2021-08-16 18:00:00-04:00,6.5263,6.5263,6.5258,6.5259,0,104,0.0
2021-08-16 18:01:00-04:00,6.5259,6.5263,6.5259,6.5263,0,42,0.0
2021-08-16 18:02:00-04:00,6.5263,6.5263,6.5263,6.5263,0,14,0.0
2021-08-16 18:03:00-04:00,6.5263,6.5263,6.5263,6.5263,0,18,0.0
2021-08-16 18:04:00-04:00,6.5263,6.5263,6.5259,6.5263,0,8,0.0
2021-08-16 18:05:00-04:00,6.5263,6.5263,6.5263,6.5263,0,6,0.0
2021-08-16 18:06:00-04:00,6.5263,6.5263,6.5263,6.5263,0,6,0.0
2021-08-16 18:07:00-04:00,6.5263,6.5263,6.5263,6.5263,0,8,0.0
2021-08-16 18:08:00-04:00,6.5263,6.5263,6.5263,6.5263,0,6,0.0
2021-08-16 18:09:00-04:00,6.5264,6.527,6.5264,6.5264,0,8,0.0
2021-08-16 18:10:00-04:00,6.5267,6.5271,6.5265,6.5265,0,6,0.0
2021-08-16 18:11:00-04:00,6.5268,6.5271,6.5265,6.5265,0,8,0.0
2021-08-16 18:13:00-04:00,6.5268,6.5271,6.5264,6.5264,0,14,0.0
2021-08-16 18:14:00-04:00,6.5267,6.5271,6.5265,6.5265,0,6,0.0
2021-08-16 18:15:00-04:00,6.5264,6.5267,6.526,6.526,0,16,0.0
2021-08-16 18:16:00-04:00,6.5262,6.5267,6.526,6.5261,0,22,0.0
2021-08-16 18:18:00-04:00,6.5264,6.5266,6.5264,6.5266,0,2,0.0
2021-08-16 18:19:00-04:00,6.5266,6.5267,6.526,6.5261,0,14,0.0
2021-08-16 18:21:00-04:00,6.5263,6.5267,6.526,6.5267,0,34,0.0
2021-08-16 18:22:00-04:00,6.5266,6.5267,6.526,6.526,0,24,0.0
2021-08-16 18:23:00-04:00,6.5262,6.5267,6.526,6.5265,0,32,0.0
2021-08-16 18:24:00-04:00,6.5264,6.5264,6.5257,6.5257,0,32,0.0
2021-08-16 18:25:00-04:00,6.5257,6.5257,6.5257,6.5257,0,28,0.0
2021-08-16 18:27:00-04:00,6.5254,6.5256,6.5251,6.5256,0,16,0.0
2021-08-16 18:28:00-04:00,6.5256,6.5256,6.5256,6.5256,0,28,0.0
2021-08-16 18:29:00-04:00,6.5256,6.5256,6.5256,6.5256,0,20,0.0
2021-08-16 18:33:00-04:00,6.5256,6.5256,6.5256,6.5256,0,6,0.0
