,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-08-22 15:00:00-04:00,6.5442,6.5442,6.5439,6.5442,0,7,0.0
2021-08-22 15:04:00-04:00,6.5447,6.5458,6.5443,6.5454,0,110,0.0
2021-08-22 15:05:00-04:00,6.5454,6.5454,6.5454,6.5454,0,2,0.0
2021-08-22 15:15:00-04:00,6.5454,6.5454,6.5454,6.5454,0,4,0.0
2021-08-22 15:16:00-04:00,6.5453,6.5453,6.5446,6.5452,0,116,0.0
2021-08-22 15:17:00-04:00,6.5452,6.5452,6.5452,6.5452,0,4,0.0
2021-08-22 15:19:00-04:00,6.5452,6.5452,6.5452,6.5452,0,2,0.0
2021-08-22 15:21:00-04:00,6.5452,6.5452,6.5452,6.5452,0,2,0.0
2021-08-22 15:26:00-04:00,6.5452,6.5452,6.5452,6.5452,0,2,0.0
